bucket,n,price_1d_mean,price_1d_median,price_1d_winrate,long_total_1d_mean,short_total_1d_mean,funding_1d_mean,price_3d_mean,price_3d_median,price_3d_winrate,long_total_3d_mean,short_total_3d_mean,funding_3d_mean,price_5d_mean,price_5d_median,price_5d_winrate,long_total_5d_mean,short_total_5d_mean,funding_5d_mean,price_10d_mean,price_10d_median,price_10d_winrate,long_total_10d_mean,short_total_10d_mean,funding_10d_mean,mae_5d_median,mae_5d_p10,mfe_5d_median,mfe_5d_p90,mae_10d_median,mae_10d_p10,mfe_10d_median,mfe_10d_p90
G_mid_vol_expansion,2857,0.02378089828141959,0.0109890109890111,0.5764788239411971,0.023830773318171426,-0.023830773318171426,-4.987503675183526e-05,0.017158961719735046,0.0022310060333170997,0.511921458625526,0.01737889662155833,-0.01737889662155833,-0.0002173024326216286,0.012998395244363546,-0.0009507962918944,0.4952581664910432,0.013362152336038992,-0.013362152336038992,-0.00035853998249912216,0.007702442735053763,-0.0120519159456119,0.46099541122485,0.008609223575152597,-0.008609223575152597,-0.000888105351767584,-0.0396158463385354,-0.17275084721868125,0.0511503238775967,0.22434881869740383,-0.0708518552118298,-0.24561296923984538,0.0775558166862513,0.3104799183846004
G_pos_extreme_vol_collapse,227,-0.03089745133718572,-0.024280452871368,0.24669603524229075,-0.03272997710811084,0.03272997710811084,0.0018325257709251037,-0.03659610958276813,-0.04135498999578205,0.3141592920353982,-0.04128944865356459,0.04128944865356459,0.0046870122466960195,-0.029121878146213448,-0.04521916738714365,0.38495575221238937,-0.03626744708426655,0.03626744708426655,0.007128439339207032,-0.03342038750449372,-0.06445038640495535,0.37272727272727274,-0.04358580486813011,0.04358580486813011,0.010238359383259898,-0.0768621435397073,-0.25257849819977524,0.012611464968153,0.22848629467374892,-0.1335246082542485,-0.33215912859536234,0.0532367972742759,0.4555196066859967
G_pos_extreme_vol_contraction,499,-0.02113479031363633,-0.0204030067588908,0.3466933867735471,-0.022659704902814687,0.022659704902814687,0.0015249145891783485,-0.012249746686765093,-0.0261892036344201,0.3907815631262525,-0.01649952502343844,0.01649952502343844,0.0042497783366733325,-0.007075393247094871,-0.033079342918918,0.39314516129032256,-0.013523145888223904,0.013523145888223904,0.006423524509018019,0.0014202733627900757,-0.06724847485523745,0.39634146341463417,-0.009254566088429447,0.009254566088429447,0.010632114929859701,-0.0872281929517621,-0.21547372070040358,0.0309813864325028,0.25609895673496735,-0.1381116265150382,-0.284123309729899,0.0521020979408586,0.4724387753736147
G_pos_extreme_vol_stable,439,-0.009287698724111277,-0.0104453627180899,0.4396355353075171,-0.010904761275364125,0.010904761275364125,0.001617062551252838,-0.008111338626472762,-0.02267533397325195,0.410958904109589,-0.012026103352500152,0.012026103352500152,0.003910046013667414,-0.00808039068116966,-0.0380219267553068,0.40274599542334094,-0.01334299651640994,0.01334299651640994,0.005252562892938479,0.015005207601129833,-0.0427436823104692,0.42298850574712643,0.006354660957451672,-0.006354660957451672,0.008643465353075154,-0.0784200106234004,-0.2200010563136055,0.0324902807560625,0.26985779330214565,-0.1207295145132288,-0.2830074871623868,0.0696613019457124,0.44657292146646566
G_pos_extreme_vol_expansion,473,0.04269876062300929,0.0205033692334275,0.5919661733615222,0.041410521680091746,-0.041410521680091746,0.001288238942917539,0.04861557090561935,0.0127060007548118,0.5309168443496801,0.044804056108177975,-0.044804056108177975,0.003806748942917533,0.06122469250794999,0.0038205017444801004,0.5085470085470085,0.05555797323444572,-0.05555797323444572,0.00565329175475685,0.09192968177996892,-0.013412531136233,0.4642082429501085,0.08361442574960015,-0.08361442574960015,0.008287375454545439,-0.0473892998820628,-0.1986962722521019,0.082823586983117,0.42694952975464184,-0.0961108305072515,-0.26034326079706743,0.1292307692307692,0.5680743616590268
G_neg_extreme_neg_stays_neg,1537,-0.0013921076730484577,-0.0158961881589618,0.4098893949251789,0.010554730602813606,-0.010554730602813606,-0.011946838275862058,-0.006596952690618922,-0.0308936170212765,0.3979125896934116,0.01758764839222517,-0.01758764839222517,-0.02416229284320102,0.002803345513921308,-0.036452116426407,0.380327868852459,0.03484688233359343,-0.03484688233359343,-0.032025262986337,-0.005166012337418567,-0.056580565805658,0.3692918596955658,0.042572723506393476,-0.042572723506393476,-0.047308952335718905,-0.0824849908640042,-0.2315244647194634,0.0262692599141198,0.34146429049827204,-0.1215277777777776,-0.3102478154277055,0.051181835101433,0.4308971140873799
G_neg_extreme_neg_flips_pos,105,-0.035051465052984884,-0.0347655553574611,0.2761904761904762,-0.03537000105298488,0.03537000105298488,0.0003185359999999981,-0.053427825748144024,-0.04861497557657825,0.25,-0.05393216430583633,0.05393216430583633,0.0004995353333333361,-0.06987741937011623,-0.05237391504559345,0.27884615384615385,-0.0700781961970393,0.0700781961970393,0.00019886466666667343,-0.07206511841171354,-0.0724244771494965,0.2912621359223301,-0.07144362307190773,0.07144362307190773,-0.0006096573333333323,-0.0888434719884587,-0.26204303817469954,0.0,0.14129106201433672,-0.1292266830115436,-0.3212732523649861,0.0162162162162162,0.2017373910026788
G_pos_extreme_pos_stays_pos,1626,-0.0014439206868490301,-0.01177010328789755,0.4280442804428044,-0.0030612179070212318,0.0030612179070212318,0.0016172972201721934,0.002255520838853626,-0.01980510765129485,0.4246913580246914,-0.001945111445096989,0.001945111445096989,0.004196258616236148,0.00856692252561104,-0.0232684719009389,0.4278637770897833,0.0024419741788618146,-0.0024419741788618146,0.00610725761992618,0.019570047044205768,-0.0432876201138165,0.4201628052598622,0.010013828415526999,-0.010013828415526999,0.009537286482164805,-0.07254398330403655,-0.2186853883601265,0.03936829761266405,0.2994071010726106,-0.12147579267444344,-0.28493971904324716,0.0768498443949633,0.4753376655885516
G_pos_extreme_pos_flips_neg,12,0.07558727096411513,-0.0073042251958659,0.5,0.08671911013078186,-0.08671911013078186,-0.011131839166666649,0.10088735958301254,0.01587582245654635,0.5833333333333334,0.1110059337496792,-0.1110059337496792,-0.010118574166666634,0.09962549796536062,-0.01403944933810545,0.4166666666666667,0.1102108579653606,-0.1102108579653606,-0.010585359999999974,0.999979338269511,-0.0344320548952334,0.36363636363636365,1.0160291109967838,-1.0160291109967838,-0.013640417499999983,-0.03577531580115145,-0.676303071364047,0.0302939054273202,1.1582099224063962,-0.07091045909923291,-0.676303071364047,0.031912028404666504,3.744769104960331
G_ne_continuation_vol_collapse,34,0.025528797452854364,0.011527840468039851,1.0,0.03297183098226613,-0.03297183098226613,-0.0074430335294117505,0.12831162830941853,0.08178905295994904,1.0,0.14323027830941856,-0.14323027830941856,-0.014918649999999985,0.10131067631348187,0.0577091738291528,0.8787878787878788,0.116150978434694,-0.116150978434694,-0.018603873823529397,0.12131147739479482,0.0910755148741417,0.7272727272727273,0.14427956769782513,-0.14427956769782513,-0.026492609411764685,0.00952564917483525,-0.0332941554245934,0.10958676398276265,0.39426464292523933,0.0046387817428946,-0.1012565825447629,0.16622324918690456,0.6286799024396471
G_ne_continuation_vol_contraction,28,0.05799565124424689,0.0319879519661092,1.0,0.06482560874424688,-0.06482560874424688,-0.006829957499999989,0.230764028616586,0.14996255872494063,1.0,0.2471182579023003,-0.2471182579023003,-0.016354229285714266,0.1630955276531843,0.1393857087363973,0.9642857142857143,0.18528265158175575,-0.18528265158175575,-0.0221871239285714,0.15468410205757394,0.12151367902549426,0.8571428571428571,0.18886067598614534,-0.18886067598614534,-0.0341765739285714,0.02550295802847275,0.00951511258649244,0.16419136300383574,0.43486667608949153,0.01654703622556705,-0.02941424271695756,0.19995916666646016,0.49944930865669523
G_ne_continuation_vol_expansion,32,0.14002107115434298,0.0962410092844875,1.0,0.16271327552934298,-0.16271327552934298,-0.022692204374999983,0.33839234939180957,0.21634769460856415,1.0,0.3929156284543096,-0.3929156284543096,-0.054523279062499985,0.2953879439749304,0.17134445487748395,0.875,0.3742305452249304,-0.3742305452249304,-0.07884260124999998,0.17666070399399736,0.15509601093729142,0.71875,0.27156193868149736,-0.27156193868149736,-0.0949012346875,0.08045851741117946,-0.01081217744775696,0.2730505497357406,1.0268954121250118,0.04005108307165145,-0.1455880614651894,0.3041167776229783,1.0269452427337717
G_ne_continuation_vol_stable,30,0.05986114643754417,0.0341242418148949,1.0,0.06673618810421084,-0.06673618810421084,-0.0068750416666666465,0.18320580924407284,0.1297019858715746,1.0,0.2013798669107395,-0.2013798669107395,-0.018174057666666642,0.21943526950467976,0.1300385109114248,0.896551724137931,0.24040769053916244,-0.24040769053916244,-0.023390273666666638,0.16981107849525845,0.139938712972421,0.8275862068965517,0.20357545435732743,-0.20357545435732743,-0.035755829999999975,0.024812323006642552,-0.015291309349314759,0.14885435339492337,0.7297545304302584,0.02142372094803275,-0.0694132889759371,0.2908077788127372,0.9533557516689941
G_ne_immediate_reversal_vol_collapse,429,-0.06896260907750361,-0.0562918252197874,0.0,-0.06197248707284159,0.06197248707284159,-0.006990122004661994,-0.06759836730195118,-0.0728992499880571,0.19437939110070257,-0.054276341072442995,0.054276341072442995,-0.013271668181818163,-0.06310494004436729,-0.0751057663996033,0.20754716981132076,-0.04376656954908428,0.04376656954908428,-0.01918162666666665,-0.07361148308241956,-0.0873405299313052,0.25301204819277107,-0.042875759492058116,0.042875759492058116,-0.03011865759906758,-0.1174957118353344,-0.2454215691737747,-0.0252190518984497,0.1226794027848572,-0.1533779671332927,-0.3167643771716144,-0.0104370515329418,0.2277541472863986
G_ne_immediate_reversal_vol_contraction,291,-0.06627236986839653,-0.0555555555555554,0.0,-0.05641228498867145,0.05641228498867145,-0.009860084879725077,-0.05999093575255083,-0.0784719349055301,0.23711340206185566,-0.039979303278324024,0.039979303278324024,-0.020011632474226788,-0.05559466669610014,-0.084353124557874,0.23448275862068965,-0.028126738075410492,0.028126738075410492,-0.02741555426116836,-0.08225872430778094,-0.1101314087288077,0.27177700348432055,-0.03917789402903529,0.03917789402903529,-0.04269620865979379,-0.1197208960705104,-0.2731881079599945,-0.0228855721393035,0.2023696682464455,-0.1616894197952217,-0.3609650967199327,-0.0101214574898785,0.2897564922750144
G_ne_immediate_reversal_vol_expansion,108,-0.09948822186553097,-0.051686873220649,0.0,-0.078566439365531,0.078566439365531,-0.020921782499999993,-0.07309228240996352,-0.09015971319491356,0.23148148148148148,-0.038305327039593155,0.038305327039593155,-0.03478695537037035,-0.05953753828861097,-0.0955137980608805,0.3055555555555556,-0.01753504939972209,0.01753504939972209,-0.04200248888888886,-0.12840749378594185,-0.12762067123674836,0.2037037037037037,-0.06642026036001597,0.06642026036001597,-0.06198723342592591,-0.1290930832939913,-0.3858429433052427,-0.02525223680082915,0.1781205726953634,-0.1891523588549121,-0.5804664412581412,-0.01712512331423695,0.30690083946804364
G_ne_immediate_reversal_vol_stable,155,-0.06287114512348194,-0.0434829637641968,0.0,-0.05097343963961097,0.05097343963961097,-0.01189770548387096,-0.04247324051902777,-0.0556175034657344,0.3225806451612903,-0.01919374929322133,0.01919374929322133,-0.02327949122580644,-0.019981171789626533,-0.06542714724294885,0.3051948051948052,0.01043478963894488,-0.01043478963894488,-0.030274821419354815,-0.03133632707293639,-0.06995426347830346,0.37012987012987014,0.016709475914076607,-0.016709475914076607,-0.047790922064516114,-0.1169542910447761,-0.23645933668289376,-0.0014823261117445,0.17606805721740773,-0.150976709241172,-0.3315728420337357,0.0205867850098619,0.31971207893959697
G_ne_stall_t2_vol_collapse,76,0.027681882865279683,0.02053463028456055,1.0,0.03313978326001652,-0.03313978326001652,-0.005457900394736832,-0.018782445266691185,-0.0143265743170242,0.40789473684210525,-0.009184025661428038,0.009184025661428038,-0.00959841960526314,-0.034427271032995296,-0.0339558573853989,0.41333333333333333,-0.02085272196632863,0.02085272196632863,-0.013560418552631561,-0.038450753956616415,-0.0524065241008945,0.32432432432432434,-0.014487788145805617,0.014487788145805617,-0.023738815789473667,-0.05598326319632595,-0.18393316794028244,0.03165650529789165,0.12750239647624545,-0.10210435497199344,-0.26229302784259956,0.0451982482413303,0.23015693401462506
G_ne_stall_t2_vol_contraction,78,0.04701057631577521,0.02774095918358095,1.0,0.05489109016192904,-0.05489109016192904,-0.007880513846153835,-0.02831461066249415,-0.02451205391500895,0.34615384615384615,-0.011955703995827495,0.011955703995827495,-0.016358906666666662,-0.022070128164090014,-0.0386173361921464,0.34615384615384615,-0.0016089379076797599,0.0016089379076797599,-0.020461190256410244,-0.041075751790884095,-0.041237427873056495,0.3333333333333333,-0.009726784226781535,0.009726784226781535,-0.031348967564102555,-0.061006251804470696,-0.19324264536888075,0.05645076781203945,0.1690036248400844,-0.09830385855807361,-0.28608656875665284,0.0748943197097322,0.29515188168438034
G_ne_stall_t2_vol_expansion,144,0.18164828357507382,0.10163022592209589,1.0,0.19992358128340715,-0.19992358128340715,-0.01827529770833333,0.05252157911902036,0.02024547957404515,0.6180555555555556,0.08541198592457593,-0.08541198592457593,-0.032890406805555536,0.08861199659844757,0.008050146894233251,0.5416666666666666,0.12956911701511423,-0.12956911701511423,-0.040957120416666645,0.09065026657573814,0.0074571215510812,0.5244755244755245,0.15092251671559828,-0.15092251671559828,-0.05987178777777775,-0.0177302266745901,-0.14993215191509296,0.14208330990871434,0.5851532797324929,-0.0606171254844424,-0.21078523895009435,0.18133544806645469,0.7605027602579872
G_ne_stall_t2_vol_stable,90,0.07968437864764187,0.0415560822171576,1.0,0.09149123031430854,-0.09149123031430854,-0.011806851666666663,-0.014207919200037939,-0.0201527293769537,0.3111111111111111,0.018804888022184277,-0.018804888022184277,-0.03301280722222221,0.028839115602035205,-0.022957884739678802,0.35555555555555557,0.06947886104647964,-0.06947886104647964,-0.04063974544444443,0.013281960165801545,-0.0550092194222494,0.3595505617977528,0.067113522300633,-0.067113522300633,-0.05344340299999998,-0.05445726652989725,-0.19972878290326465,0.0525557936503778,0.21135325113983913,-0.11722594198311226,-0.27457536600048177,0.06810285671894606,0.33510459839715795
G_ne_stall_t3_vol_collapse,26,0.04071271522414578,0.028408729163451,1.0,0.04646155022414579,-0.04646155022414579,-0.0057488349999999955,0.00347483451284766,0.0205683075221239,0.6538461538461539,0.015345654512847648,-0.015345654512847648,-0.011870819999999995,0.0340675864019084,0.0111486384835264,0.5384615384615384,0.058082961786523786,-0.058082961786523786,-0.024015375384615376,0.022004441320780832,-0.0227322265772067,0.46153846153846156,0.05740089709001161,-0.05740089709001161,-0.035396455769230735,-0.00595910440309615,-0.11320206801736515,0.09025215481770005,0.3184094511544001,-0.0674179345219931,-0.2082572038399196,0.15053648232407713,0.4402388930484127
G_ne_stall_t3_vol_contraction,39,0.03490705155048896,0.0175953079178883,1.0,0.04364327565305304,-0.04364327565305304,-0.008736224102564085,0.05119787018621902,0.0248618784530385,0.6666666666666666,0.06727144916057798,-0.06727144916057798,-0.01607357897435895,0.0577890072155998,0.0271209084836339,0.6410256410256411,0.07925474131816389,-0.07925474131816389,-0.02146573410256409,0.09739936951721297,0.0191938579654511,0.5128205128205128,0.13185051464541808,-0.13185051464541808,-0.034451145128205116,-0.0078060805258833,-0.12342449054186219,0.0951245137291649,0.35456940921654934,-0.0623781676413256,-0.21665447683004557,0.1242668621700879,0.4940572742190087
G_ne_stall_t3_vol_expansion,52,0.19763833245351492,0.10583784994497755,1.0,0.22587756476120724,-0.22587756476120724,-0.0282392323076923,0.21729874798064427,0.12144821732809055,0.9038461538461539,0.28068526259602894,-0.28068526259602894,-0.0633865146153846,0.17873871235636996,0.0683837350695496,0.7115384615384616,0.26167966735637005,-0.26167966735637005,-0.08294095499999997,0.463397192444677,-0.00326494221255255,0.5,0.5638921884062154,-0.5638921884062154,-0.10049499596153844,0.03201162319300395,-0.09294976175851799,0.2022857471293845,0.84640244847772,-0.04644033277063445,-0.2270463443069819,0.24306477253509218,1.1022390803295767
G_ne_stall_t3_vol_stable,27,0.1095468498465545,0.0797448165869216,1.0,0.11894530688359158,-0.11894530688359158,-0.00939845703703702,0.0720687861369544,0.0925039872408293,0.7407407407407407,0.1070971194702877,-0.1070971194702877,-0.03502833333333331,0.08081164924994103,0.0785590277777776,0.7037037037037037,0.1279940648054966,-0.1279940648054966,-0.04718241555555554,0.07951891719819956,0.0435883119300204,0.5925925925925926,0.15859617386486619,-0.15859617386486619,-0.07907725666666662,0.0161582603443068,-0.15914717409766826,0.2094545977838537,0.5244817641484174,-0.0319148936170211,-0.2353530809654698,0.2094545977838537,0.9314581463352446
L_neg_extreme_immediate_reversal,938,-0.05922336961788187,-0.04131120563270045,0.0,-0.052849527826837106,0.052849527826837106,-0.006373841791044766,-0.061218473252615674,-0.062275614482403596,0.24145299145299146,-0.045103023273983196,0.045103023273983196,-0.016106472132196147,-0.07219609609843797,-0.07380665519219735,0.25053763440860216,-0.0482412588833842,0.0482412588833842,-0.023879756311300623,-0.09711149559328677,-0.10277088404018625,0.24567099567099568,-0.059333288915797595,0.059333288915797595,-0.037522484850746246,-0.10709510236896475,-0.2514568426131739,-0.0128399471252491,0.13305196424586882,-0.1503211277090603,-0.3609101538805752,-0.0023812212224317503,0.19460540953567737
L_neg_extreme_stall_t2,399,0.07030536687023713,0.0328661188980183,1.0,0.07864552403815693,-0.07864552403815693,-0.008340157167919792,0.027614642891277297,-0.0048928994219490495,0.46733668341708545,0.04517394693650342,-0.04517394693650342,-0.017528195614035076,0.01818697268387106,-0.0150634272365309,0.4393939393939394,0.04254869632023469,-0.04254869632023469,-0.024260308295739327,-0.01037178722211889,-0.0439070822447698,0.3903061224489796,0.029552782497268868,-0.029552782497268868,-0.039392791152882176,-0.0482921083627798,-0.1612715605161822,0.049198658218412,0.2489110707803991,-0.0866984631690513,-0.26600231541547725,0.0755813953488373,0.33693663993730877
L_neg_extreme_stall_t3,155,0.07387646900332272,0.0367271036727103,1.0,0.08022157016461304,-0.08022157016461304,-0.006345101161290307,0.09167416571859643,0.0430938502848909,0.7741935483870968,0.11120653333149966,-0.11120653333149966,-0.019532367612903206,0.10365534301046869,0.0596491228070177,0.6967741935483871,0.13135525307498483,-0.13135525307498483,-0.02769991006451611,0.1289087887899303,0.09089934215400705,0.6688311688311688,0.17170573216655366,-0.17170573216655366,-0.04262755329032255,0.0140586797066013,-0.08429391528936818,0.1178361755661168,0.45625168355428714,-0.0109809663250366,-0.15985259633983953,0.1612791101842197,0.5489240124721327
L_neg_extreme_continuation,147,0.059597517413425366,0.0279991384880464,1.0,0.06540705442022808,-0.06540705442022808,-0.0058095370068027155,0.2059204026400716,0.1181102362204724,1.0,0.21964695284415323,-0.21964695284415323,-0.013726550204081622,0.179187217484989,0.1161890007745933,0.8367346938775511,0.20010257605641754,-0.20010257605641754,-0.020915358571428552,0.15517414318479925,0.09794617478802126,0.7191780821917808,0.18771205099301846,-0.18771205099301846,-0.03254628353741495,0.0227382467846011,-0.03562196938413518,0.1430317848410758,0.6225030210746803,0.0078982009653356,-0.13269481774479788,0.1890975052415839,0.6739489875156424
L_mid_immediate_reversal,15513,-0.042117529030874,-0.0307113979714873,0.0,-0.042080398952230286,0.042080398952230286,-3.7130078643716185e-05,-0.04212039701575613,-0.0377654764661676,0.27072572314049587,-0.04179467049522411,0.04179467049522411,-0.0003256728169921963,-0.04431513775935431,-0.0423379178657329,0.31193431600724075,-0.0436294081478984,0.0436294081478984,-0.0006882118681106141,-0.0485755310692967,-0.0551442430431452,0.32633080464241715,-0.04737849654164319,0.04737849654164319,-0.0012231135080255238,-0.0780905752753977,-0.2017248546340538,-0.0029226618705034,0.11050441335910892,-0.111111111111111,-0.2786428405226921,0.0167714884696017,0.19905673783785524
L_mid_stall_t2,7637,0.04641410774394593,0.0286276223776222,1.0,0.046520054042230585,-0.046520054042230585,-0.00010594629828466496,0.0026395150864921583,-0.0019929724422040503,0.4823159549384333,0.0028899890804664837,-0.0028899890804664837,-0.0002502114730915256,-0.0009135432397119437,-0.0068993506493506,0.4595197480645585,-0.0004316415142166018,0.0004316415142166018,-0.0004820260075946037,-0.004923906443861148,-0.0200897627698226,0.4359447004608295,-0.003907682643992812,0.003907682643992812,-0.0010261122535026813,-0.0353527487930228,-0.14634146341463405,0.0473621749919086,0.16334208602343153,-0.0711333033192812,-0.22771718988807887,0.0683630839346751,0.25345265183117677
L_mid_stall_t3,3509,0.04434663347133037,0.0294796902594756,1.0,0.04441542555739478,-0.04441542555739478,-6.879208606440423e-05,0.048989859479128484,0.0335785700811168,0.7728697634653747,0.049268143409023045,-0.049268143409023045,-0.000278283929894554,0.04648125142171213,0.0324027195139593,0.6643855146849159,0.046923722234372515,-0.046923722234372515,-0.0004460026018808779,0.03907266806182954,0.0183340947160042,0.5550157187767933,0.03974462438935169,-0.03974462438935169,-0.0006877710971786821,0.0048885412592882,-0.07950541784764126,0.0851419031719533,0.2208474155154165,-0.0289317507418398,-0.17948947733580015,0.1138482023968043,0.3129109695198445
L_mid_continuation,2879,0.04212765413945531,0.0270767971627337,1.0,0.042207033729590775,-0.042207033729590775,-7.937959013546164e-05,0.14071352283851277,0.104515050167224,1.0,0.14107366156723802,-0.14107366156723802,-0.00036013872872524814,0.13334831265205485,0.0997969072086528,0.8887730274591589,0.133903982582538,-0.133903982582538,-0.0005527302987148303,0.13170216135651594,0.0875712976012207,0.7566248256624826,0.13260441178189947,-0.13260441178189947,-0.0009181672455713775,0.0220774168449717,-0.010599029132957617,0.1363885839736554,0.33495930964579623,0.0104471374843291,-0.09923456069555016,0.1781326781326782,0.4589005090441286
L_pos_extreme_immediate_reversal,865,-0.05021271857023513,-0.0358062251345657,0.0,-0.051725050061564616,0.051725050061564616,0.0015123314913294734,-0.04498492111394676,-0.04496237138306925,0.2638888888888889,-0.048706209736631936,0.048706209736631936,0.003716986554913283,-0.03979740184456485,-0.0546875,0.3252032520325203,-0.045324789753972514,0.045324789753972514,0.005529123560693625,-0.034543250103734255,-0.07403059777888221,0.3227699530516432,-0.044111020854907965,0.044111020854907965,0.00958931217341039,-0.0945454545454544,-0.2130475789103552,-0.0028567718478119,0.15595331628909287,-0.1429621217182175,-0.278965188201903,0.0184891431543361,0.30743317969172484
L_pos_extreme_stall_t2,459,0.06087671875418547,0.0365752285951788,1.0,0.05950491895026389,-0.05950491895026389,0.00137179980392156,0.0015197293937172919,-0.003694966912302,0.48148148148148145,-0.002392071652034345,0.002392071652034345,0.0039118010457516224,0.0024507404002498913,-0.01618053492503055,0.45414847161572053,-0.0034775594687457474,0.0034775594687457474,0.005933847668845295,0.010330916496847283,-0.045288265582715745,0.3964757709251101,-4.2224362183553e-05,4.2224362183553e-05,0.01041939603485837,-0.0472124560522351,-0.17353197934305872,0.0573826419213974,0.21041197080656013,-0.1023784901758014,-0.2355538071266235,0.0794066317626529,0.3794671950753933
L_pos_extreme_stall_t3,165,0.061083604916934514,0.0383759733036708,1.0,0.059802243098752705,-0.059802243098752705,0.0012813618181818102,0.07547991717153174,0.0442294402211471,0.7818181818181819,0.07145036195941053,-0.07145036195941053,0.004029555212121199,0.08979229679103623,0.0509602380308358,0.6787878787878788,0.08335200745770291,-0.08335200745770291,0.00644028933333332,0.10815920897446113,0.03493296317419455,0.6097560975609756,0.09712888775494893,-0.09712888775494893,0.011100073696969678,0.0069084628670119,-0.08593727612374852,0.1127472440004775,0.3691252302355536,-0.0402802481454166,-0.19062570843212898,0.1473255002950804,0.6092069346121765
L_pos_extreme_continuation,152,0.0785307986359639,0.032793077487126496,1.0,0.0761757731754376,-0.0761757731754376,0.0023550254605263026,0.1922933391254424,0.1311618052889617,1.0,0.18716266155965292,-0.18716266155965292,0.005130677565789463,0.2096338764786037,0.12773752902996,0.8618421052631579,0.20157911424176156,-0.20157911424176156,0.008054762236842093,0.23436230050707485,0.12133387286663916,0.7039473684210527,0.2205275230728643,-0.2205275230728643,0.013834777434210513,0.024828646061903,-0.023142496732628658,0.15963288715154375,0.5020410494823373,0.00853063101681765,-0.14070482735069068,0.2300236853698143,0.7039701968007234
