asset,symbol,entry_mode,exit_config,market_cost_bps,net_ret,gross_ret,exit_reason,confirmed_at_close,preview_only,lead_minutes,delay_penalty_bps,delay_pct_of_tp175
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.012620535714285896,0.013634169884169989,take_profit,1,0,13.0,5.633802816902289,3.541817275333978
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.005991071428571582,0.006998069498069581,take_profit,1,0,1.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.013544264705882325,0.014558823529411846,take_profit,1,0,3.0,11.764705882353343,6.92640692640716
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.007335524652338776,0.008343868520859776,take_profit,1,0,13.0,-5.899705014750234,-6.0606060606070535
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.008488981762917902,0.009498480243161023,take_profit,1,0,13.0,5.910165484634966,5.333333333334588
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.005337224054808409,0.0063435676224308235,take_profit,1,0,10.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.0027057778432528767,0.004714201532115547,timeout,1,0,13.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.001529583382439581,0.003535651149086605,timeout,1,0,3.0,5.8927519151441565,6.451612903225554
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.00434035131964805,-0.002346041055718451,timeout,1,0,0.0,-5.861664712777381,-7.7624375419692555
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.007919642857142861,0.008928571428571397,take_profit,1,0,1.0,11.75088131609936,11.280846063455375
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.004485353809805082,0.006497341996456019,timeout,1,0,10.0,5.906674542233148,3.2653061224492164
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.007366834170854375,0.008375209380234616,take_profit,1,0,5.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.004672399605003319,0.005678077682685911,take_profit,1,0,13.0,5.760368663594306,8.695652173912832
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.007084079123452769,0.008092171294747486,take_profit,1,0,10.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.004574776785714274,0.005580357142857206,take_profit,1,0,1.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.013659544092866405,0.014674218311177656,take_profit,1,0,10.0,6.55307994757548,3.827751196172313
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.009346132513279315,-0.007361848849128716,stop_loss,1,0,4.0,-6.5231572080881595,-5.063291139240063
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.005871942745969916,0.006878821567537496,take_profit,1,0,1.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.006407463063909713,-0.004417293233082598,stop_loss,1,0,2.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.005680941430448616,0.006687629059508149,take_profit,1,0,12.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.005514078191039662,-0.0035221189067342618,stop_loss,0,1,13.0,-13.149243918474385,-21.333333333332728
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.00543345442536336,0.006439894319682948,take_profit,1,0,12.0,-19.815059445179585,-26.373626373627985
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.013323170731707412,0.014337508239947394,take_profit,1,0,13.0,26.36783124587927,15.763546798029045
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.004483532934131729,0.005489021956087914,take_profit,1,0,14.0,6.653359946773296,10.389610389610638
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.005350785714285822,0.006357142857142839,take_profit,1,0,1.0,6.666666666665932,8.988764044942878
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,5.450000000006838e-05,0.002057613168724215,timeout,1,0,11.0,6.85871056241405,8.333333333333082
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.004995169789226983,0.006001170960187374,take_profit,1,0,13.0,-13.66120218579181,-19.51219512195043
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.011451797285421339,-0.009471731276242457,stop_loss,1,0,13.0,-6.835269993165083,-4.123711340206399
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.004934366850188443,0.005940307157345837,take_profit,1,0,14.0,6.765899864682456,9.762698438892993
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.005730440452042851,0.006737177629672519,take_profit,1,0,5.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.0013635370619946574,0.003369272237196741,timeout,1,0,5.0,-6.734006734007147,-4.730540115155776
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.003237886806596757,0.005247376311844132,timeout,1,0,14.0,7.496251874061777,3.7914691943121843
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.010192116182572653,0.01120331950207476,take_profit,1,0,14.0,8.298755186721962,6.349206349206299
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.022385954381752615,0.02340936374549818,take_profit,1,0,12.0,-50.42016806722671,-18.461538461538364
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.00641566300977825,0.007423086095874165,take_profit,1,0,9.0,8.347245409014992,9.638554216867384
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.0028348467336684058,-0.0008375209380235837,timeout,1,0,3.0,33.50083752093891,27.11864406779725
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.00032450167785225137,0.001677852348993314,timeout,1,0,3.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.008046533173938997,0.009055588762701738,take_profit,1,0,7.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.015149562926595639,0.0161657286552509,take_profit,1,0,8.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.01684256977598242,-0.014873301505692327,stop_loss,1,0,14.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.016243114212266097,0.01726037458685281,take_profit,1,0,11.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.010306741944146047,-0.008324382384532703,stop_loss,0,1,14.0,-9.398496240602405,-6.451612903226398
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.007827687776141401,0.008836524300441795,take_profit,1,0,4.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.007534742696328145,0.008543285982310467,take_profit,0,1,10.0,-9.380863039401,-9.411764705883689
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.013847604259094703,0.0148624667258207,take_profit,1,0,9.0,51.75983436852994,29.850746268656643
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.010831427095631563,0.011843270365997638,take_profit,1,0,13.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.010710451358457496,0.011722173531989455,take_profit,1,0,6.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.008279097335654018,-0.006292676395769137,stop_loss,0,1,14.0,9.380863039398779,8.518622011096584
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.009513330215154436,0.010523854069223626,take_profit,1,0,13.0,18.744142455482393,15.266657740884297
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.008905099150141593,0.009915014164305846,take_profit,1,0,3.0,28.409090909089496,24.559369202225046
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.008480306122448988,0.009489795918367294,take_profit,1,0,6.0,9.532888465206835,8.610350871799746
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.0038909450236966903,-0.0018957345971564177,timeout,1,0,2.0,-9.469696969698349,-10.379771743409565
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.006390039736009934,-0.004399835006187347,stop_loss,1,0,7.0,57.747834456207684,74.99999999999966
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.00660445689655198,0.008620689655172487,timeout,1,0,9.0,-19.157088122605526,-12.500000000000117
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-8.968095712935664e-06,0.001994017946161497,timeout,1,0,14.0,9.970089730808596,6.201550387597538
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.006562876769942383,0.007570447217159715,take_profit,1,0,14.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.00890479744136452,0.009914712153518135,take_profit,1,0,11.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.00937922077922071,0.010389610389610393,take_profit,1,0,13.0,-20.202020202020332,-16.66666666666676
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.008807677784770318,0.00981749528005027,take_profit,1,0,11.0,8.818342151677427,7.699091032426071
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.008556760204081693,0.00956632653061229,take_profit,1,0,0.0,-8.92060660124816,-7.992863514718433
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.005750883458646494,-0.003759398496240518,timeout,1,0,13.0,56.39097744360999,34.532374100720006
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.008649025345622063,-0.006663345373022711,stop_loss,0,1,14.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.010082213731048784,0.011093307038086975,take_profit,1,0,8.0,43.32755632582508,33.47775852108761
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.012484814398200372,0.013498312710911176,take_profit,1,0,10.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.008682042410714463,-0.006696428571428714,timeout,1,0,6.0,29.850746268655914,10.698507462686289
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.02059771089444684,0.02161933022467144,take_profit,1,0,5.0,52.19985085757051,20.695705575295587
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.017594525547445006,0.018613138686131236,take_profit,1,0,2.0,7.304601899196239,3.3637998661844963
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.012143295691261935,0.013156452143405328,take_profit,1,0,6.0,7.674597083653367,5.000000000000157
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.0035571592505855287,-0.0015612802498048417,timeout,1,0,13.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.007876552795030856,0.008885438233264265,take_profit,1,0,14.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.005255120717781447,-0.0032626427406199365,timeout,1,0,10.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.006451298701299013,0.00745875745875757,take_profit,1,0,13.0,49.14004914004843,56.470588235293185
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.013902597402597472,0.014917514917514918,take_profit,1,0,11.0,16.380016380015405,9.411764705881797
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.009503910323253262,0.01051442474800135,take_profit,1,0,11.0,8.1168831168843,6.616936782227002
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.011795868912993113,0.012808677590583795,take_profit,1,0,11.0,-16.129032258064278,-10.793374019180318
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.009703571428571367,0.010714285714285676,take_profit,1,0,14.0,32.10272873194198,25.682182985553588
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.006996442468037767,0.008004446914952723,take_profit,0,1,12.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.007767995142415662,0.008776771914329906,take_profit,1,0,2.0,7.733952049497894,7.553006756264353
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.00903459821428565,0.010044642857142794,take_profit,1,0,13.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.007559657270979958,0.008568225496476511,take_profit,1,0,9.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.009687619757291932,0.010698318075367252,take_profit,1,0,9.0,-7.446016381235099,-5.965703870816425
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.004199763975155202,0.006211180124223503,timeout,1,0,1.0,13.821700069107656,11.363201929155723
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.007043606505102051,0.008051658163265252,take_profit,1,0,14.0,7.440476190474499,7.920792079206087
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,-0.00045291014717285805,0.0015491866769945517,timeout,1,0,12.0,-7.745933384971648,-8.510638297870948
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.0041284044512663876,0.006139677666922472,timeout,1,0,3.0,0.0,0.0
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.0074545081069237185,0.008462971078001758,take_profit,0,1,14.0,-22.95332823259333,-23.247487390525546
NEAR-USD,NEARUSDT,preview_unclosed15m_delay1m,atr_tp1.50_sl1.00_to120,10.0,0.009182051706993821,0.010192243950944646,take_profit,0,1,5.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.005969386080104888,0.006976362442547512,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.00525609756097567,0.006262359920896521,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.006989632701421833,0.007997630331753491,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.0032752272460363496,0.005284791544333478,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.00873177312126916,-0.006746258892795787,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.01104150865431508,-0.009060620835364963,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.017738402061855618,0.01875715922107668,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.009767580826006261,-0.007784141324513993,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.015345997191011262,0.016362359550561756,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.007156249999999975,0.0081644144144144,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.01619879340788688,0.01721600941730428,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.008402422750063754,-0.006416248831477844,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.004956916419679991,-0.0029638411381149865,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.006384683619160336,0.007392075694855116,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.003181465639810477,-0.0011848341232227888,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.0009449557522123175,0.002949852507374673,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.004338978898007051,-0.0023446658851113966,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.009699383802816985,0.010710093896713735,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.012767883505416466,-0.010790453622207208,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.014581682436428212,0.01559727971614433,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.009132554560716155,0.010142697257974231,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.0062098729792148255,0.00721709006928406,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.008910714285714327,0.009920634920634885,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.003198921875000149,0.00520833333333337,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.0006692185209861146,0.0013324450366420937,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.009453722689075628,-0.007469654528478031,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.0070172665369649945,0.008025291828793746,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.0064485069926786265,-0.004458419373005285,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.007314024390243867,0.008322346736980846,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.007297342192690959,0.00830564784053156,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.001953479207920772,0.003960396039603964,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.005845867850004738,-0.003854573141715001,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.00649249999999979,0.007499999999999951,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.004056734020618569,-0.0020618556701030855,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.0066139200118063846,-0.004624163715072793,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.011890329118250054,-0.00991114149008876,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.006412386464141551,-0.004422226494904868,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.0070890688259110934,0.00809716599190291,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.006087436191762219,0.008102633355840716,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.004008530474040484,0.0060195635816403525,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.012494389027431385,0.013507896924355833,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.026468274111675294,0.027495769881556664,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.008308103015075563,0.009317420435510981,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.0028348467336684058,-0.0008375209380235837,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.004519204545454625,-0.002525252525252597,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.010428526448362785,0.011439966414777514,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.01841334033613462,0.01943277310924374,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.017573528312361253,-0.015605724154946987,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.01453887391681108,-0.01256499133448874,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.010851044886440175,-0.00886977556780022,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.009289325842696705,0.010299625468164875,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.010384615384615437,0.01139601139601143,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.01720824715615299,0.018226473629782802,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.01053844308035723,-0.008556547619047672,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.013074026639344316,0.014088114754098324,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.011813666044776072,0.012826492537313383,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.010898466981132282,0.011910377358490765,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.010298214285714424,0.011309523809523991,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.001998999999999973,0.0,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-8.161095100867044e-05,0.0019212295869356355,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.0109869094596452,-0.009005912278289507,stop_loss,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,-0.001998999999999973,-0.0,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.008454646017698852,0.009464110127826886,take_profit,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.0019810638085742127,0.003988035892322883,timeout,1,0,0.0,0.0,0.0
NEAR-USD,NEARUSDT,official_close,atr_tp1.75_sl1.00_to120,10.0,0.005115060081466449,0.007128309572301483,timeout,1,0,0.0,0.0,0.0
