factor_name,category,expected_direction,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,t_stat,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,formula_proxy,required_columns,lookback_window,notes,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
q158_low_close_2h,alpha158_price,conditional,24h,0.0399505,0.0399505,0.15692941,0.15692941,0.254576,0.254576,0.254576,33.9475,0.6048,0.6048,17782,186.2,3315727,0.00016,False,DIRECTION_UNKNOWN,"Alpha158 LOW2: Ref(low,2) / close; two-bar lagged low normalized by current close from Alpha158 price feature block",low|close,3,"Alpha158 LOW2: Ref(low,2) / close; two-bar lagged low normalized by current close from Alpha158 price feature block",1.414e-05,0.00119109,-0.00117695,-5.9409,0.497,0.00253301,-0.48666641,0.0087746,-0.03719946,0.28,25,per_bar_mean_x_bars_per_year
q158_low_close_2h,alpha158_price,conditional,72h,0.03418117,0.03418117,0.15007392,0.15007392,0.227762,0.227762,0.227762,30.3309,0.5952,0.5952,17734,186.2,3315727,0.00016,False,DIRECTION_UNKNOWN,"Alpha158 LOW2: Ref(low,2) / close; two-bar lagged low normalized by current close from Alpha158 price feature block",low|close,3,"Alpha158 LOW2: Ref(low,2) / close; two-bar lagged low normalized by current close from Alpha158 price feature block",-2.007e-05,0.0034582,-0.00347827,-9.2759,0.4913,0.00773307,-0.43717371,0.02678814,-0.09653808,0.36,25,per_bar_mean_x_bars_per_year
q158_open_close_3h,alpha158_price,conditional,1h,0.03238841,0.03238841,0.16139554,0.16139554,0.200677,0.200677,0.200677,26.7759,0.588,0.588,17803,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 OPEN3: Ref(open,3) / close; three-bar lagged open normalized by current close from Alpha158 price feature block",open|close,4,"Alpha158 OPEN3: Ref(open,3) / close; three-bar lagged open normalized by current close from Alpha158 price feature block",2.127e-05,1.907e-05,2.2e-06,0.0535,0.5075,0.00028673,0.04718056,0.00099326,-0.00146345,0.56,25,per_bar_mean_x_bars_per_year
q158_open_close_3h,alpha158_price,conditional,4h,0.03225607,0.03225607,0.15988067,0.15988067,0.201751,0.201751,0.201751,26.9177,0.5883,0.5883,17801,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 OPEN3: Ref(open,3) / close; three-bar lagged open normalized by current close from Alpha158 price feature block",open|close,4,"Alpha158 OPEN3: Ref(open,3) / close; three-bar lagged open normalized by current close from Alpha158 price feature block",8.002e-05,0.00014757,-6.755e-05,-0.8329,0.5095,0.00075978,-0.1523492,0.00263194,-0.0047954,0.48,25,per_bar_mean_x_bars_per_year
q158_open_close_3h,alpha158_price,conditional,24h,0.01920955,0.01920955,0.1586273,0.1586273,0.121099,0.121099,0.121099,16.148,0.55,0.55,17781,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 OPEN3: Ref(open,3) / close; three-bar lagged open normalized by current close from Alpha158 price feature block",open|close,4,"Alpha158 OPEN3: Ref(open,3) / close; three-bar lagged open normalized by current close from Alpha158 price feature block",9.962e-05,0.00097846,-0.00087884,-4.4357,0.4933,0.00218821,-0.38945895,0.0075802,-0.02690754,0.28,25,per_bar_mean_x_bars_per_year
q158_open_close_3h,alpha158_price,conditional,72h,0.00948356,0.00948356,0.15007957,0.15007957,0.06319,0.06319,0.06319,8.4147,0.5252,0.5252,17733,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 OPEN3: Ref(open,3) / close; three-bar lagged open normalized by current close from Alpha158 price feature block",open|close,4,"Alpha158 OPEN3: Ref(open,3) / close; three-bar lagged open normalized by current close from Alpha158 price feature block",0.00030363,0.00284363,-0.00254,-6.9384,0.4855,0.00566884,-0.32055967,0.01963744,-0.06332729,0.4,25,per_bar_mean_x_bars_per_year
q158_high_close_3h,alpha158_price,conditional,1h,0.02306541,0.02306541,0.16935911,0.16935911,0.136192,0.136192,0.136192,18.1718,0.5594,0.5594,17803,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 HIGH3: Ref(high,3) / close; three-bar lagged high normalized by current close from Alpha158 price feature block",high|close,4,"Alpha158 HIGH3: Ref(high,3) / close; three-bar lagged high normalized by current close from Alpha158 price feature block",2.95e-05,1.107e-05,1.844e-05,0.4353,0.5042,0.00031145,0.1579712,0.00107888,-0.00110546,0.56,25,per_bar_mean_x_bars_per_year
q158_high_close_3h,alpha158_price,conditional,4h,0.01795556,0.01795556,0.1660512,0.1660512,0.108133,0.108133,0.108133,14.4271,0.5469,0.5469,17801,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 HIGH3: Ref(high,3) / close; three-bar lagged high normalized by current close from Alpha158 price feature block",high|close,4,"Alpha158 HIGH3: Ref(high,3) / close; three-bar lagged high normalized by current close from Alpha158 price feature block",7.986e-05,0.0001217,-4.185e-05,-0.5084,0.4981,0.00085609,-0.07422989,0.00296558,-0.0042552,0.52,25,per_bar_mean_x_bars_per_year
q158_high_close_3h,alpha158_price,conditional,24h,-0.00331555,-0.00331555,0.16273041,0.16273041,-0.020375,-0.020375,-0.020375,-2.7168,0.4922,0.4922,17781,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 HIGH3: Ref(high,3) / close; three-bar lagged high normalized by current close from Alpha158 price feature block",high|close,4,"Alpha158 HIGH3: Ref(high,3) / close; three-bar lagged high normalized by current close from Alpha158 price feature block",0.00046835,0.00068365,-0.00021529,-1.0756,0.4893,0.00221352,-0.12197928,0.00766787,-0.01477723,0.52,25,per_bar_mean_x_bars_per_year
q158_high_close_3h,alpha158_price,conditional,72h,-0.0146983,-0.0146983,0.15439461,0.15439461,-0.0952,-0.0952,-0.0952,-12.6773,0.4552,0.4552,17733,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 HIGH3: Ref(high,3) / close; three-bar lagged high normalized by current close from Alpha158 price feature block",high|close,4,"Alpha158 HIGH3: Ref(high,3) / close; three-bar lagged high normalized by current close from Alpha158 price feature block",0.00125736,0.00186059,-0.00060323,-1.6207,0.4868,0.00607815,-0.07632376,0.02105533,-0.026831,0.56,25,per_bar_mean_x_bars_per_year
q158_low_close_3h,alpha158_price,conditional,1h,0.04195219,0.04195219,0.15876176,0.15876176,0.264246,0.264246,0.264246,35.2578,0.6202,0.6202,17803,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 LOW3: Ref(low,3) / close; three-bar lagged low normalized by current close from Alpha158 price feature block",low|close,4,"Alpha158 LOW3: Ref(low,3) / close; three-bar lagged low normalized by current close from Alpha158 price feature block",5.458e-05,3.04e-06,5.153e-05,1.2651,0.5175,0.00028231,0.49830979,0.00097795,-0.00079901,0.56,25,per_bar_mean_x_bars_per_year
q158_low_close_3h,alpha158_price,conditional,4h,0.04349998,0.04349998,0.15788077,0.15788077,0.275524,0.275524,0.275524,36.7606,0.6161,0.6161,17801,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 LOW3: Ref(low,3) / close; three-bar lagged low normalized by current close from Alpha158 price feature block",low|close,4,"Alpha158 LOW3: Ref(low,3) / close; three-bar lagged low normalized by current close from Alpha158 price feature block",5.365e-05,0.00015791,-0.00010426,-1.2997,0.5054,0.00070971,-0.24629875,0.00245852,-0.00558403,0.44,25,per_bar_mean_x_bars_per_year
q158_low_close_3h,alpha158_price,conditional,24h,0.03840244,0.03840244,0.15784013,0.15784013,0.2433,0.2433,0.2433,32.4429,0.6038,0.6038,17781,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 LOW3: Ref(low,3) / close; three-bar lagged low normalized by current close from Alpha158 price feature block",low|close,4,"Alpha158 LOW3: Ref(low,3) / close; three-bar lagged low normalized by current close from Alpha158 price feature block",-2.913e-05,0.00124673,-0.00127586,-6.3866,0.4976,0.00266646,-0.53321244,0.0092369,-0.03977569,0.32,25,per_bar_mean_x_bars_per_year
q158_low_close_3h,alpha158_price,conditional,72h,0.03151069,0.03151069,0.15034887,0.15034887,0.209584,0.209584,0.209584,27.9093,0.587,0.587,17733,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 LOW3: Ref(low,3) / close; three-bar lagged low normalized by current close from Alpha158 price feature block",low|close,4,"Alpha158 LOW3: Ref(low,3) / close; three-bar lagged low normalized by current close from Alpha158 price feature block",-0.00013709,0.00341528,-0.00355236,-9.4711,0.4919,0.00779499,-0.44715719,0.02700263,-0.09859229,0.4,25,per_bar_mean_x_bars_per_year
