factor_id,horizon,n_months,rolling_ic_3m_mean_latest,rolling_ic_3m_min,rolling_ic_3m_max,rolling_ls_3m_mean_latest,rolling_ic_6m_mean_latest,rolling_ic_6m_min,rolling_ic_6m_max,rolling_ls_6m_mean_latest,ic_positive_month_rate,ls_positive_month_rate,recent_6m_ic_mean,full_period_ic_mean,recent_vs_full_ic_delta,recent_6m_ls_mean,full_period_ls_mean,recent_vs_full_ls_delta,stability_score,stability_class,main_stability_note_zh,main_stability_note_en
q158_high_close_2h,24h,25,0.001373,-0.02925,0.009035,0.00013064,0.001449,-0.01823,0.00496,-8.578e-05,0.28,0.48,0.001449,-0.009011,0.010461,-8.578e-05,-0.00010423,1.846e-05,68.0,STABLE_WEAK,因子表现基本稳定但信号偏弱，可作为辅助因子,Factor is stable but weak — consider as auxiliary signal
q158_high_close_2h,4h,25,0.021545,-0.00806,0.026847,0.00038215,0.017086,0.003403,0.021087,-6.868e-05,0.84,0.52,0.017086,0.014858,0.002229,-6.868e-05,-3.18e-05,-3.688e-05,85.6,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_high_close_2h,72h,25,-0.015637,-0.044344,-0.003969,0.00115175,-0.017226,-0.030304,-0.009146,7.798e-05,0.12,0.6,-0.017226,-0.020448,0.003222,7.798e-05,9.57e-05,-1.772e-05,65.6,STABLE_WEAK,因子表现基本稳定但信号偏弱，可作为辅助因子,Factor is stable but weak — consider as auxiliary signal
q158_high_close_3h,1h,25,0.026828,0.003976,0.040274,0.0001878,0.023144,0.011949,0.032797,6.65e-06,0.96,0.56,0.023144,0.023254,-0.00011,6.65e-06,1.803e-05,-1.138e-05,89.9,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_high_close_3h,24h,25,0.006157,-0.022152,0.017077,-0.00023927,0.007546,-0.011695,0.011983,-0.0003154,0.36,0.52,0.007546,-0.003363,0.010909,-0.0003154,-0.00033419,1.879e-05,71.2,STABLE_WEAK,因子表现基本稳定但信号偏弱，可作为辅助因子,Factor is stable but weak — consider as auxiliary signal
q158_high_close_3h,4h,25,0.026895,-0.005739,0.030267,0.00042739,0.022263,0.00603,0.024615,-1.13e-05,0.84,0.52,0.022263,0.018308,0.003955,-1.13e-05,-3.39e-05,2.26e-05,85.6,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_high_close_3h,72h,25,-0.011239,-0.037546,0.001217,0.00025182,-0.012838,-0.02304,-0.003724,-0.00097759,0.2,0.56,-0.012838,-0.014607,0.001769,-0.00097759,-0.00062732,-0.00035027,67.2,STABLE_WEAK,因子表现基本稳定但信号偏弱，可作为辅助因子,Factor is stable but weak — consider as auxiliary signal
q158_low_close_2h,1h,25,0.042372,0.030229,0.066439,-4.151e-05,0.039044,0.039044,0.058877,-3.48e-05,1.0,0.48,0.039044,0.044792,-0.005747,-3.48e-05,3.345e-05,-6.825e-05,86.7,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_low_close_2h,24h,25,0.037968,0.029435,0.048649,-0.00401451,0.040854,0.033845,0.047879,-0.00225424,1.0,0.28,0.040854,0.039245,0.001609,-0.00225424,-0.00133333,-0.00092091,85.6,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_low_close_2h,4h,25,0.048644,0.032218,0.058168,-0.00024028,0.043597,0.036681,0.052158,-0.00026615,1.0,0.4,0.043597,0.045247,-0.00165,-0.00026615,-0.00010082,-0.00016533,87.2,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_low_close_2h,72h,25,0.02927,0.020024,0.051099,-0.00893817,0.030819,0.027431,0.041535,-0.00573985,1.0,0.36,0.030819,0.03367,-0.002852,-0.00573985,-0.00359321,-0.00214664,85.8,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_low_close_3h,1h,25,0.042453,0.028986,0.061513,0.00015511,0.038786,0.032767,0.053138,8.665e-05,1.0,0.56,0.038786,0.042034,-0.003248,8.665e-05,5.688e-05,2.976e-05,89.6,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_low_close_3h,24h,25,0.037574,0.025954,0.050881,-0.0044552,0.040796,0.031548,0.048224,-0.002425,1.0,0.32,0.040796,0.037667,0.003129,-0.002425,-0.00146086,-0.00096415,86.4,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_low_close_3h,4h,25,0.049794,0.027326,0.053392,-0.00019489,0.043493,0.033131,0.050283,-0.00023475,1.0,0.44,0.043493,0.043545,-5.2e-05,-0.00023475,-0.00011246,-0.00012228,88.8,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_low_close_3h,72h,25,0.026143,0.020137,0.050364,-0.0097904,0.027615,0.025057,0.039992,-0.00615389,0.96,0.4,0.027615,0.030972,-0.003357,-0.00615389,-0.00367527,-0.00247862,85.1,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_open_close_2h,1h,25,0.036773,0.01806,0.056291,7.259e-05,0.032643,0.024027,0.046058,-3.346e-05,1.0,0.52,0.032643,0.0345,-0.001857,-3.346e-05,2.664e-05,-6.01e-05,89.5,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_open_close_2h,24h,25,0.020854,0.005696,0.033589,-0.00262401,0.023574,0.011222,0.028841,-0.00160796,0.96,0.32,0.023574,0.016836,0.006738,-0.00160796,-0.00098356,-0.00062439,85.2,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_open_close_2h,4h,25,0.037857,0.010918,0.043661,5.582e-05,0.032972,0.020049,0.038986,-0.00020018,0.96,0.52,0.032972,0.031998,0.000974,-0.00020018,-6.311e-05,-0.00013706,89.2,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_open_close_2h,72h,25,0.00669,-0.005754,0.023344,-0.00456824,0.006942,0.000384,0.015918,-0.00377638,0.8,0.44,0.006942,0.007692,-0.00075,-0.00377638,-0.00231018,-0.0014662,82.4,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_open_close_3h,1h,25,0.035572,0.014525,0.049182,0.00011869,0.031603,0.021646,0.04217,-1.552e-05,1.0,0.56,0.031603,0.032585,-0.000982,-1.552e-05,5.39e-06,-2.091e-05,90.7,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_open_close_3h,24h,25,0.02194,0.007404,0.037582,-0.00304938,0.025612,0.012931,0.0315,-0.00188831,0.92,0.28,0.025612,0.018693,0.006918,-0.00188831,-0.00106701,-0.00082129,83.2,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_open_close_3h,4h,25,0.040148,0.012691,0.043052,0.00010232,0.034708,0.021724,0.038992,-0.00017826,1.0,0.48,0.034708,0.032424,0.002283,-0.00017826,-6.957e-05,-0.00010869,89.6,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
q158_open_close_3h,72h,25,0.006626,-0.004777,0.027505,-0.00578466,0.007036,0.001953,0.018245,-0.00442273,0.8,0.4,0.007036,0.00909,-0.002054,-0.00442273,-0.00263474,-0.00178799,81.0,STABLE_POSITIVE,因子近期表现稳定且方向一致，适合作为组合因子之一,Factor shows stable positive performance — suitable for portfolio inclusion
