factor_id,horizon,month,long_short_return,long_leg_return,short_leg_return,n_long,n_short,positive_ls
wq101_alpha41,1h,2024-10,2.812e-05,-0.00010692,-0.00013504,743,743,True
wq101_alpha41,1h,2024-11,-0.00033299,0.00050325,0.00083623,720,720,False
wq101_alpha41,1h,2024-12,0.00012094,-4.706e-05,-0.00016799,744,744,True
wq101_alpha41,1h,2025-01,0.00034476,3.527e-05,-0.00030949,744,744,True
wq101_alpha41,1h,2025-02,7.008e-05,-0.00040335,-0.00047344,672,672,True
wq101_alpha41,1h,2025-03,-0.00024443,-0.00039754,-0.00015312,744,744,False
wq101_alpha41,1h,2025-04,0.00025005,0.00031448,6.443e-05,720,720,True
wq101_alpha41,1h,2025-05,-0.00014545,5.984e-05,0.00020529,744,744,False
wq101_alpha41,1h,2025-06,-4.12e-05,-0.00013439,-9.319e-05,720,720,False
wq101_alpha41,1h,2025-07,-3.938e-05,0.00020439,0.00024377,744,744,False
wq101_alpha41,1h,2025-08,-2.931e-05,0.00011103,0.00014035,744,744,False
wq101_alpha41,1h,2025-09,0.00010532,0.0001841,7.879e-05,720,720,True
wq101_alpha41,1h,2025-10,-0.00029965,-0.00015096,0.00014869,744,744,False
wq101_alpha41,1h,2025-11,-0.00030715,-0.00030047,6.68e-06,720,720,False
wq101_alpha41,1h,2025-12,-5.92e-06,-5.113e-05,-4.52e-05,744,744,False
wq101_alpha41,1h,2026-01,0.00030577,-1.77e-05,-0.00032348,744,744,True
wq101_alpha41,1h,2026-02,0.00012373,-6.01e-05,-0.00018382,672,672,True
wq101_alpha41,1h,2026-03,-1.479e-05,2.411e-05,3.89e-05,744,744,False
wq101_alpha41,1h,2026-04,-0.00015806,0.00028006,0.00043812,720,720,False
wq101_alpha41,1h,2026-05,0.00028591,0.0002829,-3.01e-06,744,744,True
wq101_alpha41,1h,2026-06,0.00036717,-0.00012371,-0.00049088,288,288,True
wq101_alpha41,24h,2024-06,0.00017248,-0.00714248,-0.00731497,719,719,True
wq101_alpha41,24h,2024-07,9.085e-05,-0.00143819,-0.00152904,744,744,True
wq101_alpha41,24h,2024-08,-0.00042203,-0.00334425,-0.00292222,744,744,False
wq101_alpha41,24h,2024-09,0.00043889,0.00684082,0.00640193,720,720,True
wq101_alpha41,24h,2024-10,0.00047337,-0.00113244,-0.00160581,743,743,True
wq101_alpha41,24h,2024-11,-0.00238469,0.01628011,0.01866481,720,720,False
wq101_alpha41,24h,2024-12,-0.00079543,-0.00364403,-0.0028486,744,744,False
wq101_alpha41,24h,2025-01,3.935e-05,-0.00613566,-0.00617501,744,744,True
wq101_alpha41,24h,2025-02,-0.00012154,-0.00921994,-0.0090984,672,672,False
wq101_alpha41,24h,2025-03,-0.0001479,-0.00542008,-0.00527218,744,744,False
wq101_alpha41,24h,2025-04,-0.00091739,0.00308491,0.00400229,720,720,False
wq101_alpha41,24h,2025-05,-0.00035187,0.00138578,0.00173765,744,744,False
wq101_alpha41,24h,2025-06,-0.00036235,-0.00400434,-0.00364199,720,720,False
wq101_alpha41,24h,2025-07,-0.00014497,0.00572575,0.00587071,744,744,False
wq101_alpha41,24h,2025-08,-0.00166059,0.00349294,0.00515353,744,744,False
wq101_alpha41,24h,2025-09,-0.00011421,0.00477826,0.00489247,720,720,False
wq101_alpha41,24h,2025-10,-0.00129416,-0.00248509,-0.00119093,744,744,False
wq101_alpha41,24h,2025-11,0.00022575,-0.00702461,-0.00725035,720,720,True
wq101_alpha41,24h,2025-12,0.00199822,0.00228546,0.00028724,744,744,True
wq101_alpha41,24h,2026-01,-6.57e-05,-0.00422912,-0.00416342,744,744,False
wq101_alpha41,24h,2026-02,0.00100836,-0.00127028,-0.00227864,672,672,True
wq101_alpha41,24h,2026-03,0.00207713,0.0012164,-0.00086074,744,744,True
wq101_alpha41,24h,2026-04,-0.00019629,0.00853654,0.00873282,720,720,False
wq101_alpha41,24h,2026-05,0.00085292,0.00291212,0.0020592,744,744,True
wq101_alpha41,24h,2026-06,-0.00033522,-0.00805953,-0.00772431,265,265,False
wq101_alpha41,4h,2024-06,0.00034331,-0.00100042,-0.00134373,719,719,True
wq101_alpha41,4h,2024-07,-0.00030288,-0.00036577,-6.289e-05,744,744,False
wq101_alpha41,4h,2024-08,0.00012239,-0.00057671,-0.0006991,744,744,True
wq101_alpha41,4h,2024-09,-6.777e-05,0.00119146,0.00125923,720,720,False
wq101_alpha41,4h,2024-10,0.00011093,-0.00025582,-0.00036674,743,743,True
wq101_alpha41,4h,2024-11,-7.41e-06,0.00276872,0.00277613,720,720,False
wq101_alpha41,4h,2024-12,-0.00014156,-0.00055396,-0.0004124,744,744,False
wq101_alpha41,4h,2025-01,8.4e-07,-0.00073121,-0.00073205,744,744,True
wq101_alpha41,4h,2025-02,0.0002183,-0.00146803,-0.00168633,672,672,True
wq101_alpha41,4h,2025-03,-6.817e-05,-0.00115455,-0.00108638,744,744,False
wq101_alpha41,4h,2025-04,-0.00045572,0.00032863,0.00078435,720,720,False
wq101_alpha41,4h,2025-05,-0.00059641,2.073e-05,0.00061715,744,744,False
wq101_alpha41,4h,2025-06,-0.0001614,-0.00051444,-0.00035305,720,720,False
wq101_alpha41,4h,2025-07,-1.791e-05,0.00084467,0.00086258,744,744,False
wq101_alpha41,4h,2025-08,-0.00013029,0.00061185,0.00074213,744,744,False
wq101_alpha41,4h,2025-09,0.00036628,0.00077971,0.00041344,720,720,True
wq101_alpha41,4h,2025-10,-0.00088241,-0.00052347,0.00035894,744,744,False
wq101_alpha41,4h,2025-11,-0.00015119,-0.00101464,-0.00086345,720,720,False
wq101_alpha41,4h,2025-12,8.019e-05,4.3e-07,-7.976e-05,744,744,True
wq101_alpha41,4h,2026-01,0.00045661,-0.00032641,-0.00078302,744,744,True
wq101_alpha41,4h,2026-02,0.00022293,-0.00023441,-0.00045735,672,672,True
wq101_alpha41,4h,2026-03,0.00016109,2.529e-05,-0.00013581,744,744,True
wq101_alpha41,4h,2026-04,-0.00033957,0.00130865,0.00164822,720,720,False
wq101_alpha41,4h,2026-05,0.00061624,0.00086859,0.00025236,744,744,True
wq101_alpha41,4h,2026-06,0.00078118,-0.00092635,-0.00170752,285,285,True
wq101_alpha41,72h,2024-06,-0.00215387,-0.02484503,-0.02269116,719,719,False
wq101_alpha41,72h,2024-07,0.00114937,-0.00457897,-0.00572834,744,744,True
wq101_alpha41,72h,2024-08,-0.000124,-0.00679505,-0.00667105,744,744,False
wq101_alpha41,72h,2024-09,-0.00025225,0.01383723,0.01408948,720,720,False
wq101_alpha41,72h,2024-10,0.00099249,-0.00138676,-0.00237925,743,743,True
wq101_alpha41,72h,2024-11,-0.00201946,0.05548685,0.05750631,720,720,False
wq101_alpha41,72h,2024-12,-0.00119379,-0.00757788,-0.00638409,744,744,False
wq101_alpha41,72h,2025-01,5.642e-05,-0.03190482,-0.03196124,744,744,True
wq101_alpha41,72h,2025-02,0.00075584,-0.01273664,-0.01349248,672,672,True
wq101_alpha41,72h,2025-03,0.00037284,-0.02115636,-0.0215292,744,744,True
wq101_alpha41,72h,2025-04,-0.00116335,0.0131511,0.01431445,720,720,False
wq101_alpha41,72h,2025-05,-0.0003575,0.00892689,0.00928439,744,744,False
wq101_alpha41,72h,2025-06,-0.00139054,-0.01137625,-0.00998571,720,720,False
wq101_alpha41,72h,2025-07,-0.00080339,0.01282667,0.01363007,744,744,False
wq101_alpha41,72h,2025-08,-0.00554301,0.01193429,0.0174773,744,744,False
wq101_alpha41,72h,2025-09,-0.00168763,0.02153961,0.02322724,720,720,False
wq101_alpha41,72h,2025-10,-0.00017041,-0.00881229,-0.00864188,744,744,False
wq101_alpha41,72h,2025-11,0.00051666,-0.01702054,-0.0175372,720,720,True
wq101_alpha41,72h,2025-12,0.00105069,0.00323564,0.00218495,744,744,True
wq101_alpha41,72h,2026-01,-0.00016256,-0.01602893,-0.01586637,744,744,False
wq101_alpha41,72h,2026-02,-0.00041696,-0.00425368,-0.00383673,672,672,False
wq101_alpha41,72h,2026-03,0.00288382,-0.00111686,-0.00400068,744,744,True
wq101_alpha41,72h,2026-04,-0.00224723,0.02966706,0.03191429,720,720,False
wq101_alpha41,72h,2026-05,-0.00067841,0.00437622,0.00505462,744,744,False
wq101_alpha41,72h,2026-06,0.00307817,-0.03167748,-0.03475565,217,217,True
wq101_alpha42,1h,2024-06,8.12e-06,-0.00030758,-0.0003157,719,719,True
wq101_alpha42,1h,2024-07,0.00012695,4.06e-05,-8.635e-05,744,744,True
wq101_alpha42,1h,2024-08,-0.00011441,-0.0002452,-0.00013079,744,744,False
wq101_alpha42,1h,2024-09,0.00034027,0.00043851,9.823e-05,720,720,True
wq101_alpha42,1h,2024-10,0.00022386,4.769e-05,-0.00017617,743,743,True
wq101_alpha42,1h,2024-11,4.012e-05,0.00079636,0.00075625,720,720,True
wq101_alpha42,1h,2024-12,-2.775e-05,-0.00013706,-0.00010931,744,744,False
wq101_alpha42,1h,2025-01,-2.307e-05,-0.00018318,-0.00016011,744,744,False
wq101_alpha42,1h,2025-02,7.809e-05,-0.00022902,-0.00030711,672,672,True
wq101_alpha42,1h,2025-03,-1.936e-05,-0.00029814,-0.00027878,744,744,False
wq101_alpha42,1h,2025-04,0.00030846,0.00052156,0.00021309,720,720,True
wq101_alpha42,1h,2025-05,0.00034776,0.00025744,-9.032e-05,744,744,True
wq101_alpha42,1h,2025-06,7.769e-05,-3.149e-05,-0.00010918,720,720,True
wq101_alpha42,1h,2025-07,0.00016211,0.00027612,0.000114,744,744,True
wq101_alpha42,1h,2025-08,-7.588e-05,7.358e-05,0.00014945,744,744,False
wq101_alpha42,1h,2025-09,6.177e-05,0.00018555,0.00012378,720,720,True
wq101_alpha42,1h,2025-10,-8.702e-05,-7.224e-05,1.478e-05,744,744,False
wq101_alpha42,1h,2025-11,0.00013968,6.06e-06,-0.00013362,720,720,True
wq101_alpha42,1h,2025-12,-0.00011359,-2.614e-05,8.745e-05,744,744,False
wq101_alpha42,1h,2026-01,7.474e-05,-0.00011458,-0.00018931,744,744,True
wq101_alpha42,1h,2026-02,-0.00017478,-0.00012915,4.563e-05,672,672,False
wq101_alpha42,1h,2026-03,0.00010454,7.039e-05,-3.415e-05,744,744,True
wq101_alpha42,1h,2026-04,0.00022158,0.00042424,0.00020266,720,720,True
wq101_alpha42,1h,2026-05,0.00020865,0.00018753,-2.113e-05,744,744,True
wq101_alpha42,1h,2026-06,7.482e-05,-0.00037389,-0.00044871,288,288,True
wq101_alpha42,24h,2024-06,-0.00150181,-0.00838812,-0.00688631,719,719,False
wq101_alpha42,24h,2024-07,0.00166316,5.864e-05,-0.00160452,744,744,True
wq101_alpha42,24h,2024-08,-0.0020532,-0.00505027,-0.00299706,744,744,False
wq101_alpha42,24h,2024-09,0.00395136,0.00920115,0.00524978,720,720,True
wq101_alpha42,24h,2024-10,0.00149359,-0.00011115,-0.00160474,743,743,True
wq101_alpha42,24h,2024-11,0.00093005,0.01832117,0.01739111,720,720,True
wq101_alpha42,24h,2024-12,-0.00203518,-0.00490846,-0.00287328,744,744,False
wq101_alpha42,24h,2025-01,-0.00475657,-0.00914436,-0.00438778,744,744,False
wq101_alpha42,24h,2025-02,-0.00239485,-0.00973679,-0.00734194,672,672,False
wq101_alpha42,24h,2025-03,-0.00101373,-0.00652556,-0.00551183,744,744,False
wq101_alpha42,24h,2025-04,0.00640974,0.01018908,0.00377934,720,720,True
wq101_alpha42,24h,2025-05,0.00205431,0.0025953,0.00054099,744,744,True
wq101_alpha42,24h,2025-06,0.00083456,-0.00308232,-0.00391688,720,720,True
wq101_alpha42,24h,2025-07,0.00207237,0.00732538,0.00525301,744,744,True
wq101_alpha42,24h,2025-08,-0.00333094,0.00116478,0.00449572,744,744,False
wq101_alpha42,24h,2025-09,-0.00277756,0.00327127,0.00604883,720,720,False
wq101_alpha42,24h,2025-10,0.00123394,0.00021838,-0.00101557,744,744,True
wq101_alpha42,24h,2025-11,6.07e-06,-0.00731163,-0.0073177,720,720,True
wq101_alpha42,24h,2025-12,0.00235941,0.00267149,0.00031207,744,744,True
wq101_alpha42,24h,2026-01,0.0013969,-0.00236189,-0.0037588,744,744,True
wq101_alpha42,24h,2026-02,-0.00288683,-0.00376106,-0.00087424,672,672,False
wq101_alpha42,24h,2026-03,0.0024305,0.00216202,-0.00026848,744,744,True
wq101_alpha42,24h,2026-04,0.00023812,0.00826464,0.00802652,720,720,True
wq101_alpha42,24h,2026-05,-0.00170024,0.00061642,0.00231666,744,744,False
wq101_alpha42,24h,2026-06,-0.00509774,-0.01138346,-0.00628572,265,265,False
wq101_alpha42,4h,2024-06,-0.00010636,-0.00131106,-0.0012047,719,719,False
wq101_alpha42,4h,2024-07,0.00033925,0.00015848,-0.00018077,744,744,True
wq101_alpha42,4h,2024-08,-0.00020108,-0.00089457,-0.00069349,744,744,False
wq101_alpha42,4h,2024-09,0.00094522,0.00166919,0.00072397,720,720,True
wq101_alpha42,4h,2024-10,0.00049183,3.911e-05,-0.00045272,743,743,True
wq101_alpha42,4h,2024-11,5.644e-05,0.00295437,0.00289793,720,720,True
wq101_alpha42,4h,2024-12,0.00022895,-0.00053134,-0.00076029,744,744,True
wq101_alpha42,4h,2025-01,-0.00102061,-0.00131901,-0.0002984,744,744,False
wq101_alpha42,4h,2025-02,-0.00046417,-0.00158285,-0.00111868,672,672,False
wq101_alpha42,4h,2025-03,-0.00024466,-0.00125465,-0.00100999,744,744,False
wq101_alpha42,4h,2025-04,0.00135051,0.00185547,0.00050495,720,720,True
wq101_alpha42,4h,2025-05,0.00033682,0.00040528,6.846e-05,744,744,True
wq101_alpha42,4h,2025-06,0.00020999,-0.00031952,-0.00052951,720,720,True
wq101_alpha42,4h,2025-07,0.00065596,0.00112963,0.00047366,744,744,True
wq101_alpha42,4h,2025-08,-0.0004513,0.00022371,0.00067501,744,744,False
wq101_alpha42,4h,2025-09,-0.00010357,0.00038453,0.0004881,720,720,False
