factor_id,month,liquidity_proxy_method,avg_turnover,median_turnover,max_turnover,n_observations,selected_basket_volume_median,selected_basket_volume_p10,participation_100000,participation_100000_selected_median,participation_1000000,participation_1000000_selected_median,participation_10000000,participation_10000000_selected_median
mom_40h,2026-01,selected_basket_proxy,0.121788,0.12,0.31,744,1574670.88,56269.75,0.000107,0.000107,0.001074,0.001074,0.010742,0.010742
mom_40h,2026-02,selected_basket_proxy,0.124408,0.12,0.27451,672,1574670.88,56269.75,0.00011,0.00011,0.001097,0.001097,0.010973,0.010973
mom_40h,2026-03,selected_basket_proxy,0.122329,0.117647,0.254902,744,1574670.88,56269.75,0.000108,0.000108,0.001079,0.001079,0.01079,0.01079
mom_40h,2026-04,selected_basket_proxy,0.124239,0.125,0.240385,720,1574670.88,56269.75,0.00011,0.00011,0.001096,0.001096,0.010958,0.010958
mom_40h,2026-05,selected_basket_proxy,0.120981,0.122642,0.273585,744,1574670.88,56269.75,0.000107,0.000107,0.001067,0.001067,0.010671,0.010671
mom_40h,2026-06,selected_basket_proxy,0.115763,0.113208,0.188679,288,1574670.88,56269.75,0.000102,0.000102,0.001021,0.001021,0.01021,0.01021
rev_3h,2024-06,selected_basket_proxy,0.439929,0.428571,0.85,716,1589078.45,59110.31,0.000385,0.000385,0.003845,0.003845,0.038451,0.038451
rev_3h,2024-07,selected_basket_proxy,0.439004,0.428571,0.714286,744,1589078.45,59110.31,0.000384,0.000384,0.003837,0.003837,0.03837,0.03837
rev_3h,2024-08,selected_basket_proxy,0.457535,0.452381,0.795455,744,1589078.45,59110.31,0.0004,0.0004,0.003999,0.003999,0.03999,0.03999
rev_3h,2024-09,selected_basket_proxy,0.462069,0.456522,0.818182,720,1589078.45,59110.31,0.000404,0.000404,0.004039,0.004039,0.040386,0.040386
rev_3h,2024-10,selected_basket_proxy,0.457673,0.458333,0.770833,744,1589078.45,59110.31,0.0004,0.0004,0.004,0.004,0.040002,0.040002
rev_3h,2024-11,selected_basket_proxy,0.450616,0.449167,0.791667,720,1589078.45,59110.31,0.000394,0.000394,0.003938,0.003938,0.039385,0.039385
rev_3h,2024-12,selected_basket_proxy,0.459745,0.460769,0.846154,744,1589078.45,59110.31,0.000402,0.000402,0.004018,0.004018,0.040183,0.040183
rev_3h,2025-01,selected_basket_proxy,0.431401,0.431034,0.714286,744,1589078.45,59110.31,0.000377,0.000377,0.003771,0.003771,0.037705,0.037705
rev_3h,2025-02,selected_basket_proxy,0.440275,0.433333,0.810345,672,1589078.45,59110.31,0.000385,0.000385,0.003848,0.003848,0.038481,0.038481
rev_3h,2025-03,selected_basket_proxy,0.443939,0.4375,0.806452,744,1589078.45,59110.31,0.000388,0.000388,0.00388,0.00388,0.038801,0.038801
rev_3h,2025-04,selected_basket_proxy,0.447474,0.453125,0.727273,720,1589078.45,59110.31,0.000391,0.000391,0.003911,0.003911,0.03911,0.03911
rev_3h,2025-05,selected_basket_proxy,0.44146,0.442857,0.75,744,1589078.45,59110.31,0.000386,0.000386,0.003858,0.003858,0.038585,0.038585
rev_3h,2025-06,selected_basket_proxy,0.440524,0.434211,0.776316,720,1589078.45,59110.31,0.000385,0.000385,0.00385,0.00385,0.038503,0.038503
rev_3h,2025-07,selected_basket_proxy,0.44377,0.435897,0.75,744,1589078.45,59110.31,0.000388,0.000388,0.003879,0.003879,0.038786,0.038786
rev_3h,2025-08,selected_basket_proxy,0.441835,0.4375,0.707317,744,1589078.45,59110.31,0.000386,0.000386,0.003862,0.003862,0.038617,0.038617
rev_3h,2025-09,selected_basket_proxy,0.427348,0.426829,0.695122,720,1589078.45,59110.31,0.000374,0.000374,0.003735,0.003735,0.037351,0.037351
rev_3h,2025-10,selected_basket_proxy,0.424495,0.422222,0.771739,744,1589078.45,59110.31,0.000371,0.000371,0.00371,0.00371,0.037102,0.037102
rev_3h,2025-11,selected_basket_proxy,0.433396,0.428571,0.712766,720,1589078.45,59110.31,0.000379,0.000379,0.003788,0.003788,0.03788,0.03788
rev_3h,2025-12,selected_basket_proxy,0.434528,0.43,0.71,744,1589078.45,59110.31,0.00038,0.00038,0.003798,0.003798,0.037979,0.037979
rev_3h,2026-01,selected_basket_proxy,0.437809,0.43,0.78,744,1589078.45,59110.31,0.000383,0.000383,0.003827,0.003827,0.038265,0.038265
rev_3h,2026-02,selected_basket_proxy,0.428217,0.421569,0.666667,672,1589078.45,59110.31,0.000374,0.000374,0.003743,0.003743,0.037427,0.037427
rev_3h,2026-03,selected_basket_proxy,0.42547,0.423077,0.637255,744,1589078.45,59110.31,0.000372,0.000372,0.003719,0.003719,0.037187,0.037187
rev_3h,2026-04,selected_basket_proxy,0.418945,0.413462,0.673077,720,1589078.45,59110.31,0.000366,0.000366,0.003662,0.003662,0.036617,0.036617
rev_3h,2026-05,selected_basket_proxy,0.427419,0.424528,0.698113,744,1589078.45,59110.31,0.000374,0.000374,0.003736,0.003736,0.037357,0.037357
rev_3h,2026-06,selected_basket_proxy,0.4299,0.424528,0.669811,288,1589078.45,59110.31,0.000376,0.000376,0.003757,0.003757,0.037574,0.037574
rev_10h,2024-06,selected_basket_proxy,0.241685,0.238095,0.575,709,1618474.13,58309.37,0.000207,0.000207,0.002074,0.002074,0.02074,0.02074
rev_10h,2024-07,selected_basket_proxy,0.246256,0.238095,0.571429,744,1618474.13,58309.37,0.000211,0.000211,0.002113,0.002113,0.021132,0.021132
rev_10h,2024-08,selected_basket_proxy,0.258931,0.261905,0.52381,744,1618474.13,58309.37,0.000222,0.000222,0.002222,0.002222,0.02222,0.02222
rev_10h,2024-09,selected_basket_proxy,0.259993,0.25,0.568182,720,1618474.13,58309.37,0.000223,0.000223,0.002231,0.002231,0.022311,0.022311
rev_10h,2024-10,selected_basket_proxy,0.256902,0.25,0.645833,744,1618474.13,58309.37,0.00022,0.00022,0.002205,0.002205,0.022046,0.022046
rev_10h,2024-11,selected_basket_proxy,0.250907,0.24,0.52,720,1618474.13,58309.37,0.000215,0.000215,0.002153,0.002153,0.021532,0.021532
rev_10h,2024-12,selected_basket_proxy,0.259479,0.259259,0.5,744,1618474.13,58309.37,0.000223,0.000223,0.002227,0.002227,0.022267,0.022267
rev_10h,2025-01,selected_basket_proxy,0.239573,0.232143,0.517857,744,1618474.13,58309.37,0.000206,0.000206,0.002056,0.002056,0.020559,0.020559
rev_10h,2025-02,selected_basket_proxy,0.241058,0.233333,0.516667,672,1618474.13,58309.37,0.000207,0.000207,0.002069,0.002069,0.020686,0.020686
rev_10h,2025-03,selected_basket_proxy,0.25108,0.25,0.6,744,1618474.13,58309.37,0.000215,0.000215,0.002155,0.002155,0.021546,0.021546
rev_10h,2025-04,selected_basket_proxy,0.249722,0.25,0.588235,720,1618474.13,58309.37,0.000214,0.000214,0.002143,0.002143,0.02143,0.02143
rev_10h,2025-05,selected_basket_proxy,0.241276,0.236111,0.514286,744,1618474.13,58309.37,0.000207,0.000207,0.002071,0.002071,0.020705,0.020705
rev_10h,2025-06,selected_basket_proxy,0.248036,0.243243,0.513514,720,1618474.13,58309.37,0.000213,0.000213,0.002129,0.002129,0.021285,0.021285
rev_10h,2025-07,selected_basket_proxy,0.256357,0.25,0.461538,744,1618474.13,58309.37,0.00022,0.00022,0.0022,0.0022,0.021999,0.021999
rev_10h,2025-08,selected_basket_proxy,0.247729,0.243902,0.575,744,1618474.13,58309.37,0.000213,0.000213,0.002126,0.002126,0.021259,0.021259
rev_10h,2025-09,selected_basket_proxy,0.23474,0.231707,0.463415,720,1618474.13,58309.37,0.000201,0.000201,0.002014,0.002014,0.020144,0.020144
rev_10h,2025-10,selected_basket_proxy,0.236925,0.234043,0.684783,744,1618474.13,58309.37,0.000203,0.000203,0.002033,0.002033,0.020332,0.020332
rev_10h,2025-11,selected_basket_proxy,0.240124,0.234694,0.542553,720,1618474.13,58309.37,0.000206,0.000206,0.002061,0.002061,0.020606,0.020606
rev_10h,2025-12,selected_basket_proxy,0.246637,0.244898,0.49,744,1618474.13,58309.37,0.000212,0.000212,0.002117,0.002117,0.021165,0.021165
rev_10h,2026-01,selected_basket_proxy,0.242634,0.24,0.53,744,1618474.13,58309.37,0.000208,0.000208,0.002082,0.002082,0.020822,0.020822
rev_10h,2026-02,selected_basket_proxy,0.241424,0.24,0.421569,672,1618474.13,58309.37,0.000207,0.000207,0.002072,0.002072,0.020718,0.020718
rev_10h,2026-03,selected_basket_proxy,0.238514,0.235294,0.423077,744,1618474.13,58309.37,0.000205,0.000205,0.002047,0.002047,0.020468,0.020468
rev_10h,2026-04,selected_basket_proxy,0.236441,0.230769,0.509615,720,1618474.13,58309.37,0.000203,0.000203,0.002029,0.002029,0.02029,0.02029
rev_10h,2026-05,selected_basket_proxy,0.238131,0.235849,0.415094,744,1618474.13,58309.37,0.000204,0.000204,0.002044,0.002044,0.020435,0.020435
rev_10h,2026-06,selected_basket_proxy,0.237782,0.235849,0.396226,288,1618474.13,58309.37,0.000204,0.000204,0.002041,0.002041,0.020405,0.020405
rev_24h,2024-06,selected_basket_proxy,0.156247,0.15,0.55,695,1610263.1,59257.34,0.000135,0.000135,0.001348,0.001348,0.013477,0.013477
rev_24h,2024-07,selected_basket_proxy,0.162218,0.166667,0.404762,744,1610263.1,59257.34,0.00014,0.00014,0.001399,0.001399,0.013992,0.013992
rev_24h,2024-08,selected_basket_proxy,0.168709,0.166667,0.5,744,1610263.1,59257.34,0.000146,0.000146,0.001455,0.001455,0.014552,0.014552
rev_24h,2024-09,selected_basket_proxy,0.162846,0.159091,0.386364,720,1610263.1,59257.34,0.00014,0.00014,0.001405,0.001405,0.014046,0.014046
rev_24h,2024-10,selected_basket_proxy,0.16159,0.152174,0.458333,744,1610263.1,59257.34,0.000139,0.000139,0.001394,0.001394,0.013937,0.013937
rev_24h,2024-11,selected_basket_proxy,0.164652,0.16,0.36,720,1610263.1,59257.34,0.000142,0.000142,0.00142,0.00142,0.014202,0.014202
rev_24h,2024-12,selected_basket_proxy,0.168829,0.166667,0.37037,744,1610263.1,59257.34,0.000146,0.000146,0.001456,0.001456,0.014562,0.014562
rev_24h,2025-01,selected_basket_proxy,0.155745,0.148148,0.431034,744,1610263.1,59257.34,0.000134,0.000134,0.001343,0.001343,0.013433,0.013433
rev_24h,2025-02,selected_basket_proxy,0.155479,0.15,0.431034,672,1610263.1,59257.34,0.000134,0.000134,0.001341,0.001341,0.01341,0.01341
rev_24h,2025-03,selected_basket_proxy,0.161054,0.16129,0.403226,744,1610263.1,59257.34,0.000139,0.000139,0.001389,0.001389,0.013891,0.013891
rev_24h,2025-04,selected_basket_proxy,0.16302,0.15625,0.454545,720,1610263.1,59257.34,0.000141,0.000141,0.001406,0.001406,0.014061,0.014061
rev_24h,2025-05,selected_basket_proxy,0.156681,0.152778,0.414286,744,1610263.1,59257.34,0.000135,0.000135,0.001351,0.001351,0.013514,0.013514
rev_24h,2025-06,selected_basket_proxy,0.162742,0.157895,0.378378,720,1610263.1,59257.34,0.00014,0.00014,0.001404,0.001404,0.014037,0.014037
rev_24h,2025-07,selected_basket_proxy,0.163026,0.157895,0.371795,744,1610263.1,59257.34,0.000141,0.000141,0.001406,0.001406,0.014061,0.014061
rev_24h,2025-08,selected_basket_proxy,0.153754,0.15,0.475,744,1610263.1,59257.34,0.000133,0.000133,0.001326,0.001326,0.013262,0.013262
rev_24h,2025-09,selected_basket_proxy,0.154763,0.151163,0.341463,720,1610263.1,59257.34,0.000133,0.000133,0.001335,0.001335,0.013349,0.013349
rev_24h,2025-10,selected_basket_proxy,0.156014,0.152174,0.663043,744,1610263.1,59257.34,0.000135,0.000135,0.001346,0.001346,0.013457,0.013457
rev_24h,2025-11,selected_basket_proxy,0.155822,0.153061,0.322917,720,1610263.1,59257.34,0.000134,0.000134,0.001344,0.001344,0.01344,0.01344
rev_24h,2025-12,selected_basket_proxy,0.160617,0.16,0.346939,744,1610263.1,59257.34,0.000139,0.000139,0.001385,0.001385,0.013854,0.013854
rev_24h,2026-01,selected_basket_proxy,0.156761,0.15,0.36,744,1610263.1,59257.34,0.000135,0.000135,0.001352,0.001352,0.013521,0.013521
rev_24h,2026-02,selected_basket_proxy,0.15704,0.15,0.323529,672,1610263.1,59257.34,0.000135,0.000135,0.001355,0.001355,0.013545,0.013545
rev_24h,2026-03,selected_basket_proxy,0.15463,0.155354,0.307692,744,1610263.1,59257.34,0.000133,0.000133,0.001334,0.001334,0.013337,0.013337
rev_24h,2026-04,selected_basket_proxy,0.153748,0.153846,0.307692,720,1610263.1,59257.34,0.000133,0.000133,0.001326,0.001326,0.013261,0.013261
rev_24h,2026-05,selected_basket_proxy,0.155102,0.150943,0.40566,744,1610263.1,59257.34,0.000134,0.000134,0.001338,0.001338,0.013378,0.013378
rev_24h,2026-06,selected_basket_proxy,0.149961,0.150943,0.264151,288,1610263.1,59257.34,0.000129,0.000129,0.001293,0.001293,0.012934,0.012934
vol_5h,2024-06,selected_basket_proxy,0.236481,0.225,0.761905,714,1558466.66,42515.59,0.000211,0.000211,0.002107,0.002107,0.021075,0.021075
vol_5h,2024-07,selected_basket_proxy,0.260817,0.238095,0.642857,744,1558466.66,42515.59,0.000232,0.000232,0.002324,0.002324,0.023244,0.023244
vol_5h,2024-08,selected_basket_proxy,0.258827,0.238095,0.785714,744,1558466.66,42515.59,0.000231,0.000231,0.002307,0.002307,0.023066,0.023066
vol_5h,2024-09,selected_basket_proxy,0.242277,0.227273,0.659091,720,1558466.66,42515.59,0.000216,0.000216,0.002159,0.002159,0.021592,0.021592
vol_5h,2024-10,selected_basket_proxy,0.22304,0.208333,0.6875,744,1558466.66,42515.59,0.000199,0.000199,0.001988,0.001988,0.019877,0.019877
vol_5h,2024-11,selected_basket_proxy,0.250435,0.24,0.604167,720,1558466.66,42515.59,0.000223,0.000223,0.002232,0.002232,0.022319,0.022319
vol_5h,2024-12,selected_basket_proxy,0.261828,0.240741,0.68,744,1558466.66,42515.59,0.000233,0.000233,0.002333,0.002333,0.023334,0.023334
vol_5h,2025-01,selected_basket_proxy,0.233263,0.222222,0.678571,744,1558466.66,42515.59,0.000208,0.000208,0.002079,0.002079,0.020788,0.020788
vol_5h,2025-02,selected_basket_proxy,0.233266,0.216667,0.666667,672,1558466.66,42515.59,0.000208,0.000208,0.002079,0.002079,0.020788,0.020788
vol_5h,2025-03,selected_basket_proxy,0.24229,0.225806,0.7,744,1558466.66,42515.59,0.000216,0.000216,0.002159,0.002159,0.021593,0.021593
vol_5h,2025-04,selected_basket_proxy,0.232676,0.220588,0.590909,720,1558466.66,42515.59,0.000207,0.000207,0.002074,0.002074,0.020736,0.020736
vol_5h,2025-05,selected_basket_proxy,0.224871,0.214286,0.557143,744,1558466.66,42515.59,0.0002,0.0002,0.002004,0.002004,0.02004,0.02004
vol_5h,2025-06,selected_basket_proxy,0.235118,0.222953,0.552632,720,1558466.66,42515.59,0.00021,0.00021,0.002095,0.002095,0.020953,0.020953
vol_5h,2025-07,selected_basket_proxy,0.22668,0.217949,0.565789,744,1558466.66,42515.59,0.000202,0.000202,0.00202,0.00202,0.020202,0.020202
vol_5h,2025-08,selected_basket_proxy,0.228306,0.219512,0.6,744,1558466.66,42515.59,0.000203,0.000203,0.002035,0.002035,0.020346,0.020346
vol_5h,2025-09,selected_basket_proxy,0.210842,0.202381,0.488636,720,1558466.66,42515.59,0.000188,0.000188,0.001879,0.001879,0.01879,0.01879
vol_5h,2025-10,selected_basket_proxy,0.222267,0.211111,0.586957,744,1558466.66,42515.59,0.000198,0.000198,0.001981,0.001981,0.019808,0.019808
vol_5h,2025-11,selected_basket_proxy,0.23114,0.214286,0.659574,720,1558466.66,42515.59,0.000206,0.000206,0.00206,0.00206,0.020599,0.020599
vol_5h,2025-12,selected_basket_proxy,0.222679,0.21,0.642857,744,1558466.66,42515.59,0.000198,0.000198,0.001984,0.001984,0.019845,0.019845
vol_5h,2026-01,selected_basket_proxy,0.233777,0.22,0.7,744,1558466.66,42515.59,0.000208,0.000208,0.002083,0.002083,0.020834,0.020834
vol_5h,2026-02,selected_basket_proxy,0.249276,0.235294,0.666667,672,1558466.66,42515.59,0.000222,0.000222,0.002222,0.002222,0.022215,0.022215
vol_5h,2026-03,selected_basket_proxy,0.235468,0.221154,0.676471,744,1558466.66,42515.59,0.00021,0.00021,0.002098,0.002098,0.020985,0.020985
vol_5h,2026-04,selected_basket_proxy,0.208132,0.198113,0.5,720,1558466.66,42515.59,0.000185,0.000185,0.001855,0.001855,0.018549,0.018549
vol_5h,2026-05,selected_basket_proxy,0.218756,0.207547,0.584906,744,1558466.66,42515.59,0.000195,0.000195,0.00195,0.00195,0.019495,0.019495
vol_5h,2026-06,selected_basket_proxy,0.233589,0.221698,0.509434,288,1558466.66,42515.59,0.000208,0.000208,0.002082,0.002082,0.020817,0.020817
vol_40h,2024-06,selected_basket_proxy,0.034732,0.025,0.525,679,1707196.83,39817.05,2.8e-05,2.8e-05,0.000283,0.000283,0.002826,0.002826
vol_40h,2024-07,selected_basket_proxy,0.039875,0.02381,0.309524,744,1707196.83,39817.05,3.2e-05,3.2e-05,0.000324,0.000324,0.003244,0.003244
vol_40h,2024-08,selected_basket_proxy,0.040237,0.02381,0.357143,744,1707196.83,39817.05,3.3e-05,3.3e-05,0.000327,0.000327,0.003273,0.003273
vol_40h,2024-09,selected_basket_proxy,0.038211,0.022727,0.227273,720,1707196.83,39817.05,3.1e-05,3.1e-05,0.000311,0.000311,0.003109,0.003109
vol_40h,2024-10,selected_basket_proxy,0.032094,0.020833,0.25,744,1707196.83,39817.05,2.6e-05,2.6e-05,0.000261,0.000261,0.002611,0.002611
vol_40h,2024-11,selected_basket_proxy,0.03955,0.04,0.166667,720,1707196.83,39817.05,3.2e-05,3.2e-05,0.000322,0.000322,0.003218,0.003218
vol_40h,2024-12,selected_basket_proxy,0.048539,0.038462,0.32,744,1707196.83,39817.05,3.9e-05,3.9e-05,0.000395,0.000395,0.003949,0.003949
vol_40h,2025-01,selected_basket_proxy,0.034969,0.034483,0.196429,744,1707196.83,39817.05,2.8e-05,2.8e-05,0.000284,0.000284,0.002845,0.002845
vol_40h,2025-02,selected_basket_proxy,0.03362,0.033333,0.258621,672,1707196.83,39817.05,2.7e-05,2.7e-05,0.000274,0.000274,0.002735,0.002735
vol_40h,2025-03,selected_basket_proxy,0.035818,0.032258,0.316667,744,1707196.83,39817.05,2.9e-05,2.9e-05,0.000291,0.000291,0.002914,0.002914
vol_40h,2025-04,selected_basket_proxy,0.035227,0.030303,0.333333,720,1707196.83,39817.05,2.9e-05,2.9e-05,0.000287,0.000287,0.002866,0.002866
vol_40h,2025-05,selected_basket_proxy,0.03194,0.028571,0.166667,744,1707196.83,39817.05,2.6e-05,2.6e-05,0.00026,0.00026,0.002598,0.002598
vol_40h,2025-06,selected_basket_proxy,0.033718,0.027027,0.243243,720,1707196.83,39817.05,2.7e-05,2.7e-05,0.000274,0.000274,0.002743,0.002743
vol_40h,2025-07,selected_basket_proxy,0.034443,0.026316,0.210526,744,1707196.83,39817.05,2.8e-05,2.8e-05,0.00028,0.00028,0.002802,0.002802
vol_40h,2025-08,selected_basket_proxy,0.033718,0.025,0.325,744,1707196.83,39817.05,2.7e-05,2.7e-05,0.000274,0.000274,0.002743,0.002743
vol_40h,2025-09,selected_basket_proxy,0.031176,0.02439,0.170732,720,1707196.83,39817.05,2.5e-05,2.5e-05,0.000254,0.000254,0.002536,0.002536
vol_40h,2025-10,selected_basket_proxy,0.031755,0.022727,0.445652,744,1707196.83,39817.05,2.6e-05,2.6e-05,0.000258,0.000258,0.002583,0.002583
vol_40h,2025-11,selected_basket_proxy,0.034316,0.030612,0.170213,720,1707196.83,39817.05,2.8e-05,2.8e-05,0.000279,0.000279,0.002792,0.002792
vol_40h,2025-12,selected_basket_proxy,0.032904,0.03,0.306122,744,1707196.83,39817.05,2.7e-05,2.7e-05,0.000268,0.000268,0.002677,0.002677
vol_40h,2026-01,selected_basket_proxy,0.036048,0.03,0.25,744,1707196.83,39817.05,2.9e-05,2.9e-05,0.000293,0.000293,0.002933,0.002933
vol_40h,2026-02,selected_basket_proxy,0.039427,0.03,0.264706,672,1707196.83,39817.05,3.2e-05,3.2e-05,0.000321,0.000321,0.003208,0.003208
vol_40h,2026-03,selected_basket_proxy,0.036121,0.029412,0.196078,744,1707196.83,39817.05,2.9e-05,2.9e-05,0.000294,0.000294,0.002939,0.002939
vol_40h,2026-04,selected_basket_proxy,0.030248,0.028846,0.144231,720,1707196.83,39817.05,2.5e-05,2.5e-05,0.000246,0.000246,0.002461,0.002461
vol_40h,2026-05,selected_basket_proxy,0.030604,0.028302,0.169811,744,1707196.83,39817.05,2.5e-05,2.5e-05,0.000249,0.000249,0.00249,0.00249
vol_40h,2026-06,selected_basket_proxy,0.033576,0.028302,0.160377,288,1707196.83,39817.05,2.7e-05,2.7e-05,0.000273,0.000273,0.002732,0.002732
vol_ratio_5_20,2024-06,selected_basket_proxy,0.344085,0.325,0.925,699,1271808.95,44054.46,0.000376,0.000376,0.003758,0.003758,0.037576,0.037576
vol_ratio_5_20,2024-07,selected_basket_proxy,0.347254,0.333333,0.833333,744,1271808.95,44054.46,0.000379,0.000379,0.003792,0.003792,0.037922,0.037922
vol_ratio_5_20,2024-08,selected_basket_proxy,0.345821,0.318182,0.840909,744,1271808.95,44054.46,0.000378,0.000378,0.003777,0.003777,0.037766,0.037766
vol_ratio_5_20,2024-09,selected_basket_proxy,0.337947,0.318182,0.818182,720,1271808.95,44054.46,0.000369,0.000369,0.003691,0.003691,0.036906,0.036906
vol_ratio_5_20,2024-10,selected_basket_proxy,0.33766,0.326087,0.854167,744,1271808.95,44054.46,0.000369,0.000369,0.003687,0.003687,0.036874,0.036874
vol_ratio_5_20,2024-11,selected_basket_proxy,0.33214,0.32,0.770833,720,1271808.95,44054.46,0.000363,0.000363,0.003627,0.003627,0.036272,0.036272
vol_ratio_5_20,2024-12,selected_basket_proxy,0.330904,0.307692,0.87037,744,1271808.95,44054.46,0.000361,0.000361,0.003614,0.003614,0.036137,0.036137
vol_ratio_5_20,2025-01,selected_basket_proxy,0.337238,0.31258,0.851852,744,1271808.95,44054.46,0.000368,0.000368,0.003683,0.003683,0.036828,0.036828
vol_ratio_5_20,2025-02,selected_basket_proxy,0.340782,0.316667,0.85,672,1271808.95,44054.46,0.000372,0.000372,0.003722,0.003722,0.037215,0.037215
vol_ratio_5_20,2025-03,selected_basket_proxy,0.33787,0.322581,0.883333,744,1271808.95,44054.46,0.000369,0.000369,0.00369,0.00369,0.036897,0.036897
vol_ratio_5_20,2025-04,selected_basket_proxy,0.333636,0.3125,0.828125,720,1271808.95,44054.46,0.000364,0.000364,0.003643,0.003643,0.036435,0.036435
vol_ratio_5_20,2025-05,selected_basket_proxy,0.33341,0.314286,0.805556,744,1271808.95,44054.46,0.000364,0.000364,0.003641,0.003641,0.03641,0.03641
vol_ratio_5_20,2025-06,selected_basket_proxy,0.341042,0.324324,0.907895,720,1271808.95,44054.46,0.000372,0.000372,0.003724,0.003724,0.037244,0.037244
vol_ratio_5_20,2025-07,selected_basket_proxy,0.325774,0.311741,0.75641,744,1271808.95,44054.46,0.000356,0.000356,0.003558,0.003558,0.035576,0.035576
vol_ratio_5_20,2025-08,selected_basket_proxy,0.318591,0.3,0.8,744,1271808.95,44054.46,0.000348,0.000348,0.003479,0.003479,0.034792,0.034792
vol_ratio_5_20,2025-09,selected_basket_proxy,0.324043,0.309524,0.767442,720,1271808.95,44054.46,0.000354,0.000354,0.003539,0.003539,0.035387,0.035387
vol_ratio_5_20,2025-10,selected_basket_proxy,0.32528,0.308511,0.913043,744,1271808.95,44054.46,0.000355,0.000355,0.003552,0.003552,0.035522,0.035522
vol_ratio_5_20,2025-11,selected_basket_proxy,0.322281,0.302083,0.734043,720,1271808.95,44054.46,0.000352,0.000352,0.003519,0.003519,0.035195,0.035195
vol_ratio_5_20,2025-12,selected_basket_proxy,0.31739,0.3,0.82,744,1271808.95,44054.46,0.000347,0.000347,0.003466,0.003466,0.034661,0.034661
vol_ratio_5_20,2026-01,selected_basket_proxy,0.315484,0.3,0.78,744,1271808.95,44054.46,0.000345,0.000345,0.003445,0.003445,0.034453,0.034453
vol_ratio_5_20,2026-02,selected_basket_proxy,0.326368,0.303922,0.843137,672,1271808.95,44054.46,0.000356,0.000356,0.003564,0.003564,0.035641,0.035641
vol_ratio_5_20,2026-03,selected_basket_proxy,0.328259,0.313725,0.865385,744,1271808.95,44054.46,0.000358,0.000358,0.003585,0.003585,0.035848,0.035848
vol_ratio_5_20,2026-04,selected_basket_proxy,0.319513,0.307692,0.846154,720,1271808.95,44054.46,0.000349,0.000349,0.003489,0.003489,0.034893,0.034893
vol_ratio_5_20,2026-05,selected_basket_proxy,0.321401,0.301887,0.839623,744,1271808.95,44054.46,0.000351,0.000351,0.00351,0.00351,0.035099,0.035099
vol_ratio_5_20,2026-06,selected_basket_proxy,0.323506,0.306604,0.792453,288,1271808.95,44054.46,0.000353,0.000353,0.003533,0.003533,0.035329,0.035329
range_1h,2024-06,selected_basket_proxy,0.416956,0.404762,0.666667,719,1756384.98,37531.36,0.00033,0.00033,0.003297,0.003297,0.032971,0.032971
range_1h,2024-07,selected_basket_proxy,0.460317,0.452381,0.738095,744,1756384.98,37531.36,0.000364,0.000364,0.00364,0.00364,0.0364,0.0364
range_1h,2024-08,selected_basket_proxy,0.465538,0.454545,0.761905,744,1756384.98,37531.36,0.000368,0.000368,0.003681,0.003681,0.036813,0.036813
range_1h,2024-09,selected_basket_proxy,0.453828,0.454545,0.727273,720,1756384.98,37531.36,0.000359,0.000359,0.003589,0.003589,0.035887,0.035887
range_1h,2024-10,selected_basket_proxy,0.407901,0.413043,0.770833,744,1756384.98,37531.36,0.000323,0.000323,0.003226,0.003226,0.032255,0.032255
range_1h,2024-11,selected_basket_proxy,0.467949,0.46,0.7,720,1756384.98,37531.36,0.00037,0.00037,0.0037,0.0037,0.037004,0.037004
range_1h,2024-12,selected_basket_proxy,0.507665,0.5,0.78,744,1756384.98,37531.36,0.000401,0.000401,0.004014,0.004014,0.040144,0.040144
range_1h,2025-01,selected_basket_proxy,0.426906,0.425926,0.696429,744,1756384.98,37531.36,0.000338,0.000338,0.003376,0.003376,0.033758,0.033758
range_1h,2025-02,selected_basket_proxy,0.406393,0.4,0.793103,672,1756384.98,37531.36,0.000321,0.000321,0.003214,0.003214,0.032136,0.032136
range_1h,2025-03,selected_basket_proxy,0.431421,0.433333,0.709677,744,1756384.98,37531.36,0.000341,0.000341,0.003412,0.003412,0.034115,0.034115
range_1h,2025-04,selected_basket_proxy,0.422219,0.411765,0.712121,720,1756384.98,37531.36,0.000334,0.000334,0.003339,0.003339,0.033388,0.033388
range_1h,2025-05,selected_basket_proxy,0.406212,0.4,0.657143,744,1756384.98,37531.36,0.000321,0.000321,0.003212,0.003212,0.032122,0.032122
range_1h,2025-06,selected_basket_proxy,0.428196,0.421053,0.697368,720,1756384.98,37531.36,0.000339,0.000339,0.003386,0.003386,0.03386,0.03386
range_1h,2025-07,selected_basket_proxy,0.422844,0.423077,0.628205,744,1756384.98,37531.36,0.000334,0.000334,0.003344,0.003344,0.033437,0.033437
range_1h,2025-08,selected_basket_proxy,0.428582,0.425,0.7,744,1756384.98,37531.36,0.000339,0.000339,0.003389,0.003389,0.033891,0.033891
range_1h,2025-09,selected_basket_proxy,0.380756,0.378049,0.590909,720,1756384.98,37531.36,0.000301,0.000301,0.003011,0.003011,0.030109,0.030109
range_1h,2025-10,selected_basket_proxy,0.399573,0.391304,0.673913,744,1756384.98,37531.36,0.000316,0.000316,0.00316,0.00316,0.031597,0.031597
range_1h,2025-11,selected_basket_proxy,0.432672,0.428571,0.704082,720,1756384.98,37531.36,0.000342,0.000342,0.003421,0.003421,0.034214,0.034214
