factor_id,horizon,n_months,n_deciles,expected_direction,direction_handling,raw_d1_return,raw_d2_return,raw_d3_return,raw_d4_return,raw_d5_return,raw_d6_return,raw_d7_return,raw_d8_return,raw_d9_return,raw_d10_return,expected_d1_return,expected_d2_return,expected_d3_return,expected_d4_return,expected_d5_return,expected_d6_return,expected_d7_return,expected_d8_return,expected_d9_return,expected_d10_return,expected_d10_minus_d1_spread,expected_d10_minus_d1_positive_month_rate,direction_aware_slope,direction_aware_spearman_corr,direction_aware_monotonicity_score,direction_aware_monotonicity_class,tail_concentration_score,tail_concentration_class,middle_bucket_flatness,u_shape_score,nonlinearity_score,decile_shape_class,q5_shape_class_from_pm26,shape_consistency_with_q5,main_decile_note_zh,main_decile_note_en
ksft_5h,24h,25,10,conditional,raw_order_conditional,-0.00037358,-0.00052102,-0.00073406,-0.00062133,-0.0006066,-0.00061807,-0.00065357,-0.00051404,-0.00026026,-2.874e-05,-0.00037358,-0.00052102,-0.00073406,-0.00062133,-0.0006066,-0.00061807,-0.00065357,-0.00051404,-0.00026026,-2.874e-05,0.00034484,0.48,3.588e-05,0.3939,0.5556,NON_MONOTONIC,0.2973,DISTRIBUTED,0.1988,0.00041118,0.00018495,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); conflicts with Q5 classification"
ksft_5h,4h,25,10,conditional,raw_order_conditional,-0.00015097,-0.00010591,-0.00011279,-9.179e-05,-0.00010802,-8.311e-05,-0.0001124,-0.00010506,8.9e-06,-1.36e-06,-0.00015097,-0.00010591,-0.00011279,-9.179e-05,-0.00010802,-8.311e-05,-0.0001124,-0.00010506,8.9e-06,-1.36e-06,0.00014961,0.64,1.304e-05,0.7212,0.5556,NON_MONOTONIC,0.5442,MODERATE,0.0,1.94e-05,3.173e-05,NONLINEAR_MIXED,WEAK_MONOTONIC,DECILE_REVEALS_NONLINEARITY,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；十分位揭示了非线性特征,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); deciles reveal nonlinearity"
ksft_5h,72h,25,10,conditional,raw_order_conditional,-0.00049382,-0.00194339,-0.00206175,-0.00201052,-0.00228131,-0.00240814,-0.0023529,-0.00234054,-0.00139832,-0.00065718,-0.00049382,-0.00194339,-0.00206175,-0.00201052,-0.00228131,-0.00240814,-0.0023529,-0.00234054,-0.00139832,-0.00065718,-0.00016336,0.52,-1.23e-06,-0.1636,0.5556,NON_MONOTONIC,0.0434,DISTRIBUTED,0.5144,0.00176922,0.00070757,NONLINEAR_MIXED,WEAK_MONOTONIC,DECILE_REVEALS_NONLINEARITY,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；十分位揭示了非线性特征,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); deciles reveal nonlinearity"
ma_gap_10_40,1h,25,10,positive,positive_aligned,-4.342e-05,-4.992e-05,-3.572e-05,-4.002e-05,-5.294e-05,-5.427e-05,-3.349e-05,-6.91e-06,-7.16e-06,8.783e-05,-4.342e-05,-4.992e-05,-3.572e-05,-4.002e-05,-5.294e-05,-5.427e-05,-3.349e-05,-6.91e-06,-7.16e-06,8.783e-05,0.00013125,0.52,9.96e-06,0.6606,0.5556,NON_MONOTONIC,0.7218,TAIL_DOMINANT,0.1651,7.581e-05,3.016e-05,BOTH_TAILS_U_SHAPED,WEAK_MONOTONIC,DECILE_REVEALS_NONLINEARITY,十分位回报呈U型分布，两端尾部回报高于中间；十分位揭示了非线性特征,Decile returns show U-shaped pattern — both tails outperform middle; deciles reveal nonlinearity
ma_gap_10_40,24h,25,10,positive,positive_aligned,-0.00018374,-0.0009935,-0.00091659,-0.00115241,-0.00105008,-0.00094934,-0.00100836,-0.00088188,-0.0007404,0.00225845,-0.00018374,-0.0009935,-0.00091659,-0.00115241,-0.00105008,-0.00094934,-0.00100836,-0.00088188,-0.0007404,0.00225845,0.00244219,0.52,0.00014823,0.3091,0.6667,NON_MONOTONIC,0.525,MODERATE,0.6705,0.00203706,0.00092301,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
ma_gap_10_40,4h,25,10,positive,positive_aligned,-0.00015872,-0.00021167,-0.00015779,-0.00012368,-0.00014825,-0.00015733,-0.00020216,-0.00011282,-8.59e-05,0.00036725,-0.00015872,-0.00021167,-0.00015779,-0.00012368,-0.00014825,-0.00015733,-0.00020216,-0.00011282,-8.59e-05,0.00036725,0.00052597,0.56,3.391e-05,0.7455,0.5556,NON_MONOTONIC,0.6668,TAIL_DOMINANT,0.3722,0.00025705,0.00013321,BOTH_TAILS_U_SHAPED,MIXED_SHAPE,DECILE_REVEALS_TAIL_DEPENDENCE,十分位回报呈U型分布，两端尾部回报高于中间；十分位揭示了尾部依赖性,Decile returns show U-shaped pattern — both tails outperform middle; deciles reveal tail dependence
ma_gap_10_40,72h,25,10,positive,positive_aligned,-0.00119931,-0.00334362,-0.00364583,-0.00378786,-0.00381356,-0.00335277,-0.00355867,-0.00311224,-0.00127013,0.00734501,-0.00119931,-0.00334362,-0.00364583,-0.00378786,-0.00381356,-0.00335277,-0.00355867,-0.00311224,-0.00127013,0.00734501,0.00854432,0.6,0.00057715,0.3212,0.5556,NON_MONOTONIC,0.6024,TAIL_DOMINANT,0.7934,0.00665602,0.00293469,BOTH_TAILS_U_SHAPED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈U型分布，两端尾部回报高于中间；与Q5分类存在冲突,Decile returns show U-shaped pattern — both tails outperform middle; conflicts with Q5 classification
ma_gap_20_80,1h,25,10,positive,positive_aligned,-1.4e-06,-3.513e-05,-3.359e-05,-4.187e-05,-4.657e-05,-4.882e-05,-5.071e-05,-3.159e-05,-5.731e-05,9.89e-05,-1.4e-06,-3.513e-05,-3.359e-05,-4.187e-05,-4.657e-05,-4.882e-05,-5.071e-05,-3.159e-05,-5.731e-05,9.89e-05,0.0001003,0.6,4.42e-06,-0.1879,0.6667,NON_MONOTONIC,0.3957,DISTRIBUTED,0.5823,9.644e-05,4.415e-05,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
ma_gap_20_80,24h,25,10,positive,positive_aligned,0.00025136,-0.00094383,-0.00101466,-0.00155653,-0.00126162,-0.00115256,-0.00123238,-0.00113623,-0.00108829,0.00284768,0.00025136,-0.00094383,-0.00101466,-0.00155653,-0.00126162,-0.00115256,-0.00123238,-0.00113623,-0.00108829,0.00284768,0.00259632,0.56,0.00013836,-0.0424,0.5556,NON_MONOTONIC,0.4075,MODERATE,0.5415,0.00275661,0.00124266,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
ma_gap_20_80,4h,25,10,positive,positive_aligned,7.13e-06,-0.00012693,-0.00011768,-0.00018154,-0.00020768,-0.00021171,-0.00020626,-0.00018173,-0.00020879,0.00037366,7.13e-06,-0.00012693,-0.00011768,-0.00018154,-0.00020768,-0.00021171,-0.00020626,-0.00018173,-0.00020879,0.00037366,0.00036653,0.64,1.411e-05,-0.297,0.5556,NON_MONOTONIC,0.418,MODERATE,0.6187,0.00040009,0.00017657,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
ma_gap_20_80,72h,25,10,positive,positive_aligned,-0.00118276,-0.00326044,-0.00325187,-0.00482483,-0.00411429,-0.00349931,-0.00405423,-0.00359907,-0.00253226,0.00845554,-0.00118276,-0.00326044,-0.00325187,-0.00482483,-0.00411429,-0.00349931,-0.00405423,-0.00359907,-0.00253226,0.00845554,0.0096383,0.6,0.00056384,0.103,0.6667,NON_MONOTONIC,0.534,MODERATE,0.4702,0.00744319,0.00346931,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
ma_gap_5_20,1h,25,10,positive,positive_aligned,-2.375e-05,-4.204e-05,-5.672e-05,-4.401e-05,-4.536e-05,-6.25e-05,-4.967e-05,-3.586e-05,1.587e-05,0.00012688,-2.375e-05,-4.204e-05,-5.672e-05,-4.401e-05,-4.536e-05,-6.25e-05,-4.967e-05,-3.586e-05,1.587e-05,0.00012688,0.00015064,0.68,1.11e-05,0.3333,0.5556,NON_MONOTONIC,0.5941,MODERATE,0.4503,0.00010549,4.555e-05,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
ma_gap_5_20,24h,25,10,positive,positive_aligned,-0.00042858,-0.00083008,-0.00090546,-0.0011267,-0.00100498,-0.00121377,-0.00097716,-0.00083543,-0.00051189,0.00256238,-0.00042858,-0.00083008,-0.00090546,-0.0011267,-0.00100498,-0.00121377,-0.00097716,-0.00083543,-0.00051189,0.00256238,0.00299096,0.76,0.00018022,0.1515,0.5556,NON_MONOTONIC,0.6225,TAIL_DOMINANT,0.5566,0.00217627,0.00096995,BOTH_TAILS_U_SHAPED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈U型分布，两端尾部回报高于中间；与Q5分类存在冲突,Decile returns show U-shaped pattern — both tails outperform middle; conflicts with Q5 classification
ma_gap_5_20,4h,25,10,positive,positive_aligned,-0.00016105,-0.0002237,-0.00017494,-0.00021351,-0.00019698,-0.00022693,-0.00015295,-0.00011572,2.373e-05,0.00049205,-0.00016105,-0.0002237,-0.00017494,-0.00021351,-0.00019698,-0.00022693,-0.00015295,-0.00011572,2.373e-05,0.00049205,0.0006531,0.6,4.883e-05,0.6606,0.6667,NON_MONOTONIC,0.7134,TAIL_DOMINANT,0.5087,0.00037745,0.00016156,BOTH_TAILS_U_SHAPED,MIXED_SHAPE,DECILE_REVEALS_TAIL_DEPENDENCE,十分位回报呈U型分布，两端尾部回报高于中间；十分位揭示了尾部依赖性,Decile returns show U-shaped pattern — both tails outperform middle; deciles reveal tail dependence
ma_gap_5_20,72h,25,10,positive,positive_aligned,-0.00061328,-0.00314999,-0.00335844,-0.00386444,-0.0034244,-0.00352752,-0.00323136,-0.00266176,-0.00143767,0.00661475,-0.00061328,-0.00314999,-0.00335844,-0.00386444,-0.0034244,-0.00352752,-0.00323136,-0.00266176,-0.00143767,0.00661475,0.00722803,0.6,0.0004989,0.297,0.5556,NON_MONOTONIC,0.5186,MODERATE,0.6711,0.00647669,0.00276281,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_10h,1h,25,10,positive,positive_aligned,4.825e-05,-3.473e-05,-2.507e-05,-5.327e-05,-6.096e-05,-4.081e-05,-5.868e-05,-5.62e-05,-4.05e-05,0.00011771,4.825e-05,-3.473e-05,-2.507e-05,-5.327e-05,-6.096e-05,-4.081e-05,-5.868e-05,-5.62e-05,-4.05e-05,0.00011771,6.946e-05,0.64,2.62e-06,-0.1515,0.5556,NON_MONOTONIC,0.2025,DISTRIBUTED,0.2305,0.00013387,5.748e-05,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_10h,24h,25,10,positive,positive_aligned,-0.00021259,-0.00075636,-0.00099785,-0.00107275,-0.00123908,-0.00104802,-0.00096371,-0.00078081,-0.00065745,0.00271593,-0.00021259,-0.00075636,-0.00099785,-0.00107275,-0.00123908,-0.00104802,-0.00096371,-0.00078081,-0.00065745,0.00271593,0.00292852,0.72,0.00017365,0.2242,0.5556,NON_MONOTONIC,0.5879,MODERATE,0.6816,0.00239522,0.00104051,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_10h,4h,25,10,positive,positive_aligned,1.999e-05,-0.00019836,-0.00019059,-0.0002055,-0.00025788,-0.0001698,-0.00019927,-0.00013782,-9.237e-05,0.00056526,1.999e-05,-0.00019836,-0.00019059,-0.0002055,-0.00025788,-0.0001698,-0.00019927,-0.00013782,-9.237e-05,0.00056526,0.00054528,0.64,3.649e-05,0.3333,0.5556,NON_MONOTONIC,0.4639,MODERATE,0.4614,0.00050647,0.00021487,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_10h,72h,25,10,positive,positive_aligned,0.00017838,-0.00290561,-0.00343107,-0.00375964,-0.0039496,-0.00376254,-0.00319434,-0.00264427,-0.00115828,0.00650001,0.00017838,-0.00290561,-0.00343107,-0.00375964,-0.0039496,-0.00376254,-0.00319434,-0.00264427,-0.00115828,0.00650001,0.00632163,0.6,0.0004542,0.2727,0.5556,NON_MONOTONIC,0.4337,MODERATE,0.6858,0.00719527,0.00288766,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_120h,1h,25,10,positive,positive_aligned,1.115e-05,-7.633e-05,-6.903e-05,-4.37e-05,-5.161e-05,-3.48e-05,-4.078e-05,-5.899e-05,-1.555e-05,8.452e-05,1.115e-05,-7.633e-05,-6.903e-05,-4.37e-05,-5.161e-05,-3.48e-05,-4.078e-05,-5.899e-05,-1.555e-05,8.452e-05,7.337e-05,0.6,7.04e-06,0.4182,0.5556,NON_MONOTONIC,0.2347,DISTRIBUTED,0.1691,9.104e-05,4.247e-05,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_120h,24h,25,10,positive,positive_aligned,0.00028281,-0.00146544,-0.00150937,-0.00108015,-0.00132457,-0.00121425,-0.00107966,-0.00141518,-0.00103131,0.00272575,0.00028281,-0.00146544,-0.00150937,-0.00108015,-0.00132457,-0.00121425,-0.00107966,-0.00141518,-0.00103131,0.00272575,0.00244294,0.64,0.0001552,0.3939,0.5556,NON_MONOTONIC,0.3399,DISTRIBUTED,0.467,0.00277368,0.00122559,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_120h,4h,25,10,positive,positive_aligned,2.171e-05,-0.00032029,-0.00030512,-0.000179,-0.00020828,-0.00014233,-0.00016328,-0.00021926,-9.513e-05,0.00035521,2.171e-05,-0.00032029,-0.00030512,-0.000179,-0.00020828,-0.00014233,-0.00016328,-0.00021926,-9.513e-05,0.00035521,0.0003335,0.64,3.103e-05,0.4182,0.5556,NON_MONOTONIC,0.2712,DISTRIBUTED,0.2052,0.00036376,0.00017148,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_120h,72h,25,10,positive,positive_aligned,-0.00090802,-0.00428216,-0.00448717,-0.00337427,-0.00394761,-0.00391393,-0.00298549,-0.00345,-0.00224276,0.00753524,-0.00090802,-0.00428216,-0.00448717,-0.00337427,-0.00394761,-0.00391393,-0.00298549,-0.00345,-0.00224276,0.00753524,0.00844326,0.64,0.00058576,0.4545,0.5556,NON_MONOTONIC,0.4776,MODERATE,0.5339,0.00724438,0.00311368,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_20h,1h,25,10,positive,positive_aligned,-3.912e-05,-4.278e-05,-2.877e-05,-5.708e-05,-3.972e-05,-6.784e-05,-7.246e-05,-3.792e-05,4.88e-06,0.00015808,-3.912e-05,-4.278e-05,-2.877e-05,-5.708e-05,-3.972e-05,-6.784e-05,-7.246e-05,-3.792e-05,4.88e-06,0.00015808,0.0001972,0.64,1.205e-05,0.3455,0.5556,NON_MONOTONIC,0.6037,TAIL_DOMINANT,0.1181,0.00011326,5.616e-05,BOTH_TAILS_U_SHAPED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈U型分布，两端尾部回报高于中间；与Q5分类存在冲突,Decile returns show U-shaped pattern — both tails outperform middle; conflicts with Q5 classification
mom_20h,24h,25,10,positive,positive_aligned,-0.00036937,-0.00079953,-0.00094288,-0.00111365,-0.00112921,-0.00102197,-0.00107795,-0.00100714,-0.00043362,0.00260687,-0.00036937,-0.00079953,-0.00094288,-0.00111365,-0.00112921,-0.00102197,-0.00107795,-0.00100714,-0.00043362,0.00260687,0.00297624,0.6,0.00017722,0.103,0.5556,NON_MONOTONIC,0.6459,TAIL_DOMINANT,0.7975,0.00219434,0.00099983,BOTH_TAILS_U_SHAPED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈U型分布，两端尾部回报高于中间；与Q5分类存在冲突,Decile returns show U-shaped pattern — both tails outperform middle; conflicts with Q5 classification
mom_20h,4h,25,10,positive,positive_aligned,-0.00027016,-0.0001809,-0.00015363,-0.00024319,-0.00020912,-0.00020193,-0.00023695,-0.00012669,5.68e-05,0.00062507,-0.00027016,-0.0001809,-0.00015363,-0.00024319,-0.00020912,-0.00020193,-0.00023695,-0.00012669,5.68e-05,0.00062507,0.00089523,0.68,5.989e-05,0.6727,0.7778,MONOTONIC_WEAK,0.7823,TAIL_DOMINANT,0.4449,0.00038298,0.00019853,DECILE_MONOTONIC_WEAK,WEAK_MONOTONIC,CONSISTENT,十分位回报大体呈正向单调趋势，但存在波动；与Q5分类一致,Decile returns show generally positive monotonic trend with some noise; consistent with Q5 classification
mom_20h,72h,25,10,positive,positive_aligned,-0.00085927,-0.00303027,-0.0032027,-0.00382487,-0.00388678,-0.00360001,-0.00336263,-0.00275981,-0.0010475,0.00684546,-0.00085927,-0.00303027,-0.0032027,-0.00382487,-0.00388678,-0.00360001,-0.00336263,-0.00275981,-0.0010475,0.00684546,0.00770474,0.6,0.00052794,0.2485,0.5556,NON_MONOTONIC,0.5599,MODERATE,0.6963,0.00673649,0.00282227,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_40h,1h,25,10,positive,positive_aligned,-4.912e-05,-1.186e-05,-4.315e-05,-2.59e-05,-5.309e-05,-3.614e-05,-6.894e-05,-4.293e-05,2.949e-05,6.681e-05,-4.912e-05,-1.186e-05,-4.315e-05,-2.59e-05,-5.309e-05,-3.614e-05,-6.894e-05,-4.293e-05,2.949e-05,6.681e-05,0.00011593,0.68,7.4e-06,0.3697,0.6667,NON_MONOTONIC,0.3884,DISTRIBUTED,0.0,5.346e-05,3.512e-05,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_40h,24h,25,10,positive,positive_aligned,-0.00023088,-0.00078057,-0.00135069,-0.00141103,-0.0011069,-0.00104387,-0.00103347,-0.00081487,-0.00052913,0.00267586,-0.00023088,-0.00078057,-0.00135069,-0.00141103,-0.0011069,-0.00104387,-0.00103347,-0.00081487,-0.00052913,0.00267586,0.00290674,0.6,0.0001927,0.297,0.6667,NON_MONOTONIC,0.5519,MODERATE,0.7109,0.00229787,0.00104014,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_40h,4h,25,10,positive,positive_aligned,-0.00010652,-0.00010291,-0.00022806,-0.00020477,-0.00022612,-0.00019483,-0.00018634,-0.0001511,7.518e-05,0.00034142,-0.00010652,-0.00010291,-0.00022806,-0.00020477,-0.00022612,-0.00019483,-0.00018634,-0.0001511,7.518e-05,0.00034142,0.00044793,0.6,3.485e-05,0.4061,0.7778,MONOTONIC_WEAK,0.6045,TAIL_DOMINANT,0.6218,0.00032793,0.00014443,DECILE_MONOTONIC_WEAK,NO_CLEAR_SHAPE,CONFLICTING,十分位回报大体呈正向单调趋势，但存在波动；与Q5分类存在冲突,Decile returns show generally positive monotonic trend with some noise; conflicts with Q5 classification
mom_40h,72h,25,10,positive,positive_aligned,-0.00086304,-0.00334531,-0.0035967,-0.00395523,-0.00427445,-0.00383031,-0.00355379,-0.00284001,-0.00178143,0.00825946,-0.00086304,-0.00334531,-0.0035967,-0.00395523,-0.00427445,-0.00383031,-0.00355379,-0.00284001,-0.00178143,0.00825946,0.00912251,0.6,0.00059686,0.297,0.5556,NON_MONOTONIC,0.5721,MODERATE,0.6967,0.00775059,0.00328342,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_5h,1h,25,10,positive,positive_aligned,4.831e-05,1.35e-05,-2.607e-05,-2.016e-05,-5.374e-05,-6.875e-05,-7.457e-05,-6.56e-05,-1.681e-05,6.569e-05,4.831e-05,1.35e-05,-2.607e-05,-2.016e-05,-5.374e-05,-6.875e-05,-7.457e-05,-6.56e-05,-1.681e-05,6.569e-05,1.738e-05,0.52,-2.62e-06,-0.1515,0.5556,NON_MONOTONIC,0.0632,DISTRIBUTED,0.1109,0.00011824,4.852e-05,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_5h,24h,25,10,positive,positive_aligned,4.239e-05,-0.00066975,-0.00074221,-0.00116941,-0.00118315,-0.00113687,-0.00107467,-0.00098586,-0.00036206,0.00239683,4.239e-05,-0.00066975,-0.00074221,-0.00116941,-0.00118315,-0.00113687,-0.00107467,-0.00098586,-0.00036206,0.00239683,0.00235444,0.76,0.0001361,0.1152,0.5556,NON_MONOTONIC,0.4899,MODERATE,0.6791,0.00237962,0.00100828,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_5h,4h,25,10,positive,positive_aligned,0.00010093,-4.036e-05,-0.00015842,-0.0002251,-0.00022808,-0.00024753,-0.00022194,-0.00015974,2.77e-06,0.00031556,0.00010093,-4.036e-05,-0.00015842,-0.0002251,-0.00022808,-0.00024753,-0.00022194,-0.00015974,2.77e-06,0.00031556,0.00021463,0.56,1.344e-05,0.0788,0.5556,NON_MONOTONIC,0.2355,DISTRIBUTED,0.4345,0.00044606,0.00017828,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_5h,72h,25,10,positive,positive_aligned,0.00082792,-0.00235353,-0.00292893,-0.0037542,-0.00384942,-0.00377475,-0.00346934,-0.00314369,-0.00134846,0.00595679,0.00082792,-0.00235353,-0.00292893,-0.0037542,-0.00384942,-0.00377475,-0.00346934,-0.00314369,-0.00134846,0.00595679,0.00512887,0.6,0.00032152,0.0909,0.5556,NON_MONOTONIC,0.3541,DISTRIBUTED,0.7015,0.00720444,0.00292192,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_72h,1h,25,10,positive,positive_aligned,1.055e-05,-4.542e-05,-3.212e-05,-4.22e-05,-4.138e-05,-3.369e-05,-4.602e-05,-5.12e-05,-5.914e-05,8.853e-05,1.055e-05,-4.542e-05,-3.212e-05,-4.22e-05,-4.138e-05,-3.369e-05,-4.602e-05,-5.12e-05,-5.914e-05,8.853e-05,7.798e-05,0.6,3.07e-06,-0.2848,0.5556,NON_MONOTONIC,0.2988,DISTRIBUTED,0.5601,8.707e-05,4.317e-05,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_72h,24h,25,10,positive,positive_aligned,0.00018,-0.00090612,-0.00134244,-0.00105339,-0.00131556,-0.00112297,-0.00114205,-0.00109294,-0.00075856,0.00244341,0.00018,-0.00090612,-0.00134244,-0.00105339,-0.00131556,-0.00112297,-0.00114205,-0.00109294,-0.00075856,0.00244341,0.00226341,0.56,0.00013683,0.1758,0.5556,NON_MONOTONIC,0.3855,DISTRIBUTED,0.6139,0.00253097,0.00108129,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
mom_72h,4h,25,10,positive,positive_aligned,5.344e-05,-0.00014935,-0.00020946,-0.00019092,-0.00020518,-0.00011009,-0.00016216,-0.00022493,-0.00022298,0.0003381,5.344e-05,-0.00014935,-0.00020946,-0.00019092,-0.00020518,-0.00011009,-0.00016216,-0.00022493,-0.00022298,0.0003381,0.00028466,0.6,1.303e-05,-0.1758,0.5556,NON_MONOTONIC,0.2664,DISTRIBUTED,0.2239,0.00035341,0.00017295,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
