factor_id,regime_dimension,regime_value,n_months,mean,median,std,positive_rate,min,max,metric_type
q158_resi_20h,btc_trend_regime,BEAR,32,0.0009080568750000002,0.00011533,0.00244889692782668,0.5625,-0.00138976,0.01189589,long_short
q158_resi_20h,btc_trend_regime,BULL,36,0.0003819191666666667,0.00011341,0.0017544866907761698,0.5277777777777778,-0.00270723,0.00507045,long_short
q158_resi_20h,btc_trend_regime,SIDEWAYS,32,-0.00012438500000000002,5.725e-06,0.0009484658358361608,0.5,-0.00321646,0.00115551,long_short
q158_resi_20h,btc_trend_regime,BEAR,8,-0.18756212066450906,-0.19859048266412055,0.14805471523076646,0.125,-0.3685056591676748,0.0567938601471731,paper_return
q158_resi_20h,btc_trend_regime,BULL,9,-0.2697840991636985,-0.3009919938109646,0.1605426171799153,0.0,-0.5814368155323841,-0.0432534984697258,paper_return
q158_resi_20h,btc_trend_regime,SIDEWAYS,8,-0.17855032599567894,-0.17069691446308444,0.16897243657837321,0.125,-0.4855798384778718,0.0625755871762616,paper_return
q158_resi_20h,btc_vol_regime,HIGH_VOL,52,-0.020892493269230764,-0.01758891,0.015198334737557596,0.07692307692307693,-0.05537997,0.01057415,ic_rank
q158_resi_20h,btc_vol_regime,LOW_VOL,48,-0.01781237416666667,-0.016355935,0.015305829643164655,0.125,-0.04588057,0.01389069,ic_rank
q158_resi_20h,btc_vol_regime,HIGH_VOL,52,-7.73348076923077e-05,-0.000122655,0.0012948843409968265,0.46153846153846156,-0.00321646,0.00288287,long_short
q158_resi_20h,btc_vol_regime,LOW_VOL,48,0.0008926666666666666,0.000292855,0.0022102003744238993,0.6041666666666666,-0.00168902,0.01189589,long_short
q158_resi_20h,btc_vol_regime,HIGH_VOL,13,-0.2028867096211382,-0.1772872165066111,0.180905507623356,0.07692307692307693,-0.5814368155323841,0.0567938601471731,paper_return
q158_resi_20h,btc_vol_regime,LOW_VOL,12,-0.22661910338999947,-0.30352206270068527,0.13714904086133806,0.08333333333333333,-0.3685056591676748,0.0625755871762616,paper_return
q158_resi_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.0230401759375,-0.023256304999999998,0.013331301358781062,0.03125,-0.05537997,0.00425221,ic_rank
q158_resi_20h,btc_drawdown_regime,NORMAL,68,-0.017707617352941178,-0.0152704,0.01588187279462293,0.1323529411764706,-0.05304259,0.01389069,ic_rank
q158_resi_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,0.00019036031249999996,1.4399999999999998e-06,0.0012111264273087703,0.5,-0.00321646,0.00288287,long_short
q158_resi_20h,btc_drawdown_regime,NORMAL,68,0.00048139794117647063,0.00013355000000000002,0.002085047987218676,0.5441176470588235,-0.00270723,0.01189589,long_short
q158_resi_20h,btc_drawdown_regime,DEEP_DRAWDOWN,8,-0.20716633983453528,-0.19859048266412055,0.1295610002853719,0.125,-0.3685056591676748,0.0567938601471731,paper_return
q158_resi_20h,btc_drawdown_regime,NORMAL,17,-0.2176250439457946,-0.234724420244528,0.17411332480789743,0.058823529411764705,-0.5814368155323841,0.0625755871762616,paper_return
q158_roc_20h,btc_trend_regime,BEAR,32,0.0140152615625,0.018596784999999998,0.023763546640291386,0.78125,-0.05610486,0.05180045,ic_rank
q158_roc_20h,btc_trend_regime,BULL,36,0.028398113888888885,0.02822992,0.021687105412877192,0.8888888888888888,-0.02407167,0.08008438,ic_rank
q158_roc_20h,btc_trend_regime,SIDEWAYS,32,0.03054608625,0.03082096,0.01644518110166029,1.0,6.502e-05,0.08238348,ic_rank
q158_roc_20h,btc_trend_regime,BEAR,32,-0.0026248321874999996,-0.00049105,0.006263401943505459,0.25,-0.02454966,0.00784251,long_short
q158_roc_20h,btc_trend_regime,BULL,36,-0.0025276225,-0.00046410500000000003,0.006403883147942739,0.19444444444444445,-0.02637361,0.01013336,long_short
q158_roc_20h,btc_trend_regime,SIDEWAYS,32,-1.7031249999991012e-07,0.000142545,0.004170000085729468,0.625,-0.01550754,0.00960002,long_short
q158_roc_20h,btc_trend_regime,BEAR,8,-0.18622300977579753,-0.20629904885777695,0.09294845900197672,0.0,-0.3257591629853762,-0.0306673757362797,paper_return
q158_roc_20h,btc_trend_regime,BULL,9,-0.22676952690493776,-0.2068242396454144,0.1149001435811003,0.0,-0.3976454634793668,-0.0375739830585017,paper_return
q158_roc_20h,btc_trend_regime,SIDEWAYS,8,-0.12815512378867674,-0.10377532867706646,0.1295231818864215,0.0,-0.4010267651819509,-0.0174218047506423,paper_return
q158_roc_20h,btc_vol_regime,HIGH_VOL,52,0.020596789615384605,0.02497953,0.019972620684522387,0.8461538461538461,-0.0371246,0.05395053,ic_rank
q158_roc_20h,btc_vol_regime,LOW_VOL,48,0.028692961875000002,0.028382815,0.023340895787770356,0.9375,-0.05610486,0.08238348,ic_rank
q158_roc_20h,btc_vol_regime,HIGH_VOL,52,-0.0009620659615384615,-8.313e-05,0.004599839135134908,0.40384615384615385,-0.01759694,0.00784251,long_short
q158_roc_20h,btc_vol_regime,LOW_VOL,48,-0.002603480416666667,-0.000478255,0.006823676310254739,0.2916666666666667,-0.02637361,0.01013336,long_short
q158_roc_20h,btc_vol_regime,HIGH_VOL,13,-0.13964485501572568,-0.1424620982249486,0.08350793995834126,0.0,-0.2629958122790125,-0.0174218047506423,paper_return
q158_roc_20h,btc_vol_regime,LOW_VOL,12,-0.22838064128798338,-0.21107975460641404,0.132144319364214,0.0,-0.4010267651819509,-0.0177176514806012,paper_return
q158_roc_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,0.025360336562500002,0.027150415,0.022090421240701357,0.90625,-0.0371246,0.07773188,ic_rank
q158_roc_20h,btc_drawdown_regime,NORMAL,68,0.024070065588235295,0.026452265,0.021997939910406085,0.8823529411764706,-0.05610486,0.08238348,ic_rank
q158_roc_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.0019521356249999997,-0.00030322,0.005434469278770727,0.25,-0.01759694,0.00784251,long_short
q158_roc_20h,btc_drawdown_regime,NORMAL,68,-0.0016547963235294119,-0.000178715,0.006006603419516638,0.39705882352941174,-0.02637361,0.01013336,long_short
q158_roc_20h,btc_drawdown_regime,DEEP_DRAWDOWN,8,-0.1927312378764743,-0.21442362126404563,0.08699626336069735,0.0,-0.3154535181970443,-0.0177176514806012,paper_return
q158_roc_20h,btc_drawdown_regime,NORMAL,17,-0.17730005339108468,-0.1593590944975589,0.1300544173430841,0.0,-0.4010267651819509,-0.0174218047506423,paper_return
q158_rsqr_20h,btc_trend_regime,BEAR,32,0.0020826375,0.0005256050000000001,0.012784726242316424,0.53125,-0.02570406,0.02909739,ic_rank
q158_rsqr_20h,btc_trend_regime,BULL,36,0.005945911666666666,0.004107349999999999,0.013233244328331043,0.6388888888888888,-0.02480713,0.04148254,ic_rank
q158_rsqr_20h,btc_trend_regime,SIDEWAYS,32,-0.0007951518749999996,-0.00101817,0.011984895093278854,0.46875,-0.02972714,0.03515828,ic_rank
q158_rsqr_20h,btc_trend_regime,BEAR,32,0.0006794590625000001,5.319e-05,0.0030500027196638953,0.53125,-0.00435477,0.01302087,long_short
q158_rsqr_20h,btc_trend_regime,BULL,36,0.0013130352777777777,0.00033126499999999997,0.002732762341589274,0.6944444444444444,-0.00199511,0.01234709,long_short
q158_rsqr_20h,btc_trend_regime,SIDEWAYS,32,-0.0006723571875000001,-2.0289999999999997e-05,0.004076544080238075,0.5,-0.01780905,0.00474321,long_short
q158_rsqr_20h,btc_trend_regime,BEAR,8,-0.10361520090792092,-0.1195946450052422,0.14875626075767187,0.25,-0.2921743857274731,0.1196114896331481,paper_return
q158_rsqr_20h,btc_trend_regime,BULL,9,-0.06214396095787795,-0.0890157262370947,0.14631961266461133,0.3333333333333333,-0.2716698027900851,0.146390080053157,paper_return
q158_rsqr_20h,btc_trend_regime,SIDEWAYS,8,-0.15446825566052413,-0.1353554680522896,0.07736221000044023,0.0,-0.2666077733934487,-0.0652569370101431,paper_return
q158_rsqr_20h,btc_vol_regime,HIGH_VOL,52,-0.0009805792307692306,-0.0019152050000000001,0.013379051698917281,0.34615384615384615,-0.02972714,0.04148254,ic_rank
q158_rsqr_20h,btc_vol_regime,LOW_VOL,48,0.006380051666666667,0.00611148,0.011249422032814848,0.7708333333333334,-0.02480713,0.02909739,ic_rank
q158_rsqr_20h,btc_vol_regime,HIGH_VOL,52,-0.00024114596153846155,-9.7465e-05,0.0022677470349072074,0.40384615384615385,-0.00860664,0.00455094,long_short
q158_rsqr_20h,btc_vol_regime,LOW_VOL,48,0.0012507525,0.000400185,0.004166321558485375,0.7708333333333334,-0.01780905,0.01302087,long_short
q158_rsqr_20h,btc_vol_regime,HIGH_VOL,13,-0.17326074221126278,-0.1677586121735008,0.08661209637642779,0.0,-0.2921743857274731,-0.0283613273000327,paper_return
q158_rsqr_20h,btc_vol_regime,LOW_VOL,12,-0.03096447103517051,-0.07357438949862374,0.1306702665227429,0.4166666666666667,-0.2716698027900851,0.146390080053157,paper_return
q158_rsqr_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.0023899590624999996,-0.0019152050000000001,0.0095518636600584,0.4375,-0.02972714,0.01197402,ic_rank
q158_rsqr_20h,btc_drawdown_regime,NORMAL,68,0.004878397794117647,0.00353813,0.013632238574970472,0.6029411764705882,-0.02570406,0.04148254,ic_rank
q158_rsqr_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,0.0005997306249999999,-2.0289999999999997e-05,0.0032840693818128883,0.5,-0.00860664,0.01234709,long_short
q158_rsqr_20h,btc_drawdown_regime,NORMAL,68,0.000416252205882353,0.000141555,0.0034524435736506005,0.6176470588235294,-0.01780905,0.01302087,long_short
q158_rsqr_20h,btc_drawdown_regime,DEEP_DRAWDOWN,8,-0.13221851397640272,-0.15033635535341866,0.12774529297706216,0.125,-0.279471196534946,0.1043103970164884,paper_return
q158_rsqr_20h,btc_drawdown_regime,NORMAL,17,-0.09213030525630823,-0.0971945192401519,0.13257456974649404,0.23529411764705882,-0.2921743857274731,0.146390080053157,paper_return
q158_rsv_20h,btc_trend_regime,BEAR,32,-0.0022929303125000006,-0.006130675,0.021005297330762205,0.40625,-0.03256015,0.05170074,ic_rank
q158_rsv_20h,btc_trend_regime,BULL,36,-0.01233743138888889,-0.01659795,0.02212159267638543,0.2222222222222222,-0.0495793,0.05331364,ic_rank
q158_rsv_20h,btc_trend_regime,SIDEWAYS,32,-0.0217825703125,-0.02430183,0.014005865292849806,0.09375,-0.04491252,0.01694049,ic_rank
q158_rsv_20h,btc_trend_regime,BEAR,32,0.002951101875,0.00108392,0.004404632247878867,0.9375,-0.00073784,0.01516447,long_short
q158_rsv_20h,btc_trend_regime,BULL,36,0.0018807052777777779,0.00026329,0.005524913574639095,0.6944444444444444,-0.0078141,0.01961475,long_short
q158_rsv_20h,btc_trend_regime,SIDEWAYS,32,-0.0006842909375000001,-0.00022077000000000002,0.003268980823686203,0.34375,-0.01243899,0.00892965,long_short
q158_rsv_20h,btc_trend_regime,BEAR,8,-0.08622343438666444,-0.076478304408129,0.12074993754486843,0.25,-0.3274777305940154,0.0593383582755868,paper_return
q158_rsv_20h,btc_trend_regime,BULL,9,-0.17579578385523797,-0.1524833155929175,0.10459576685400905,0.0,-0.3459829001822903,-0.0374286102553808,paper_return
q158_rsv_20h,btc_trend_regime,SIDEWAYS,8,-0.24202250983250237,-0.24943641916148962,0.1037602695237974,0.0,-0.3701797394142126,-0.0508816059004438,paper_return
q158_rsv_20h,btc_vol_regime,HIGH_VOL,52,-0.009809063269230766,-0.012655409999999999,0.020900829859985034,0.25,-0.04491252,0.05331364,ic_rank
q158_rsv_20h,btc_vol_regime,LOW_VOL,48,-0.014676922083333335,-0.02191842,0.020677788510098397,0.22916666666666666,-0.0495793,0.05170074,ic_rank
q158_rsv_20h,btc_vol_regime,HIGH_VOL,52,0.001026055576923077,0.00024666,0.004527940290139035,0.6346153846153846,-0.01243899,0.01516447,long_short
q158_rsv_20h,btc_vol_regime,LOW_VOL,48,0.0018101760416666668,0.000241925,0.004977447661016697,0.6875,-0.0078141,0.01961475,long_short
q158_rsv_20h,btc_vol_regime,HIGH_VOL,13,-0.15648937374681035,-0.1425679179856528,0.15439825517560116,0.15384615384615385,-0.3701797394142126,0.0593383582755868,paper_return
q158_rsv_20h,btc_vol_regime,LOW_VOL,12,-0.18114731247849514,-0.16858171711479386,0.0814458852860065,0.0,-0.3070802632659464,-0.0744038778528479,paper_return
q158_rsv_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.015701758437499998,-0.01952004,0.019462340142621527,0.15625,-0.0495793,0.03374659,ic_rank
q158_rsv_20h,btc_drawdown_regime,NORMAL,68,-0.010472165882352943,-0.01425887,0.021381047901323436,0.27941176470588236,-0.04250127,0.05331364,ic_rank
q158_rsv_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,0.0021958428125,0.000638405,0.005904726174596313,0.8125,-0.01243899,0.01961475,long_short
q158_rsv_20h,btc_drawdown_regime,NORMAL,68,0.0010290642647058825,0.000131255,0.004079292913430236,0.5882352941176471,-0.0078141,0.01675702,long_short
q158_rsv_20h,btc_drawdown_regime,DEEP_DRAWDOWN,8,-0.08325995065480744,-0.06614549472298015,0.10363221539929368,0.25,-0.2614034563143529,0.0593383582755868,paper_return
q158_rsv_20h,btc_drawdown_regime,NORMAL,17,-0.20835588254188334,-0.1902867666600066,0.112505457099962,0.0,-0.3701797394142126,-0.0148973133481624,paper_return
q158_std_10h,btc_trend_regime,BEAR,32,-0.06042104125,-0.050930995,0.03495964020274188,0.0,-0.15173246,-0.01586325,ic_rank
q158_std_10h,btc_trend_regime,BULL,36,-0.05073365166666667,-0.045639165,0.03657677138540091,0.027777777777777776,-0.1877713,0.01939104,ic_rank
q158_std_10h,btc_trend_regime,SIDEWAYS,32,-0.0551479778125,-0.04981681,0.024113256090214953,0.0,-0.112777,-0.02034897,ic_rank
q158_std_10h,btc_trend_regime,BEAR,32,-0.0003754393749999999,-0.00021407000000000002,0.004578034020104952,0.3125,-0.01428122,0.0136023,long_short
q158_std_10h,btc_trend_regime,BULL,36,-0.0038657338888888892,-0.00071206,0.011695482427197087,0.16666666666666666,-0.03679898,0.03596866,long_short
q158_std_10h,btc_trend_regime,SIDEWAYS,32,-0.0012205565625000002,-8.216e-05,0.007418477589898734,0.46875,-0.0351575,0.01375617,long_short
q158_std_10h,btc_trend_regime,BEAR,8,-0.055226815178505306,-0.07847832249809625,0.1365024630469662,0.375,-0.2786079043669637,0.1539179959607537,paper_return
q158_std_10h,btc_trend_regime,BULL,9,-0.019523862492692425,-0.0262723817085488,0.21417027738319905,0.3333333333333333,-0.4680984600442369,0.3551347870597001,paper_return
q158_std_10h,btc_trend_regime,SIDEWAYS,8,-0.04173423359781907,-0.1107292759127701,0.23425367734790759,0.375,-0.2726103928344202,0.4210941848611047,paper_return
q158_std_10h,btc_vol_regime,HIGH_VOL,52,-0.05743659711538462,-0.04841207,0.034806536781234645,0.0,-0.1877713,-0.00698453,ic_rank
q158_std_10h,btc_vol_regime,LOW_VOL,48,-0.05287327125,-0.047484265,0.029901183470682196,0.020833333333333332,-0.15173246,0.01939104,ic_rank
q158_std_10h,btc_vol_regime,HIGH_VOL,52,0.0003945555769230771,-0.00012497,0.006971608700430855,0.4423076923076923,-0.01663719,0.03596866,long_short
q158_std_10h,btc_vol_regime,LOW_VOL,48,-0.004390732916666667,-0.00087089,0.009588488074526008,0.16666666666666666,-0.03679898,0.0136023,long_short
q158_std_10h,btc_vol_regime,HIGH_VOL,13,-0.11823017677107985,-0.0852564917669304,0.1565179528954087,0.3076923076923077,-0.4680984600442369,0.0702888904377108,paper_return
q158_std_10h,btc_vol_regime,LOW_VOL,12,0.048799095448267604,-0.021384327167137902,0.19516899420163303,0.4166666666666667,-0.2478024971279131,0.4210941848611047,paper_return
q158_std_10h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.050093300624999997,-0.04780872,0.026280644142240937,0.0,-0.12364546,-0.01586325,ic_rank
q158_std_10h,btc_drawdown_regime,NORMAL,68,-0.05767109485294118,-0.04916034,0.034912992792490126,0.014705882352941176,-0.1877713,0.01939104,ic_rank
q158_std_10h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.0031015246874999997,-0.0008385300000000001,0.00687826648355481,0.03125,-0.03679898,0.00114731,long_short
q158_std_10h,btc_drawdown_regime,NORMAL,68,-0.001338080882352941,-9.908000000000001e-05,0.00933391458639203,0.4411764705882353,-0.0364945,0.03596866,long_short
q158_std_10h,btc_drawdown_regime,DEEP_DRAWDOWN,8,0.02078710295641479,0.0415207534688584,0.09078048027138798,0.625,-0.0892293071047855,0.1299632148524505,paper_return
q158_std_10h,btc_drawdown_regime,NORMAL,17,-0.065747057429185,-0.0697811013394389,0.22201349100258058,0.23529411764705882,-0.4680984600442369,0.4210941848611047,paper_return
q158_std_20h,btc_trend_regime,BEAR,32,-0.062085725625,-0.052304464999999994,0.03863998674460902,0.0,-0.16266388,-0.01438023,ic_rank
q158_std_20h,btc_trend_regime,BULL,36,-0.04883380027777778,-0.04278456,0.038501141797656374,0.05555555555555555,-0.19761999,0.01078407,ic_rank
q158_std_20h,btc_trend_regime,SIDEWAYS,32,-0.0551021253125,-0.049436015,0.02404933086830162,0.0,-0.10532423,-0.01959771,ic_rank
q158_std_20h,btc_trend_regime,BEAR,32,-3.855156250000009e-05,-1.654e-05,0.005065619453825454,0.5,-0.01183201,0.01720436,long_short
q158_std_20h,btc_trend_regime,BULL,36,-0.0038857472222222226,-0.00082182,0.012093950321237145,0.16666666666666666,-0.03844927,0.03657258,long_short
q158_std_20h,btc_trend_regime,SIDEWAYS,32,-0.0010515109375,0.000166435,0.007052446509909721,0.59375,-0.03310524,0.01303294,long_short
q158_std_20h,btc_trend_regime,BEAR,8,-0.048134644498060736,-0.08153532100568445,0.17226022132904692,0.25,-0.2690308108781787,0.2807372998763087,paper_return
q158_std_20h,btc_trend_regime,BULL,9,0.05822541669646893,0.0528876738946593,0.23609261210478913,0.7777777777777778,-0.4103878803846588,0.3700917234651772,paper_return
q158_std_20h,btc_trend_regime,SIDEWAYS,8,-0.014474750133827222,-0.1112825122447067,0.21933333188166812,0.375,-0.2061509709207062,0.4041391660104882,paper_return
q158_std_20h,btc_vol_regime,HIGH_VOL,52,-0.05735666,-0.048662189999999994,0.036987354620846076,0.019230769230769232,-0.19761999,0.00872217,ic_rank
q158_std_20h,btc_vol_regime,LOW_VOL,48,-0.052614202500000005,-0.04978934,0.0322022457095434,0.020833333333333332,-0.16266388,0.01078407,ic_rank
q158_std_20h,btc_vol_regime,HIGH_VOL,52,0.000475994423076923,0.000172815,0.007294985280359409,0.5769230769230769,-0.02150987,0.03657258,long_short
q158_std_20h,btc_vol_regime,LOW_VOL,48,-0.004156679375000001,-0.00082182,0.009763546911384945,0.22916666666666666,-0.03844927,0.01720436,long_short
q158_std_20h,btc_vol_regime,HIGH_VOL,13,-0.10150229011907072,-0.11238639271695,0.16532270091533982,0.3076923076923077,-0.4103878803846588,0.1560656986642481,paper_return
q158_std_20h,btc_vol_regime,LOW_VOL,12,0.11189028039675301,0.058044429722747,0.19747461668407829,0.6666666666666666,-0.1128619209449468,0.4041391660104882,paper_return
q158_std_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.0521725771875,-0.04791711,0.02837596547149652,0.0,-0.13076292,-0.01438023,ic_rank
q158_std_20h,btc_drawdown_regime,NORMAL,68,-0.05644861132352941,-0.05128636,0.037399019672572864,0.029411764705882353,-0.19761999,0.01078407,ic_rank
q158_std_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.0029613246875,-0.000590605,0.0071554847506965944,0.25,-0.037886,0.00170846,long_short
q158_std_20h,btc_drawdown_regime,NORMAL,68,-0.0011765663235294118,-0.00014622,0.00952103647273447,0.4852941176470588,-0.03844927,0.03657258,long_short
q158_std_20h,btc_drawdown_regime,DEEP_DRAWDOWN,8,0.053685433516966335,0.037051097673816646,0.15814851764898238,0.5,-0.11238639271695,0.3529342852135502,paper_return
q158_std_20h,btc_drawdown_regime,NORMAL,17,-0.023901757348389067,-0.0971632973551422,0.22820775129304047,0.47058823529411764,-0.4103878803846588,0.4041391660104882,paper_return
q158_std_5h,btc_trend_regime,BEAR,32,-0.05898774625,-0.04927867,0.03062741293483327,0.0,-0.13608053,-0.01506889,ic_rank
q158_std_5h,btc_trend_regime,BULL,36,-0.048984353611111114,-0.0427419,0.03327140441354958,0.027777777777777776,-0.17066145,0.01863901,ic_rank
q158_std_5h,btc_trend_regime,SIDEWAYS,32,-0.05166573875,-0.046860849999999996,0.021886351282560487,0.0,-0.10519404,-0.01940973,ic_rank
q158_std_5h,btc_trend_regime,BEAR,32,-0.0003390393750000001,-0.00015535,0.0043675329969630325,0.40625,-0.01648518,0.01171106,long_short
q158_std_5h,btc_trend_regime,BULL,36,-0.003407529722222222,-0.0007853000000000001,0.010517725540629151,0.19444444444444445,-0.03306071,0.03316148,long_short
q158_std_5h,btc_trend_regime,SIDEWAYS,32,-0.0013455459375,-6.638999999999999e-05,0.007404629602699904,0.4375,-0.03553016,0.01249737,long_short
q158_std_5h,btc_trend_regime,BEAR,8,-0.13747827207064917,-0.1536025389175534,0.1129612860476068,0.25,-0.2679181461244543,0.012596945278706,paper_return
q158_std_5h,btc_trend_regime,BULL,9,-0.12722774321360975,-0.1284132951021953,0.19858978142722064,0.2222222222222222,-0.5331735074740651,0.2029611237367872,paper_return
q158_std_5h,btc_trend_regime,SIDEWAYS,8,-0.1410877316216561,-0.1533953018367079,0.16675599165755176,0.125,-0.3621127515151952,0.1847861650235951,paper_return
q158_std_5h,btc_vol_regime,HIGH_VOL,52,-0.05454007230769231,-0.04469199,0.03150798842047158,0.0,-0.17066145,-0.00837586,ic_rank
q158_std_5h,btc_vol_regime,LOW_VOL,48,-0.051422176875,-0.045997335,0.026731377425767623,0.020833333333333332,-0.13608053,0.01863901,ic_rank
q158_std_5h,btc_vol_regime,HIGH_VOL,52,0.00039643307692307703,-9.583000000000001e-05,0.00631079691298487,0.4230769230769231,-0.01508601,0.03316148,long_short
q158_std_5h,btc_vol_regime,LOW_VOL,48,-0.004108173333333334,-0.00043377,0.008983463024351747,0.25,-0.03553016,0.01171106,long_short
q158_std_5h,btc_vol_regime,HIGH_VOL,13,-0.19396039231563872,-0.1572693933330525,0.1443814000145625,0.07692307692307693,-0.5331735074740651,0.012596945278706,paper_return
q158_std_5h,btc_vol_regime,LOW_VOL,12,-0.07100771819646892,-0.11103280688775224,0.1525191251881741,0.3333333333333333,-0.2461272136077366,0.2029611237367872,paper_return
q158_std_5h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.0486875059375,-0.04596463,0.02297877114547291,0.0,-0.11047956,-0.01506889,ic_rank
q158_std_5h,btc_drawdown_regime,NORMAL,68,-0.055093353823529416,-0.046352025000000005,0.03166900400090166,0.014705882352941176,-0.17066145,0.01863901,ic_rank
q158_std_5h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.0027356000000000004,-0.00071451,0.00617572801866907,0.0625,-0.03306071,0.00058981,long_short
q158_std_5h,btc_drawdown_regime,NORMAL,68,-0.0013093911764705882,-8.271e-05,0.00872810045441742,0.47058823529411764,-0.03553016,0.03316148,long_short
q158_std_5h,btc_drawdown_regime,DEEP_DRAWDOWN,8,-0.08259206528931082,-0.0953034490420446,0.082249219331551,0.25,-0.1813901341113367,0.0321595743524301,paper_return
q158_std_5h,btc_drawdown_regime,NORMAL,17,-0.15957889389096727,-0.1934398425322576,0.18041096226567607,0.17647058823529413,-0.5331735074740651,0.2029611237367872,paper_return
q158_sumd_20h,btc_trend_regime,BEAR,32,-0.011225500624999999,-0.01221872,0.021304150948626213,0.1875,-0.044677,0.04762773,ic_rank
q158_sumd_20h,btc_trend_regime,BULL,36,-0.021764178611111108,-0.020580765,0.02381613766136964,0.1111111111111111,-0.07236969,0.0411666,ic_rank
q158_sumd_20h,btc_trend_regime,SIDEWAYS,32,-0.027259615625,-0.027762475,0.01255817987045558,0.0,-0.05417612,-0.00209822,ic_rank
q158_sumd_20h,btc_trend_regime,BEAR,32,0.0031996275,0.0006254699999999999,0.0058856258643196465,0.78125,-0.00478584,0.02149066,long_short
q158_sumd_20h,btc_trend_regime,BULL,36,0.0026168122222222224,0.000531225,0.00667947723611623,0.8055555555555556,-0.01001,0.02516552,long_short
q158_sumd_20h,btc_trend_regime,SIDEWAYS,32,9.154468750000001e-05,-2.32e-06,0.003524587368565505,0.5,-0.00694865,0.01050799,long_short
q158_sumd_20h,btc_trend_regime,BEAR,8,0.0059325605963959326,0.00682934301274965,0.12955865927249682,0.5,-0.2598136077343226,0.1675942713751281,paper_return
q158_sumd_20h,btc_trend_regime,BULL,9,-0.039940733828752226,-0.1021339707294555,0.16710810911542293,0.3333333333333333,-0.2729387367237635,0.2943381238415026,paper_return
q158_sumd_20h,btc_trend_regime,SIDEWAYS,8,-0.15113948630810686,-0.1587879222711707,0.11929946783021787,0.125,-0.2936776485917933,0.0704355790378916,paper_return
q158_sumd_20h,btc_vol_regime,HIGH_VOL,52,-0.01688481346153846,-0.018021955,0.01982076367439517,0.1346153846153846,-0.04706458,0.0411666,ic_rank
q158_sumd_20h,btc_vol_regime,LOW_VOL,48,-0.023687996874999995,-0.02504646,0.02157612472455175,0.0625,-0.07236969,0.04762773,ic_rank
q158_sumd_20h,btc_vol_regime,HIGH_VOL,52,0.0016331667307692306,0.000234375,0.0050885340496895455,0.6538461538461539,-0.00694865,0.01791646,long_short
q158_sumd_20h,btc_vol_regime,LOW_VOL,48,0.00238746,0.000512995,0.006294281142048624,0.75,-0.01001,0.02516552,long_short
q158_sumd_20h,btc_vol_regime,HIGH_VOL,13,-0.09337399807625225,-0.123766407321991,0.1364302887001621,0.3076923076923077,-0.2936776485917933,0.1205765216409302,paper_return
q158_sumd_20h,btc_vol_regime,LOW_VOL,12,-0.025605002930098163,-0.04883148057342125,0.16330130501153295,0.3333333333333333,-0.2729387367237635,0.2943381238415026,paper_return
q158_sumd_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.0226798203125,-0.026304215,0.01857947830539027,0.09375,-0.06649893,0.02950237,ic_rank
q158_sumd_20h,btc_drawdown_regime,NORMAL,68,-0.01895999852941176,-0.019649555,0.021877848078573268,0.10294117647058823,-0.07236969,0.04762773,ic_rank
q158_sumd_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,0.0022230578125,0.00039749,0.005644017473609091,0.71875,-0.00694865,0.01736677,long_short
q158_sumd_20h,btc_drawdown_regime,NORMAL,68,0.0018880132352941175,0.00036590500000000003,0.005739172219939362,0.6911764705882353,-0.01001,0.02516552,long_short
q158_sumd_20h,btc_drawdown_regime,DEEP_DRAWDOWN,8,-0.04304797577218529,-0.02914257909886235,0.11484118779841848,0.375,-0.2130290059094124,0.1205765216409302,paper_return
q158_sumd_20h,btc_drawdown_regime,NORMAL,17,-0.06921989435146912,-0.1134544523946734,0.16757675359207597,0.29411764705882354,-0.2936776485917933,0.2943381238415026,paper_return
q158_sumn_20h,btc_trend_regime,BEAR,32,0.0105479890625,0.012080895,0.02126497449918927,0.8125,-0.04762217,0.04468416,ic_rank
q158_sumn_20h,btc_trend_regime,BULL,36,0.021596589722222222,0.02088106,0.023716422679016386,0.9166666666666666,-0.04116503,0.07237593,ic_rank
q158_sumn_20h,btc_trend_regime,SIDEWAYS,32,0.0263473096875,0.027762719999999998,0.012330460745967095,1.0,0.00210552,0.04803578,ic_rank
q158_sumn_20h,btc_trend_regime,BEAR,32,0.0032493521875,0.00063671,0.005885907265519485,0.8125,-0.00436302,0.0215847,long_short
