factor_id,check,status,detail
rsi_7h,quantile_shape,OK,shape=NO_CLEAR_SHAPE
rsi_7h,rolling_stability,OK,stability=
rsi_7h,decile_shape,OK,shape=NONLINEAR_MIXED
rsi_7h,capacity_liquidity,OK,class=
rsi_7h,pairwise_redundancy,OK,77 pairs
rsi_7h,cluster,OK,cluster=1
rsi_7h,marginal_info,OK,novelty=HIGHLY_REDUNDANT
rsi_7h,scorecard_not_stale,OK,"rankic=0.032771, coverage=0.9994"
rsi_7h,unified_profile,OK,score=43.9
rsi_7h,ls_btc_corr,OK,ls_btc_corr=-0.0401
rsi_7h,source_metadata,OK,All source metadata present
taker_buy_delta_5h,factor_values,OK,factor_values.parquet exists
taker_buy_delta_5h,factor_level_rankic,OK,4 horizon(s)
taker_buy_delta_5h,period_ic,OK,96 rows
taker_buy_delta_5h,period_ls,OK,96 rows
taker_buy_delta_5h,ls_aggregate,MISSING,LS aggregate fields are NaN
taker_buy_delta_5h,cumulative_ls,OK,96 rows
taker_buy_delta_5h,paper_payload,OK,Present in payload
taker_buy_delta_5h,regime_btc,OK,regime=REGIME_ROBUST
taker_buy_delta_5h,quantile_shape,OK,shape=NO_CLEAR_SHAPE
taker_buy_delta_5h,rolling_stability,OK,stability=
taker_buy_delta_5h,decile_shape,OK,shape=NONLINEAR_MIXED
taker_buy_delta_5h,capacity_liquidity,OK,class=
taker_buy_delta_5h,pairwise_redundancy,OK,77 pairs
taker_buy_delta_5h,cluster,OK,cluster=31
taker_buy_delta_5h,marginal_info,OK,novelty=NEEDS_REVIEW
taker_buy_delta_5h,scorecard_not_stale,OK,"rankic=-0.008093, coverage=0.9141"
taker_buy_delta_5h,unified_profile,OK,score=47.5
taker_buy_delta_5h,ls_btc_corr,OK,ls_btc_corr=-0.0622
taker_buy_delta_5h,source_metadata,OK,All source metadata present
taker_buy_ratio_20h,factor_values,OK,factor_values.parquet exists
taker_buy_ratio_20h,factor_level_rankic,OK,4 horizon(s)
taker_buy_ratio_20h,period_ic,OK,96 rows
taker_buy_ratio_20h,period_ls,OK,96 rows
taker_buy_ratio_20h,ls_aggregate,MISSING,LS aggregate fields are NaN
taker_buy_ratio_20h,cumulative_ls,OK,96 rows
taker_buy_ratio_20h,paper_payload,OK,Present in payload
taker_buy_ratio_20h,regime_btc,OK,regime=BEAR_DEPENDENT
taker_buy_ratio_20h,quantile_shape,OK,shape=MIXED_SHAPE
taker_buy_ratio_20h,rolling_stability,OK,stability=
taker_buy_ratio_20h,decile_shape,OK,shape=DECILE_MONOTONIC_WEAK
taker_buy_ratio_20h,capacity_liquidity,OK,class=
taker_buy_ratio_20h,pairwise_redundancy,OK,77 pairs
taker_buy_ratio_20h,cluster,OK,cluster=32
taker_buy_ratio_20h,marginal_info,OK,novelty=LIKELY_DISTINCT
taker_buy_ratio_20h,scorecard_not_stale,OK,"rankic=-0.004995, coverage=0.9123"
taker_buy_ratio_20h,unified_profile,OK,score=50.6
taker_buy_ratio_20h,ls_btc_corr,OK,ls_btc_corr=-0.0724
taker_buy_ratio_20h,source_metadata,OK,All source metadata present
taker_buy_zscore_20h,factor_values,OK,factor_values.parquet exists
taker_buy_zscore_20h,factor_level_rankic,OK,4 horizon(s)
taker_buy_zscore_20h,period_ic,OK,96 rows
taker_buy_zscore_20h,period_ls,OK,96 rows
taker_buy_zscore_20h,ls_aggregate,MISSING,LS aggregate fields are NaN
taker_buy_zscore_20h,cumulative_ls,OK,96 rows
taker_buy_zscore_20h,paper_payload,OK,Present in payload
taker_buy_zscore_20h,regime_btc,OK,regime=REGIME_ROBUST
taker_buy_zscore_20h,quantile_shape,OK,shape=MIXED_SHAPE
taker_buy_zscore_20h,rolling_stability,OK,stability=
taker_buy_zscore_20h,decile_shape,OK,shape=NONLINEAR_MIXED
taker_buy_zscore_20h,capacity_liquidity,OK,class=
taker_buy_zscore_20h,pairwise_redundancy,OK,77 pairs
taker_buy_zscore_20h,cluster,OK,cluster=33
taker_buy_zscore_20h,marginal_info,OK,novelty=NEEDS_REVIEW
taker_buy_zscore_20h,scorecard_not_stale,OK,"rankic=-0.011372, coverage=0.9123"
taker_buy_zscore_20h,unified_profile,OK,score=50.0
taker_buy_zscore_20h,ls_btc_corr,OK,ls_btc_corr=0.0758
taker_buy_zscore_20h,source_metadata,OK,All source metadata present
tech_atr,factor_values,OK,factor_values.parquet exists
tech_atr,factor_level_rankic,OK,4 horizon(s)
tech_atr,period_ic,OK,100 rows
tech_atr,period_ls,OK,100 rows
tech_atr,ls_aggregate,MISSING,LS aggregate fields are NaN
tech_atr,cumulative_ls,OK,100 rows
tech_atr,paper_payload,OK,Present in payload
tech_atr,regime_btc,OK,regime=BEAR_DEPENDENT
tech_atr,quantile_shape,OK,shape=NO_CLEAR_SHAPE
tech_atr,rolling_stability,OK,stability=
tech_atr,decile_shape,OK,shape=NONLINEAR_MIXED
tech_atr,capacity_liquidity,OK,class=
tech_atr,pairwise_redundancy,OK,77 pairs
tech_atr,cluster,OK,cluster=34
tech_atr,marginal_info,OK,novelty=NEEDS_REVIEW
tech_atr,scorecard_not_stale,OK,"rankic=0.022704, coverage=0.9989"
tech_atr,unified_profile,OK,score=44.0
tech_atr,ls_btc_corr,OK,ls_btc_corr=-0.1952
tech_atr,source_metadata,OK,All source metadata present
tech_macd,factor_values,OK,factor_values.parquet exists
tech_macd,factor_level_rankic,OK,4 horizon(s)
tech_macd,period_ic,OK,100 rows
tech_macd,period_ls,OK,100 rows
tech_macd,ls_aggregate,MISSING,LS aggregate fields are NaN
tech_macd,cumulative_ls,OK,100 rows
tech_macd,paper_payload,OK,Present in payload
tech_macd,regime_btc,OK,regime=REGIME_ROBUST
tech_macd,quantile_shape,OK,shape=NO_CLEAR_SHAPE
tech_macd,rolling_stability,OK,stability=
tech_macd,decile_shape,OK,shape=NONLINEAR_MIXED
tech_macd,capacity_liquidity,OK,class=
tech_macd,pairwise_redundancy,OK,77 pairs
tech_macd,cluster,OK,cluster=35
tech_macd,marginal_info,OK,novelty=MODERATELY_REDUNDANT
tech_macd,scorecard_not_stale,OK,"rankic=-0.014267, coverage=1.0000"
tech_macd,unified_profile,OK,score=47.1
tech_macd,ls_btc_corr,OK,ls_btc_corr=-0.1148
tech_macd,source_metadata,OK,All source metadata present
trend_efficiency_24h,factor_values,OK,factor_values.parquet exists
trend_efficiency_24h,factor_level_rankic,OK,4 horizon(s)
trend_efficiency_24h,period_ic,OK,100 rows
trend_efficiency_24h,period_ls,OK,100 rows
trend_efficiency_24h,ls_aggregate,MISSING,LS aggregate fields are NaN
trend_efficiency_24h,cumulative_ls,OK,100 rows
trend_efficiency_24h,paper_payload,OK,Present in payload
trend_efficiency_24h,regime_btc,OK,regime=VOL_DEPENDENT
trend_efficiency_24h,quantile_shape,OK,shape=NO_CLEAR_SHAPE
trend_efficiency_24h,rolling_stability,OK,stability=
trend_efficiency_24h,decile_shape,OK,shape=NONLINEAR_MIXED
trend_efficiency_24h,capacity_liquidity,OK,class=
trend_efficiency_24h,pairwise_redundancy,OK,77 pairs
trend_efficiency_24h,cluster,OK,cluster=36
trend_efficiency_24h,marginal_info,OK,novelty=INSUFFICIENT_OVERLAP
trend_efficiency_24h,scorecard_not_stale,OK,"rankic=-0.003880, coverage=0.9954"
trend_efficiency_24h,unified_profile,OK,score=42.7
trend_efficiency_24h,ls_btc_corr,OK,ls_btc_corr=0.1909
trend_efficiency_24h,source_metadata,OK,All source metadata present
up_down_vol_ratio_20h,factor_values,OK,factor_values.parquet exists
up_down_vol_ratio_20h,factor_level_rankic,OK,4 horizon(s)
up_down_vol_ratio_20h,period_ic,OK,100 rows
up_down_vol_ratio_20h,period_ls,OK,100 rows
up_down_vol_ratio_20h,ls_aggregate,OK,"4 horizon(s), aggregate present"
up_down_vol_ratio_20h,cumulative_ls,OK,100 rows
up_down_vol_ratio_20h,paper_payload,OK,Present in payload
up_down_vol_ratio_20h,regime_btc,OK,regime=BEAR_DEPENDENT
up_down_vol_ratio_20h,quantile_shape,OK,shape=NO_CLEAR_SHAPE
up_down_vol_ratio_20h,rolling_stability,OK,stability=
up_down_vol_ratio_20h,decile_shape,OK,shape=NONLINEAR_MIXED
up_down_vol_ratio_20h,capacity_liquidity,OK,class=
up_down_vol_ratio_20h,pairwise_redundancy,OK,77 pairs
up_down_vol_ratio_20h,cluster,OK,cluster=1
up_down_vol_ratio_20h,marginal_info,OK,novelty=HIGHLY_REDUNDANT
up_down_vol_ratio_20h,scorecard_not_stale,OK,"rankic=-0.019771, coverage=0.9958"
up_down_vol_ratio_20h,unified_profile,OK,score=44.6
up_down_vol_ratio_20h,ls_btc_corr,OK,ls_btc_corr=0.0112
up_down_vol_ratio_20h,source_metadata,OK,All source metadata present
vol_40h,factor_values,OK,factor_values.parquet exists
vol_40h,factor_level_rankic,OK,4 horizon(s)
vol_40h,period_ic,OK,100 rows
vol_40h,period_ls,OK,100 rows
vol_40h,ls_aggregate,MISSING,LS aggregate fields are NaN
vol_40h,cumulative_ls,OK,100 rows
vol_40h,paper_payload,OK,Present in payload
vol_40h,regime_btc,OK,regime=BULL_DEPENDENT
vol_40h,quantile_shape,OK,shape=WEAK_MONOTONIC
vol_40h,rolling_stability,OK,stability=
vol_40h,decile_shape,OK,shape=NONLINEAR_MIXED
vol_40h,capacity_liquidity,OK,class=
vol_40h,pairwise_redundancy,OK,77 pairs
vol_40h,cluster,OK,cluster=37
vol_40h,marginal_info,OK,novelty=INSUFFICIENT_OVERLAP
vol_40h,scorecard_not_stale,OK,"rankic=0.103597, coverage=0.9968"
vol_40h,unified_profile,OK,score=52.4
vol_40h,ls_btc_corr,OK,ls_btc_corr=-0.0363
vol_40h,source_metadata,OK,All source metadata present
vol_5h,factor_values,OK,factor_values.parquet exists
vol_5h,factor_level_rankic,OK,4 horizon(s)
vol_5h,period_ic,OK,100 rows
vol_5h,period_ls,OK,100 rows
vol_5h,ls_aggregate,MISSING,LS aggregate fields are NaN
vol_5h,cumulative_ls,OK,100 rows
vol_5h,paper_payload,OK,Present in payload
vol_5h,regime_btc,OK,regime=BULL_DEPENDENT
vol_5h,quantile_shape,OK,shape=WEAK_MONOTONIC
vol_5h,rolling_stability,OK,stability=
vol_5h,decile_shape,OK,shape=NONLINEAR_MIXED
vol_5h,capacity_liquidity,OK,class=
vol_5h,pairwise_redundancy,OK,77 pairs
vol_5h,cluster,OK,cluster=38
vol_5h,marginal_info,OK,novelty=MODERATELY_REDUNDANT
vol_5h,scorecard_not_stale,OK,"rankic=0.080509, coverage=0.9996"
vol_5h,unified_profile,OK,score=47.9
vol_5h,ls_btc_corr,OK,ls_btc_corr=-0.1127
vol_5h,source_metadata,OK,All source metadata present
vol_of_vol_20h,factor_values,OK,factor_values.parquet exists
vol_of_vol_20h,factor_level_rankic,OK,4 horizon(s)
vol_of_vol_20h,period_ic,OK,100 rows
vol_of_vol_20h,period_ls,OK,100 rows
vol_of_vol_20h,ls_aggregate,MISSING,LS aggregate fields are NaN
vol_of_vol_20h,cumulative_ls,OK,100 rows
vol_of_vol_20h,paper_payload,OK,Present in payload
vol_of_vol_20h,regime_btc,OK,regime=VOL_DEPENDENT
vol_of_vol_20h,quantile_shape,OK,shape=NO_CLEAR_SHAPE
vol_of_vol_20h,rolling_stability,OK,stability=
vol_of_vol_20h,decile_shape,OK,shape=NONLINEAR_MIXED
vol_of_vol_20h,capacity_liquidity,OK,class=
vol_of_vol_20h,pairwise_redundancy,OK,77 pairs
vol_of_vol_20h,cluster,OK,cluster=39
vol_of_vol_20h,marginal_info,OK,novelty=INSUFFICIENT_OVERLAP
vol_of_vol_20h,scorecard_not_stale,OK,"rankic=0.080223, coverage=0.9981"
vol_of_vol_20h,unified_profile,OK,score=46.2
vol_of_vol_20h,ls_btc_corr,OK,ls_btc_corr=-0.0196
vol_of_vol_20h,source_metadata,OK,All source metadata present
vol_ratio_20_80,factor_values,OK,factor_values.parquet exists
vol_ratio_20_80,factor_level_rankic,OK,4 horizon(s)
vol_ratio_20_80,period_ic,OK,100 rows
vol_ratio_20_80,period_ls,OK,100 rows
vol_ratio_20_80,ls_aggregate,MISSING,LS aggregate fields are NaN
vol_ratio_20_80,cumulative_ls,OK,100 rows
vol_ratio_20_80,paper_payload,OK,Present in payload
vol_ratio_20_80,regime_btc,OK,regime=VOL_DEPENDENT
vol_ratio_20_80,quantile_shape,OK,shape=WEAK_MONOTONIC
vol_ratio_20_80,rolling_stability,OK,stability=
vol_ratio_20_80,decile_shape,OK,shape=NONLINEAR_MIXED
vol_ratio_20_80,capacity_liquidity,OK,class=
vol_ratio_20_80,pairwise_redundancy,OK,77 pairs
vol_ratio_20_80,cluster,OK,cluster=40
vol_ratio_20_80,marginal_info,OK,novelty=NEEDS_REVIEW
vol_ratio_20_80,scorecard_not_stale,OK,"rankic=-0.012317, coverage=0.9910"
vol_ratio_20_80,unified_profile,OK,score=47.4
vol_ratio_20_80,ls_btc_corr,OK,ls_btc_corr=0.1818
vol_ratio_20_80,source_metadata,OK,All source metadata present
vol_ratio_5_20,factor_values,OK,factor_values.parquet exists
vol_ratio_5_20,factor_level_rankic,OK,4 horizon(s)
vol_ratio_5_20,period_ic,OK,100 rows
vol_ratio_5_20,period_ls,OK,100 rows
vol_ratio_5_20,ls_aggregate,MISSING,LS aggregate fields are NaN
vol_ratio_5_20,cumulative_ls,OK,100 rows
vol_ratio_5_20,paper_payload,OK,Present in payload
vol_ratio_5_20,regime_btc,OK,regime=REGIME_ROBUST
vol_ratio_5_20,quantile_shape,OK,shape=NO_CLEAR_SHAPE
vol_ratio_5_20,rolling_stability,OK,stability=
vol_ratio_5_20,decile_shape,OK,shape=NONLINEAR_MIXED
vol_ratio_5_20,capacity_liquidity,OK,class=
vol_ratio_5_20,pairwise_redundancy,OK,77 pairs
vol_ratio_5_20,cluster,OK,cluster=41
vol_ratio_5_20,marginal_info,OK,novelty=NEEDS_REVIEW
vol_ratio_5_20,scorecard_not_stale,OK,"rankic=-0.006117, coverage=0.9957"
vol_ratio_5_20,unified_profile,OK,score=44.0
vol_ratio_5_20,ls_btc_corr,OK,ls_btc_corr=0.0099
vol_ratio_5_20,source_metadata,OK,All source metadata present
vol_ret_corr_20h,factor_values,OK,factor_values.parquet exists
vol_ret_corr_20h,factor_level_rankic,OK,4 horizon(s)
vol_ret_corr_20h,period_ic,OK,100 rows
vol_ret_corr_20h,period_ls,OK,100 rows
vol_ret_corr_20h,ls_aggregate,MISSING,LS aggregate fields are NaN
vol_ret_corr_20h,cumulative_ls,OK,100 rows
vol_ret_corr_20h,paper_payload,OK,Present in payload
vol_ret_corr_20h,regime_btc,OK,regime=REGIME_ROBUST
vol_ret_corr_20h,quantile_shape,OK,shape=WEAK_MONOTONIC
vol_ret_corr_20h,rolling_stability,OK,stability=
vol_ret_corr_20h,decile_shape,OK,shape=NONLINEAR_MIXED
vol_ret_corr_20h,capacity_liquidity,OK,class=
vol_ret_corr_20h,pairwise_redundancy,OK,77 pairs
vol_ret_corr_20h,cluster,OK,cluster=19
vol_ret_corr_20h,marginal_info,OK,novelty=HIGHLY_REDUNDANT
vol_ret_corr_20h,scorecard_not_stale,OK,"rankic=-0.037671, coverage=0.9957"
vol_ret_corr_20h,unified_profile,OK,score=52.3
vol_ret_corr_20h,ls_btc_corr,OK,ls_btc_corr=0.0963
vol_ret_corr_20h,source_metadata,OK,All source metadata present
vol_zscore_20h,factor_values,OK,factor_values.parquet exists
vol_zscore_20h,factor_level_rankic,OK,4 horizon(s)
vol_zscore_20h,period_ic,OK,100 rows
vol_zscore_20h,period_ls,OK,100 rows
vol_zscore_20h,ls_aggregate,MISSING,LS aggregate fields are NaN
vol_zscore_20h,cumulative_ls,OK,100 rows
vol_zscore_20h,paper_payload,OK,Present in payload
vol_zscore_20h,regime_btc,OK,regime=BEAR_DEPENDENT
vol_zscore_20h,quantile_shape,OK,shape=MIXED_SHAPE
vol_zscore_20h,rolling_stability,OK,stability=
vol_zscore_20h,decile_shape,OK,shape=NONLINEAR_MIXED
vol_zscore_20h,capacity_liquidity,OK,class=
vol_zscore_20h,pairwise_redundancy,OK,77 pairs
vol_zscore_20h,cluster,OK,cluster=23
vol_zscore_20h,marginal_info,OK,novelty=HIGHLY_REDUNDANT
vol_zscore_20h,scorecard_not_stale,OK,"rankic=-0.007117, coverage=0.9958"
vol_zscore_20h,unified_profile,OK,score=41.6
vol_zscore_20h,ls_btc_corr,OK,ls_btc_corr=0.0766
vol_zscore_20h,source_metadata,OK,All source metadata present
vol_zscore_48h,factor_values,OK,factor_values.parquet exists
vol_zscore_48h,factor_level_rankic,OK,4 horizon(s)
vol_zscore_48h,period_ic,OK,100 rows
vol_zscore_48h,period_ls,OK,100 rows
vol_zscore_48h,ls_aggregate,MISSING,LS aggregate fields are NaN
vol_zscore_48h,cumulative_ls,OK,100 rows
vol_zscore_48h,paper_payload,OK,Present in payload
vol_zscore_48h,regime_btc,OK,regime=REGIME_ROBUST
vol_zscore_48h,quantile_shape,OK,shape=WEAK_MONOTONIC
vol_zscore_48h,rolling_stability,OK,stability=
vol_zscore_48h,decile_shape,OK,shape=NONLINEAR_MIXED
vol_zscore_48h,capacity_liquidity,OK,class=
vol_zscore_48h,pairwise_redundancy,OK,77 pairs
vol_zscore_48h,cluster,OK,cluster=24
vol_zscore_48h,marginal_info,OK,novelty=HIGHLY_REDUNDANT
vol_zscore_48h,scorecard_not_stale,OK,"rankic=-0.008903, coverage=0.9936"
vol_zscore_48h,unified_profile,OK,score=47.3
vol_zscore_48h,ls_btc_corr,OK,ls_btc_corr=0.1210
vol_zscore_48h,source_metadata,OK,All source metadata present
volatility_20h,factor_values,OK,factor_values.parquet exists
volatility_20h,factor_level_rankic,OK,4 horizon(s)
volatility_20h,period_ic,OK,100 rows
volatility_20h,period_ls,OK,100 rows
volatility_20h,ls_aggregate,MISSING,LS aggregate fields are NaN
volatility_20h,cumulative_ls,OK,100 rows
volatility_20h,paper_payload,OK,Present in payload
volatility_20h,regime_btc,OK,regime=BULL_DEPENDENT
volatility_20h,quantile_shape,OK,shape=WEAK_MONOTONIC
volatility_20h,rolling_stability,OK,stability=
volatility_20h,decile_shape,OK,shape=NONLINEAR_MIXED
volatility_20h,capacity_liquidity,OK,class=
volatility_20h,pairwise_redundancy,OK,77 pairs
volatility_20h,cluster,OK,cluster=7
volatility_20h,marginal_info,OK,novelty=HIGHLY_REDUNDANT
volatility_20h,scorecard_not_stale,OK,"rankic=0.100062, coverage=0.9984"
volatility_20h,unified_profile,OK,score=46.9
volatility_20h,ls_btc_corr,OK,ls_btc_corr=-0.0660
volatility_20h,source_metadata,OK,All source metadata present
volume_pressure_20h,factor_values,OK,factor_values.parquet exists
volume_pressure_20h,factor_level_rankic,OK,4 horizon(s)
volume_pressure_20h,period_ic,OK,100 rows
volume_pressure_20h,period_ls,OK,100 rows
volume_pressure_20h,ls_aggregate,OK,"4 horizon(s), aggregate present"
volume_pressure_20h,cumulative_ls,OK,100 rows
volume_pressure_20h,paper_payload,OK,Present in payload
volume_pressure_20h,regime_btc,OK,regime=VOL_DEPENDENT
volume_pressure_20h,quantile_shape,OK,shape=WEAK_MONOTONIC
volume_pressure_20h,rolling_stability,OK,stability=
volume_pressure_20h,decile_shape,OK,shape=NONLINEAR_MIXED
volume_pressure_20h,capacity_liquidity,OK,class=
volume_pressure_20h,pairwise_redundancy,OK,77 pairs
volume_pressure_20h,cluster,OK,cluster=42
volume_pressure_20h,marginal_info,OK,novelty=MODERATELY_REDUNDANT
volume_pressure_20h,scorecard_not_stale,OK,"rankic=-0.011068, coverage=1.0000"
volume_pressure_20h,unified_profile,OK,score=47.7
volume_pressure_20h,ls_btc_corr,OK,ls_btc_corr=0.1495
volume_pressure_20h,source_metadata,OK,All source metadata present
vwap_dev_20h,factor_values,OK,factor_values.parquet exists
vwap_dev_20h,factor_level_rankic,OK,4 horizon(s)
vwap_dev_20h,period_ic,OK,100 rows
vwap_dev_20h,period_ls,OK,100 rows
vwap_dev_20h,ls_aggregate,MISSING,LS aggregate fields are NaN
vwap_dev_20h,cumulative_ls,OK,100 rows
vwap_dev_20h,paper_payload,OK,Present in payload
vwap_dev_20h,regime_btc,OK,regime=REGIME_ROBUST
vwap_dev_20h,quantile_shape,OK,shape=WEAK_MONOTONIC
vwap_dev_20h,rolling_stability,OK,stability=
vwap_dev_20h,decile_shape,OK,shape=NONLINEAR_MIXED
vwap_dev_20h,capacity_liquidity,OK,class=
vwap_dev_20h,pairwise_redundancy,OK,77 pairs
vwap_dev_20h,cluster,OK,cluster=1
vwap_dev_20h,marginal_info,OK,novelty=HIGHLY_REDUNDANT
vwap_dev_20h,scorecard_not_stale,OK,"rankic=-0.027278, coverage=0.9958"
vwap_dev_20h,unified_profile,OK,score=48.3
vwap_dev_20h,ls_btc_corr,OK,ls_btc_corr=0.0320
vwap_dev_20h,source_metadata,OK,All source metadata present
williams_r_14h,factor_values,OK,factor_values.parquet exists
williams_r_14h,factor_level_rankic,OK,4 horizon(s)
williams_r_14h,period_ic,OK,100 rows
williams_r_14h,period_ls,OK,100 rows
williams_r_14h,ls_aggregate,MISSING,LS aggregate fields are NaN
williams_r_14h,cumulative_ls,OK,100 rows
williams_r_14h,paper_payload,OK,Present in payload
williams_r_14h,regime_btc,OK,regime=DRAWDOWN_FRAGILE
williams_r_14h,quantile_shape,OK,shape=WEAK_MONOTONIC
williams_r_14h,rolling_stability,OK,stability=
williams_r_14h,decile_shape,OK,shape=NONLINEAR_MIXED
williams_r_14h,capacity_liquidity,OK,class=
williams_r_14h,pairwise_redundancy,OK,77 pairs
williams_r_14h,cluster,OK,cluster=1
williams_r_14h,marginal_info,OK,novelty=HIGHLY_REDUNDANT
williams_r_14h,scorecard_not_stale,OK,"rankic=-0.022988, coverage=0.9990"
williams_r_14h,unified_profile,OK,score=47.2
williams_r_14h,ls_btc_corr,OK,ls_btc_corr=-0.0431
williams_r_14h,source_metadata,OK,All source metadata present
wq101_alpha101,factor_values,OK,factor_values.parquet exists
wq101_alpha101,factor_level_rankic,OK,4 horizon(s)
wq101_alpha101,period_ic,OK,100 rows
wq101_alpha101,period_ls,OK,100 rows
wq101_alpha101,ls_aggregate,MISSING,LS aggregate fields are NaN
wq101_alpha101,cumulative_ls,OK,100 rows
wq101_alpha101,paper_payload,OK,Present in payload
wq101_alpha101,regime_btc,OK,regime=BEAR_DEPENDENT
wq101_alpha101,quantile_shape,OK,shape=MIXED_SHAPE
wq101_alpha101,rolling_stability,OK,stability=
wq101_alpha101,decile_shape,OK,shape=NONLINEAR_MIXED
wq101_alpha101,capacity_liquidity,OK,class=
wq101_alpha101,pairwise_redundancy,OK,77 pairs
wq101_alpha101,cluster,OK,cluster=3
wq101_alpha101,marginal_info,OK,novelty=HIGHLY_REDUNDANT
wq101_alpha101,scorecard_not_stale,OK,"rankic=-0.025392, coverage=1.0000"
wq101_alpha101,unified_profile,OK,score=41.5
wq101_alpha101,ls_btc_corr,OK,ls_btc_corr=-0.0632
wq101_alpha101,source_metadata,OK,All source metadata present
wq101_alpha12,factor_values,OK,factor_values.parquet exists
wq101_alpha12,factor_level_rankic,OK,4 horizon(s)
wq101_alpha12,period_ic,OK,100 rows
wq101_alpha12,period_ls,OK,100 rows
wq101_alpha12,ls_aggregate,MISSING,LS aggregate fields are NaN
wq101_alpha12,cumulative_ls,OK,100 rows
wq101_alpha12,paper_payload,OK,Present in payload
wq101_alpha12,regime_btc,OK,regime=REGIME_ROBUST
wq101_alpha12,quantile_shape,OK,shape=NO_CLEAR_SHAPE
wq101_alpha12,rolling_stability,OK,stability=
wq101_alpha12,decile_shape,OK,shape=NONLINEAR_MIXED
wq101_alpha12,capacity_liquidity,OK,class=
wq101_alpha12,pairwise_redundancy,OK,77 pairs
wq101_alpha12,cluster,OK,cluster=43
wq101_alpha12,marginal_info,OK,novelty=LIKELY_DISTINCT
wq101_alpha12,scorecard_not_stale,OK,"rankic=0.008290, coverage=0.9999"
wq101_alpha12,unified_profile,OK,score=55.6
wq101_alpha12,ls_btc_corr,OK,ls_btc_corr=0.1466
wq101_alpha12,source_metadata,OK,All source metadata present
wq101_alpha53,factor_values,OK,factor_values.parquet exists
wq101_alpha53,factor_level_rankic,OK,4 horizon(s)
wq101_alpha53,period_ic,OK,100 rows
wq101_alpha53,period_ls,OK,100 rows
wq101_alpha53,ls_aggregate,MISSING,LS aggregate fields are NaN
wq101_alpha53,cumulative_ls,OK,100 rows
wq101_alpha53,paper_payload,OK,Present in payload
wq101_alpha53,regime_btc,OK,regime=VOL_DEPENDENT
wq101_alpha53,quantile_shape,OK,shape=WEAK_MONOTONIC
wq101_alpha53,rolling_stability,OK,stability=
wq101_alpha53,decile_shape,OK,shape=NONLINEAR_MIXED
wq101_alpha53,capacity_liquidity,OK,class=
wq101_alpha53,pairwise_redundancy,OK,77 pairs
wq101_alpha53,cluster,OK,cluster=44
wq101_alpha53,marginal_info,OK,novelty=LIKELY_DISTINCT
wq101_alpha53,scorecard_not_stale,OK,"rankic=0.018100, coverage=0.9993"
wq101_alpha53,unified_profile,OK,score=62.3
wq101_alpha53,ls_btc_corr,OK,ls_btc_corr=-0.1159
wq101_alpha53,source_metadata,OK,All source metadata present
wvma_20h,factor_values,OK,factor_values.parquet exists
wvma_20h,factor_level_rankic,OK,4 horizon(s)
wvma_20h,period_ic,OK,100 rows
wvma_20h,period_ls,OK,100 rows
wvma_20h,ls_aggregate,MISSING,LS aggregate fields are NaN
wvma_20h,cumulative_ls,OK,100 rows
wvma_20h,paper_payload,OK,Present in payload
wvma_20h,regime_btc,OK,regime=BULL_DEPENDENT
wvma_20h,quantile_shape,OK,shape=MIXED_SHAPE
wvma_20h,rolling_stability,OK,stability=
wvma_20h,decile_shape,OK,shape=NONLINEAR_MIXED
wvma_20h,capacity_liquidity,OK,class=
wvma_20h,pairwise_redundancy,OK,77 pairs
wvma_20h,cluster,OK,cluster=7
wvma_20h,marginal_info,OK,novelty=HIGHLY_REDUNDANT
wvma_20h,scorecard_not_stale,OK,"rankic=0.076279, coverage=0.9957"
wvma_20h,unified_profile,OK,score=42.0
wvma_20h,ls_btc_corr,OK,ls_btc_corr=-0.0488
wvma_20h,source_metadata,OK,All source metadata present
xs_rank_mom_accel,factor_values,OK,factor_values.parquet exists
xs_rank_mom_accel,factor_level_rankic,OK,4 horizon(s)
xs_rank_mom_accel,period_ic,OK,100 rows
xs_rank_mom_accel,period_ls,OK,100 rows
xs_rank_mom_accel,ls_aggregate,OK,"4 horizon(s), aggregate present"
xs_rank_mom_accel,cumulative_ls,OK,100 rows
xs_rank_mom_accel,paper_payload,OK,Present in payload
xs_rank_mom_accel,regime_btc,OK,regime=REGIME_ROBUST
xs_rank_mom_accel,quantile_shape,OK,shape=NO_CLEAR_SHAPE
xs_rank_mom_accel,rolling_stability,OK,stability=
xs_rank_mom_accel,decile_shape,OK,shape=NONLINEAR_MIXED
xs_rank_mom_accel,capacity_liquidity,OK,class=
xs_rank_mom_accel,pairwise_redundancy,OK,77 pairs
xs_rank_mom_accel,cluster,OK,cluster=45
xs_rank_mom_accel,marginal_info,OK,novelty=INSUFFICIENT_OVERLAP
xs_rank_mom_accel,scorecard_not_stale,OK,"rankic=-0.023946, coverage=1.0000"
xs_rank_mom_accel,unified_profile,OK,score=48.0
xs_rank_mom_accel,ls_btc_corr,OK,ls_btc_corr=-0.0301
xs_rank_mom_accel,source_metadata,OK,All source metadata present
xs_rank_ret_1h,factor_values,OK,factor_values.parquet exists
xs_rank_ret_1h,factor_level_rankic,OK,4 horizon(s)
xs_rank_ret_1h,period_ic,OK,100 rows
xs_rank_ret_1h,period_ls,OK,100 rows
xs_rank_ret_1h,ls_aggregate,MISSING,LS aggregate fields are NaN
