factor,label,month,IC_mean,RankIC_mean,spread_mean,spread_t,n_timestamps
volatility_20h,ret_fwd_24h,2026-06,0.12162330455053783,0.10988749650057651,0.07494863122395151,10.083186997504164,253
volatility_20h,ret_fwd_72h,2025-12,-0.04865867534113457,0.0007613421308372971,0.0128288264063642,4.29138496576389,399
volatility_20h,ret_fwd_72h,2026-01,-0.1893538963235153,-0.14873337238121054,-0.02303926704444048,-18.077476253101175,744
volatility_20h,ret_fwd_72h,2026-02,0.04713163243602695,-0.018685474189675873,0.023578343456092925,9.743783020963539,672
volatility_20h,ret_fwd_72h,2026-03,0.06212590519917722,-0.010050859053298732,0.018592736451633566,6.691405001708414,744
volatility_20h,ret_fwd_72h,2026-04,0.18169932735634622,0.050945578231292525,0.0839663054978384,23.563923995596248,720
volatility_20h,ret_fwd_72h,2026-05,0.1279289257174742,0.008458351082368424,0.06372797682297478,16.50363395321585,744
volatility_20h,ret_fwd_72h,2026-06,0.1290760731435164,0.06131724885075981,0.21192964373359377,13.993683974362572,205
rsi_14h,ret_fwd_1h,2025-12,0.009239297397063185,-0.02723179642227261,0.0004609058641330971,1.2254633669853623,405
rsi_14h,ret_fwd_1h,2026-01,-0.011102469722829418,-0.03184917515393254,-0.00010655234982029137,-0.4835524607818376,744
rsi_14h,ret_fwd_1h,2026-02,0.006832003936937278,-0.004734322300348712,0.0002716250335271024,0.6909260541539114,672
rsi_14h,ret_fwd_1h,2026-03,0.012199174056264318,-0.01716970659231434,0.00023191678597229935,0.8167430427207908,744
rsi_14h,ret_fwd_1h,2026-04,0.0009639150041921384,-0.023069894624516474,9.066460127948379e-05,0.24078563229369995,720
rsi_14h,ret_fwd_1h,2026-05,0.021859346881073945,0.003028179013540902,0.0008720558852308446,2.36105529488347,744
rsi_14h,ret_fwd_1h,2026-06,0.05342387802310126,0.033775945160672956,0.0034762683091748205,3.191346433126207,276
rsi_14h,ret_fwd_4h,2025-12,0.002676089545758024,-0.05097757621567145,2.5739936721722377e-05,0.03356951798650033,405
rsi_14h,ret_fwd_4h,2026-01,-0.012266848911159683,-0.03412461758897107,-6.798533003038865e-05,-0.15152074129136073,744
rsi_14h,ret_fwd_4h,2026-02,0.0048411524743994135,-0.010246098439375748,-0.0002576031199155427,-0.25075758409323695,672
rsi_14h,ret_fwd_4h,2026-03,0.012435921496810201,-0.024205165937342676,0.0007738687538321698,1.2803823449943048,744
rsi_14h,ret_fwd_4h,2026-04,-0.010127946365213279,-0.030580232092837133,0.000395406091505695,0.5742161528400096,720
rsi_14h,ret_fwd_4h,2026-05,0.04039297712956173,0.02098645909976894,0.0033488153626157267,4.5053063337294095,744
rsi_14h,ret_fwd_4h,2026-06,0.0980257441951092,0.05909862846237396,0.013285744929549986,6.226225910006522,273
rsi_14h,ret_fwd_24h,2025-12,0.001969283430420688,-0.023689594356261022,0.0017986913583810788,1.1493349987936177,405
rsi_14h,ret_fwd_24h,2026-01,-0.005038632204141464,-0.03268477552311247,0.0018461781591160862,1.7002882575675549,744
rsi_14h,ret_fwd_24h,2026-02,-0.0003625772647760703,-0.030276967930029156,-0.002518713726529879,-1.6070872332198327,672
rsi_14h,ret_fwd_24h,2026-03,0.004597451077173033,-0.01486039577121171,0.00013449418148268904,0.0780289707100152,744
rsi_14h,ret_fwd_24h,2026-04,-0.004992001336679472,-0.03278951580632253,-0.00204890584605866,-1.1278226545837582,720
rsi_14h,ret_fwd_24h,2026-05,0.06703437147854277,0.06956718171139424,0.019741902007380314,10.20416508873522,744
rsi_14h,ret_fwd_24h,2026-06,0.19462909757377556,0.13310487831496234,0.08757464516556485,13.846392873126671,253
rsi_14h,ret_fwd_72h,2025-12,-0.013445389852829523,-0.022229528848576475,-0.007970294809548781,-2.772958403515692,405
rsi_14h,ret_fwd_72h,2026-01,0.08606921177610176,0.061218923053092206,0.01721901998321671,9.678452039500902,744
rsi_14h,ret_fwd_72h,2026-02,0.013848283617044467,-0.012154004458926422,0.005267604394673772,1.9150546151909702,672
rsi_14h,ret_fwd_72h,2026-03,-0.015323937040487054,-0.026556429023222188,-0.001831225674632694,-0.7838395263705843,744
rsi_14h,ret_fwd_72h,2026-04,-0.04593616639328162,-0.004441243163932239,-0.022635113024578428,-6.2562017404015045,720
rsi_14h,ret_fwd_72h,2026-05,0.06799605836345726,0.09746556687191003,0.03555865470629934,8.80694167458412,744
rsi_14h,ret_fwd_72h,2026-06,0.2300462607951876,0.038342985974877744,0.18465892336212753,14.135033870804556,205
bb_zscore_20h,ret_fwd_1h,2025-12,0.009079262116097945,-0.02633188775510203,0.00022461573584931375,0.5925557387269922,400
bb_zscore_20h,ret_fwd_1h,2026-01,-0.015224384927419907,-0.03267953955775858,-0.00022647099733420458,-1.0344237309661333,744
bb_zscore_20h,ret_fwd_1h,2026-02,0.0017348987348304742,-0.011243354484651004,0.00036505282494844754,0.9481511598948498,672
bb_zscore_20h,ret_fwd_1h,2026-03,0.004561963468244828,-0.02103396197188553,0.0002987723168159657,1.0487576794060378,744
bb_zscore_20h,ret_fwd_1h,2026-04,-0.005019950387836038,-0.027331332533013203,4.1778176217455936e-05,0.11113965822496155,720
bb_zscore_20h,ret_fwd_1h,2026-05,0.012834414645841612,-0.008800423395164519,0.0005939174182678683,1.586292642807151,744
bb_zscore_20h,ret_fwd_1h,2026-06,0.0447302633935164,0.017019329470918804,0.0026981315087268518,2.5327347331294376,276
bb_zscore_20h,ret_fwd_4h,2025-12,-0.0011374519392477712,-0.05541352040816326,2.6572668606226755e-05,0.0352016253861012,400
bb_zscore_20h,ret_fwd_4h,2026-01,-0.01590483555456936,-0.030224452684299526,-0.0002661436963928504,-0.6253169111262946,744
bb_zscore_20h,ret_fwd_4h,2026-02,0.00040842616612104296,-0.012129137369233404,0.0005929709196498994,0.5739483024051324,672
bb_zscore_20h,ret_fwd_4h,2026-03,0.005992121583768536,-0.02939730731002078,0.0014984371685209594,2.525251958822619,744
bb_zscore_20h,ret_fwd_4h,2026-04,-0.012781934880666881,-0.0338000533546752,-4.234579564841147e-05,-0.06327499277459196,720
bb_zscore_20h,ret_fwd_4h,2026-05,0.027778636340395048,0.0038215286114445766,0.002767566549083495,3.7514462679608225,744
bb_zscore_20h,ret_fwd_4h,2026-06,0.0780156206035641,0.037919871245201374,0.010384181669466253,5.160349940869716,273
bb_zscore_20h,ret_fwd_24h,2025-12,0.00178269462524965,-0.03621020408163265,0.001205965804927076,0.7485366596111865,400
bb_zscore_20h,ret_fwd_24h,2026-01,-0.016695661297672745,-0.03132167383082265,2.070943740126458e-05,0.02037427017345321,744
bb_zscore_20h,ret_fwd_24h,2026-02,-0.006741491312827152,-0.02020408163265306,-0.0028089839927452225,-1.641172512277058,672
bb_zscore_20h,ret_fwd_24h,2026-03,0.013404323356070063,-0.019528069292233018,0.0037800899425494573,2.392149037706101,744
bb_zscore_20h,ret_fwd_24h,2026-04,-0.01976981818151212,-0.04076003734827264,-0.003702969305984805,-2.137939923222459,720
bb_zscore_20h,ret_fwd_24h,2026-05,0.05187025752845853,0.04973628160941796,0.014858254241503832,7.505210292145481,744
bb_zscore_20h,ret_fwd_24h,2026-06,0.16792146499079377,0.12207298729768587,0.07293180217293087,10.302469070786868,253
bb_zscore_20h,ret_fwd_72h,2025-12,-0.01064969080271486,-0.027875,-0.008293179210682249,-2.835686958248784,400
bb_zscore_20h,ret_fwd_72h,2026-01,0.02139730930373725,0.026604601518026565,0.0046452266434707625,2.767850208536226,744
bb_zscore_20h,ret_fwd_72h,2026-02,-0.0054840576892383934,-0.016618218716057852,0.003263395453845698,1.1804438555022532,672
bb_zscore_20h,ret_fwd_72h,2026-03,-0.01478017434045079,-0.02516116123868902,-0.005679189380722246,-2.4096652128376466,744
bb_zscore_20h,ret_fwd_72h,2026-04,-0.027447984836623925,-0.01610550887021475,-0.016023985794353664,-4.553411313433938,720
bb_zscore_20h,ret_fwd_72h,2026-05,0.04525897788415439,0.06440240612373982,0.024721625874066507,6.181813815921949,744
bb_zscore_20h,ret_fwd_72h,2026-06,0.18786891064191955,0.07373712411793987,0.1543345388003205,9.909770073896773,205
