signal_id,symbol,side,mode,signal_ts,signal_confirmed_at,bar_key,entry_ts,entry_price,entry_fee_bps,entry_maker,paper_trade_state,status,exit_ts,exit_price,exit_reason,mark_ts,mark_price,gross_ret,net_ret,mark_gross_ret,mark_net_ret,paper_effective_gross_ret,paper_effective_net_ret,hold_minutes,target_hit,stop_hit,timeout_hit,same_bar_conflict,barrier_type,atr14,tp_atr_mult,sl_atr_mult,timeout_15m,max_concurrent_positions,exit_monitor_interval_minutes,trade_ts,notional_usdt,live_like_pnl_usdt,effective_net_ret,month
rank32b-dogeusdt-cd94a38a6d73769c,DOGEUSDT,long,official_close,2026-02-13T14:15:00Z,2026-02-13T14:30:00Z,DOGEUSDT|2026-02-13T14:15:00Z,2026-02-13T14:30:00Z,0.09339,6.0,0,closed,realized,2026-02-13T14:45:59Z,0.09415124999999999,target_1m,,,0.00815130099582384,0.006941882369097208,,,0.00815130099582384,0.006941882369097208,15,1,0,0,0,atr,0.0004349999999999969,1.75,1.0,8,3,1,2026-02-13T14:45:59Z,100.0,0.6941882369097208,0.006941882369097208,2026-02
rank32b-pippinusdt-d2b6f11988188575,PIPPINUSDT,long,official_close,2026-02-13T15:30:00Z,2026-02-13T15:45:00Z,PIPPINUSDT|2026-02-13T15:30:00Z,2026-02-13T15:45:00Z,0.54,6.0,0,closed,realized,2026-02-13T16:05:59Z,0.56391625,target_1m,,,0.0442893518518519,0.043036580573796446,,,0.0442893518518519,0.043036580573796446,20,1,0,0,0,atr,0.013666428571428548,1.75,1.0,8,3,1,2026-02-13T16:05:59Z,40.0,1.7214632229518578,0.043036580573796446,2026-02
rank32b-beatusdt-f76df5b802670aa0,BEATUSDT,long,official_close,2026-02-13T16:00:00Z,2026-02-13T16:15:00Z,BEATUSDT|2026-02-13T16:00:00Z,2026-02-13T16:15:00Z,0.2483,6.0,0,closed,realized,2026-02-13T17:15:59Z,0.2446357142857143,stop_1m,,,-0.014757493815085398,-0.015939430135205157,,,-0.014757493815085398,-0.015939430135205157,60,0,1,0,0,atr,0.003664285714285715,1.75,1.0,8,3,1,2026-02-13T17:15:59Z,40.0,-0.6375772054082063,-0.015939430135205157,2026-02
rank32b-beatusdt-0b51404362484c70,BEATUSDT,long,official_close,2026-02-13T20:15:00Z,2026-02-13T20:30:00Z,BEATUSDT|2026-02-13T20:15:00Z,2026-02-13T20:30:00Z,0.2486,6.0,0,closed,realized,2026-02-13T21:09:59Z,0.2539125,target_1m,,,0.02136967015285607,0.02014439424175385,,,0.02136967015285607,0.02014439424175385,39,1,0,0,0,atr,0.0030357142857142805,1.75,1.0,8,3,1,2026-02-13T21:09:59Z,40.0,0.805775769670154,0.02014439424175385,2026-02
rank32b-tradoorusdt-5338710c9f7261fc,TRADOORUSDT,long,official_close,2026-02-14T00:00:00Z,2026-02-14T00:15:00Z,TRADOORUSDT|2026-02-14T00:00:00Z,2026-02-14T00:15:00Z,1.333,6.0,0,closed,realized,2026-02-14T00:59:59Z,1.375375,target_1m,,,0.031789197299324945,0.030551421706676907,,,0.031789197299324945,0.030551421706676907,44,1,0,0,0,atr,0.024214285714285695,1.75,1.0,8,3,1,2026-02-14T00:59:59Z,40.0,1.2220568682670763,0.030551421706676907,2026-02
rank32b-tradoorusdt-61849d81eda00a05,TRADOORUSDT,long,official_close,2026-02-14T10:30:00Z,2026-02-14T10:45:00Z,TRADOORUSDT|2026-02-14T10:30:00Z,2026-02-14T10:45:00Z,1.338,6.0,0,closed,realized,2026-02-14T11:11:59Z,1.35925,target_1m,,,0.015881913303438022,0.014663220724962622,,,0.015881913303438022,0.014663220724962622,26,1,0,0,0,atr,0.012142857142857138,1.75,1.0,8,3,1,2026-02-14T11:11:59Z,40.0,0.5865288289985049,0.014663220724962622,2026-02
rank32b-actusdt-e0e5903479a47360,ACTUSDT,long,official_close,2026-02-14T16:00:00Z,2026-02-14T16:15:00Z,ACTUSDT|2026-02-14T16:00:00Z,2026-02-14T16:15:00Z,0.01497,6.0,0,closed,realized,2026-02-14T16:20:59Z,0.014748571428571429,stop_1m,,,-0.014791487737379594,-0.01597338327703035,,,-0.014791487737379594,-0.01597338327703035,5,0,1,0,0,atr,0.0002214285714285717,1.75,1.0,8,3,1,2026-02-14T16:20:59Z,40.0,-0.638935331081214,-0.01597338327703035,2026-02
rank32b-tradoorusdt-c55883cf457ffed2,TRADOORUSDT,long,official_close,2026-02-14T21:00:00Z,2026-02-14T21:15:00Z,TRADOORUSDT|2026-02-14T21:00:00Z,2026-02-14T21:15:00Z,1.383,6.0,0,closed,realized,2026-02-14T22:32:59Z,1.3638571428571429,stop_1m,,,-0.013841545294907553,-0.01502458042351007,,,-0.013841545294907553,-0.01502458042351007,77,0,1,0,0,atr,0.01914285714285711,1.75,1.0,8,3,1,2026-02-14T22:32:59Z,40.0,-0.6009832169404028,-0.01502458042351007,2026-02
rank32b-suiusdt-66b75c8269436d91,SUIUSDT,long,official_close,2026-02-15T03:45:00Z,2026-02-15T04:00:00Z,SUIUSDT|2026-02-15T03:45:00Z,2026-02-15T04:00:00Z,1.0207,6.0,0,closed,realized,2026-02-15T04:16:59Z,1.0375999999999999,target_1m,,,0.01655726462231799,0.015337761865386268,,,0.01655726462231799,0.015337761865386268,16,1,0,0,0,atr,0.00965714285714284,1.75,1.0,8,3,1,2026-02-15T04:16:59Z,100.0,1.5337761865386268,0.015337761865386268,2026-02
rank32b-tradoorusdt-55dc8ec44c56f05a,TRADOORUSDT,long,official_close,2026-02-15T03:15:00Z,2026-02-15T03:30:00Z,TRADOORUSDT|2026-02-15T03:15:00Z,2026-02-15T03:30:00Z,1.381,6.0,0,closed,realized,2026-02-15T04:32:59Z,1.4032499999999999,target_1m,,,0.016111513396089627,0.01489254538015894,,,0.016111513396089627,0.01489254538015894,62,1,0,0,0,atr,0.012714285714285662,1.75,1.0,8,3,1,2026-02-15T04:32:59Z,40.0,0.5957018152063576,0.01489254538015894,2026-02
rank32b-ethusdt-126ed9c2d14b83ed,ETHUSDT,long,official_close,2026-02-15T04:00:00Z,2026-02-15T04:15:00Z,ETHUSDT|2026-02-15T04:00:00Z,2026-02-15T04:15:00Z,2080.84,6.0,0,closed,realized,2026-02-15T06:15:59Z,2085.01,timeout_1m,,,0.002003998385267547,0.0008019543086446035,,,0.002003998385267547,0.0008019543086446035,120,0,0,1,0,atr,14.707857142857165,1.75,1.0,8,3,1,2026-02-15T06:15:59Z,100.0,0.08019543086446035,0.0008019543086446035,2026-02
rank32b-zecusdt-a4a93adcaf47a826,ZECUSDT,long,official_close,2026-02-15T09:45:00Z,2026-02-15T10:00:00Z,ZECUSDT|2026-02-15T09:45:00Z,2026-02-15T10:00:00Z,310.0,6.0,0,closed,realized,2026-02-15T11:39:59Z,306.60214285714284,stop_1m,,,-0.010960829493087632,-0.012147320443594567,,,-0.010960829493087632,-0.012147320443594567,99,0,1,0,0,atr,3.3978571428571382,1.75,1.0,8,3,1,2026-02-15T11:39:59Z,100.0,-1.2147320443594567,-0.012147320443594567,2026-02
rank32b-1000pepeusdt-8d0792abdc0346bb,1000PEPEUSDT,long,official_close,2026-02-15T12:15:00Z,2026-02-15T12:30:00Z,1000PEPEUSDT|2026-02-15T12:15:00Z,2026-02-15T12:30:00Z,0.0046938,6.0,0,closed,realized,2026-02-15T12:51:59Z,0.004631871428571428,stop_1m,,,-0.013193696243677056,-0.01437750855791542,,,-0.013193696243677056,-0.01437750855791542,21,0,1,0,0,atr,6.192857142857147e-05,1.75,1.0,8,3,1,2026-02-15T12:51:59Z,40.0,-0.5751003423166168,-0.01437750855791542,2026-02
rank32b-pippinusdt-69332e71930213af,PIPPINUSDT,long,official_close,2026-02-15T14:30:00Z,2026-02-15T14:45:00Z,PIPPINUSDT|2026-02-15T14:30:00Z,2026-02-15T14:45:00Z,0.7238,6.0,0,closed,realized,2026-02-15T15:19:59Z,0.703095,stop_1m,,,-0.02860596849958552,-0.029771291635534824,,,-0.02860596849958552,-0.029771291635534824,34,0,1,0,0,atr,0.020704999999999998,1.75,1.0,8,3,1,2026-02-15T15:19:59Z,40.0,-1.190851665421393,-0.029771291635534824,2026-02
rank32b-pippinusdt-20d7ec6e77ee29bf,PIPPINUSDT,long,official_close,2026-02-15T15:30:00Z,2026-02-15T15:45:00Z,PIPPINUSDT|2026-02-15T15:30:00Z,2026-02-15T15:45:00Z,0.72315,6.0,0,closed,realized,2026-02-15T16:52:59Z,0.6982121428571428,stop_1m,,,-0.034485040645588216,-0.03564331101142815,,,-0.034485040645588216,-0.03564331101142815,67,0,1,0,0,atr,0.024937857142857123,1.75,1.0,8,3,1,2026-02-15T16:52:59Z,40.0,-1.4257324404571259,-0.03564331101142815,2026-02
rank32b-actusdt-aa1cb932b03756c8,ACTUSDT,long,official_close,2026-02-15T22:30:00Z,2026-02-15T22:45:00Z,ACTUSDT|2026-02-15T22:30:00Z,2026-02-15T22:45:00Z,0.01534,6.0,0,closed,realized,2026-02-15T23:03:59Z,0.015225714285714285,stop_1m,,,-0.007450176941702358,-0.008640879411436098,,,-0.007450176941702358,-0.008640879411436098,18,0,1,0,0,atr,0.00011428571428571446,1.75,1.0,8,3,1,2026-02-15T23:03:59Z,40.0,-0.3456351764574439,-0.008640879411436098,2026-02
rank32b-zecusdt-8ce5e79ee9485b88,ZECUSDT,long,official_close,2026-02-16T00:00:00Z,2026-02-16T00:15:00Z,ZECUSDT|2026-02-16T00:00:00Z,2026-02-16T00:15:00Z,306.11,6.0,0,closed,realized,2026-02-16T00:16:59Z,303.05642857142857,stop_1m,,,-0.009975405666497128,-0.011163078770843438,,,-0.009975405666497128,-0.011163078770843438,1,0,1,0,0,atr,3.0535714285714284,1.75,1.0,8,3,1,2026-02-16T00:16:59Z,100.0,-1.1163078770843438,-0.011163078770843438,2026-02
rank32b-pippinusdt-f91c5e1e488cb451,PIPPINUSDT,long,official_close,2026-02-16T01:30:00Z,2026-02-16T01:45:00Z,PIPPINUSDT|2026-02-16T01:30:00Z,2026-02-16T01:45:00Z,0.7102,6.0,0,closed,realized,2026-02-16T02:29:59Z,0.69816,stop_1m,,,-0.016952970994086214,-0.018132273531963006,,,-0.016952970994086214,-0.018132273531963006,44,0,1,0,0,atr,0.01204000000000001,1.75,1.0,8,3,1,2026-02-16T02:29:59Z,40.0,-0.7252909412785202,-0.018132273531963006,2026-02
rank32b-bchusdt-6e63eec251c31beb,BCHUSDT,long,official_close,2026-02-16T03:00:00Z,2026-02-16T03:15:00Z,BCHUSDT|2026-02-16T03:00:00Z,2026-02-16T03:15:00Z,560.03,6.0,0,closed,realized,2026-02-16T04:09:59Z,564.55625,target_1m,,,0.008082156313054645,0.006872820635055232,,,0.008082156313054645,0.006872820635055232,54,1,0,0,0,atr,2.586428571428558,1.75,1.0,8,3,1,2026-02-16T04:09:59Z,100.0,0.6872820635055232,0.006872820635055232,2026-02
rank32b-tradoorusdt-51b869b4d2bcf1f8,TRADOORUSDT,short,official_close,2026-02-16T03:45:00Z,2026-02-16T04:00:00Z,TRADOORUSDT|2026-02-16T03:45:00Z,2026-02-16T04:00:00Z,1.331,6.0,0,closed,realized,2026-02-16T04:38:59Z,1.3425,stop_1m,,,-0.008640120210368085,-0.009829395176559008,,,-0.008640120210368085,-0.009829395176559008,38,0,1,0,0,atr,0.011500000000000035,1.75,1.0,8,3,1,2026-02-16T04:38:59Z,40.0,-0.3931758070623603,-0.009829395176559008,2026-02
rank32b-1000pepeusdt-5ce3d3284cfa805f,1000PEPEUSDT,long,official_close,2026-02-16T04:45:00Z,2026-02-16T05:00:00Z,1000PEPEUSDT|2026-02-16T04:45:00Z,2026-02-16T05:00:00Z,0.0045524,6.0,0,closed,realized,2026-02-16T05:05:59Z,0.004514878571428571,stop_1m,,,-0.008242120325856472,-0.009431872748628889,,,-0.008242120325856472,-0.009431872748628889,5,0,1,0,0,atr,3.7521428571428524e-05,1.75,1.0,8,3,1,2026-02-16T05:05:59Z,40.0,-0.37727490994515556,-0.009431872748628889,2026-02
rank32b-dotusdt-c1a236a11fb20647,DOTUSDT,short,official_close,2026-02-16T05:00:00Z,2026-02-16T05:15:00Z,DOTUSDT|2026-02-16T05:00:00Z,2026-02-16T05:15:00Z,1.352,6.0,0,closed,realized,2026-02-16T05:26:59Z,1.3398750000000001,target_1m,,,0.008968195266272128,0.007757796660502914,,,0.008968195266272128,0.007757796660502914,11,1,0,0,0,atr,0.006928571428571443,1.75,1.0,8,3,1,2026-02-16T05:26:59Z,100.0,0.7757796660502914,0.007757796660502914,2026-02
rank32b-actusdt-c951c9e52d4da5f9,ACTUSDT,long,official_close,2026-02-16T04:15:00Z,2026-02-16T04:30:00Z,ACTUSDT|2026-02-16T04:15:00Z,2026-02-16T04:30:00Z,0.01547,6.0,0,closed,realized,2026-02-16T05:49:59Z,0.015264999999999999,stop_1m,,,-0.01325145442792508,-0.014435197453135262,,,-0.01325145442792508,-0.014435197453135262,79,0,1,0,0,atr,0.00020500000000000008,1.75,1.0,8,3,1,2026-02-16T05:49:59Z,40.0,-0.5774078981254105,-0.014435197453135262,2026-02
rank32b-pippinusdt-5b92cfeadecd8f6f,PIPPINUSDT,long,official_close,2026-02-16T06:30:00Z,2026-02-16T06:45:00Z,PIPPINUSDT|2026-02-16T06:30:00Z,2026-02-16T06:45:00Z,0.70561,6.0,0,closed,realized,2026-02-16T07:11:59Z,0.7251049999999999,target_1m,,,0.027628576692507067,0.02639579234676348,,,0.027628576692507067,0.02639579234676348,26,1,0,0,0,atr,0.011139999999999992,1.75,1.0,8,3,1,2026-02-16T07:11:59Z,40.0,1.0558316938705392,0.02639579234676348,2026-02
rank32b-pippinusdt-da2a8d06bfe036cf,PIPPINUSDT,long,official_close,2026-02-16T07:00:00Z,2026-02-16T07:15:00Z,PIPPINUSDT|2026-02-16T07:00:00Z,2026-02-16T07:15:00Z,0.72045,6.0,0,closed,realized,2026-02-16T08:31:59Z,0.7079150000000001,stop_1m,,,-0.01739884794225821,-0.018577615588312835,,,-0.01739884794225821,-0.018577615588312835,76,0,1,0,0,atr,0.012534999999999994,1.75,1.0,8,3,1,2026-02-16T08:31:59Z,40.0,-0.7431046235325134,-0.018577615588312835,2026-02
rank32b-beatusdt-251b950d1f6c18e0,BEATUSDT,short,official_close,2026-02-16T11:00:00Z,2026-02-16T11:15:00Z,BEATUSDT|2026-02-16T11:00:00Z,2026-02-16T11:15:00Z,0.2521,6.0,0,closed,realized,2026-02-16T11:23:59Z,0.24225,target_1m,,,0.03907179690598972,0.037825284815549365,,,0.03907179690598972,0.037825284815549365,8,1,0,0,0,atr,0.0056285714285714316,1.75,1.0,8,3,1,2026-02-16T11:23:59Z,40.0,1.5130113926219746,0.037825284815549365,2026-02
rank32b-zecusdt-96e930d056a19553,ZECUSDT,long,official_close,2026-02-16T11:15:00Z,2026-02-16T11:30:00Z,ZECUSDT|2026-02-16T11:15:00Z,2026-02-16T11:30:00Z,294.84,6.0,0,closed,realized,2026-02-16T12:49:59Z,299.79875,target_1m,,,0.016818443901777336,0.015598627823735,,,0.016818443901777336,0.015598627823735,79,1,0,0,0,atr,2.833571428571438,1.75,1.0,8,3,1,2026-02-16T12:49:59Z,100.0,1.5598627823735,0.015598627823735,2026-02
rank32b-1000pepeusdt-af032e7b1cb99419,1000PEPEUSDT,long,official_close,2026-02-16T12:15:00Z,2026-02-16T12:30:00Z,1000PEPEUSDT|2026-02-16T12:15:00Z,2026-02-16T12:30:00Z,0.0045293,6.0,0,closed,realized,2026-02-16T13:21:59Z,0.004488657142857143,stop_1m,,,-0.008973319749819408,-0.010162194996514828,,,-0.008973319749819408,-0.010162194996514828,51,0,1,0,0,atr,4.0642857142857086e-05,1.75,1.0,8,3,1,2026-02-16T13:21:59Z,40.0,-0.40648779986059314,-0.010162194996514828,2026-02
rank32b-beatusdt-941d423ac3b472da,BEATUSDT,short,official_close,2026-02-16T12:45:00Z,2026-02-16T13:00:00Z,BEATUSDT|2026-02-16T12:45:00Z,2026-02-16T13:00:00Z,0.2521,6.0,0,closed,realized,2026-02-16T14:24:59Z,0.25843571428571427,stop_1m,,,-0.025131750439168155,-0.026301241386071372,,,-0.025131750439168155,-0.026301241386071372,84,0,1,0,0,atr,0.006335714285714296,1.75,1.0,8,3,1,2026-02-16T14:24:59Z,40.0,-1.052049655442855,-0.026301241386071372,2026-02
rank32b-adausdt-119f3d969ee26371,ADAUSDT,short,official_close,2026-02-16T13:45:00Z,2026-02-16T14:00:00Z,ADAUSDT|2026-02-16T13:45:00Z,2026-02-16T14:00:00Z,0.2809,6.0,0,closed,realized,2026-02-16T14:37:59Z,0.28350714285714285,stop_1m,,,-0.009281391445862708,-0.01046989711742874,,,-0.009281391445862708,-0.01046989711742874,37,0,1,0,0,atr,0.0026071428571428474,1.75,1.0,8,3,1,2026-02-16T14:37:59Z,100.0,-1.046989711742874,-0.01046989711742874,2026-02
rank32b-wldusdt-75451998c2cff667,WLDUSDT,short,official_close,2026-02-16T13:15:00Z,2026-02-16T13:30:00Z,WLDUSDT|2026-02-16T13:15:00Z,2026-02-16T13:30:00Z,0.4005,6.0,0,closed,realized,2026-02-16T14:37:59Z,0.40430714285714286,stop_1m,,,-0.009505974674513862,-0.01069421092705547,,,-0.009505974674513862,-0.01069421092705547,67,0,1,0,0,atr,0.003807142857142866,1.75,1.0,8,3,1,2026-02-16T14:37:59Z,100.0,-1.069421092705547,-0.01069421092705547,2026-02
rank32b-tradoorusdt-3c612b753bd20acb,TRADOORUSDT,long,official_close,2026-02-16T16:00:00Z,2026-02-16T16:15:00Z,TRADOORUSDT|2026-02-16T16:00:00Z,2026-02-16T16:15:00Z,1.365,6.0,0,closed,realized,2026-02-16T16:35:59Z,1.3517857142857144,stop_1m,,,-0.009680795395081043,-0.010868821925693384,,,-0.009680795395081043,-0.010868821925693384,20,0,1,0,0,atr,0.013214285714285718,1.75,1.0,8,3,1,2026-02-16T16:35:59Z,40.0,-0.43475287702773535,-0.010868821925693384,2026-02
rank32b-pippinusdt-015bc6a64f826b2f,PIPPINUSDT,long,official_close,2026-02-16T17:30:00Z,2026-02-16T17:45:00Z,PIPPINUSDT|2026-02-16T17:30:00Z,2026-02-16T17:45:00Z,0.72406,6.0,0,closed,realized,2026-02-16T18:33:59Z,0.74589875,target_1m,,,0.030161519763555633,0.02892569679798651,,,0.030161519763555633,0.02892569679798651,48,1,0,0,0,atr,0.012479285714285724,1.75,1.0,8,3,1,2026-02-16T18:33:59Z,40.0,1.1570278719194604,0.02892569679798651,2026-02
rank32b-1000pepeusdt-fd4ac6218642a461,1000PEPEUSDT,long,official_close,2026-02-16T19:30:00Z,2026-02-16T19:45:00Z,1000PEPEUSDT|2026-02-16T19:30:00Z,2026-02-16T19:45:00Z,0.0044928,6.0,0,closed,realized,2026-02-16T20:05:59Z,0.004455828571428571,stop_1m,,,-0.008229039479039524,-0.00941880759411895,,,-0.008229039479039524,-0.00941880759411895,20,0,1,0,0,atr,3.6971428571428694e-05,1.75,1.0,8,3,1,2026-02-16T20:05:59Z,40.0,-0.376752303764758,-0.00941880759411895,2026-02
rank32b-zecusdt-6ece2879d6373dab,ZECUSDT,long,official_close,2026-02-16T21:45:00Z,2026-02-16T22:00:00Z,ZECUSDT|2026-02-16T21:45:00Z,2026-02-16T22:00:00Z,293.18,6.0,0,closed,realized,2026-02-16T22:17:59Z,290.6221428571429,stop_1m,,,-0.008724528081237248,-0.009913701788369922,,,-0.008724528081237248,-0.009913701788369922,17,0,1,0,0,atr,2.557857142857143,1.75,1.0,8,3,1,2026-02-16T22:17:59Z,100.0,-0.9913701788369922,-0.009913701788369922,2026-02
rank32b-beatusdt-3586214c13f3253b,BEATUSDT,short,official_close,2026-02-16T22:30:00Z,2026-02-16T22:45:00Z,BEATUSDT|2026-02-16T22:30:00Z,2026-02-16T22:45:00Z,0.2546,6.0,0,closed,realized,2026-02-17T00:03:59Z,0.2481875,target_1m,,,0.025186567164179108,0.023956712350746034,,,0.025186567164179108,0.023956712350746034,78,1,0,0,0,atr,0.003664285714285707,1.75,1.0,8,3,1,2026-02-17T00:03:59Z,40.0,0.9582684940298414,0.023956712350746034,2026-02
rank32b-1000pepeusdt-dcc3046728cd2c13,1000PEPEUSDT,long,official_close,2026-02-16T23:00:00Z,2026-02-16T23:15:00Z,1000PEPEUSDT|2026-02-16T23:00:00Z,2026-02-16T23:15:00Z,0.0044964,6.0,0,closed,realized,2026-02-17T00:05:59Z,0.004463921428571428,stop_1m,,,-0.007223238908587226,-0.008414213622263023,,,-0.007223238908587226,-0.008414213622263023,50,0,1,0,0,atr,3.247857142857147e-05,1.75,1.0,8,3,1,2026-02-17T00:05:59Z,40.0,-0.3365685448905209,-0.008414213622263023,2026-02
rank32b-zecusdt-e7d41f116dba3945,ZECUSDT,long,official_close,2026-02-16T23:45:00Z,2026-02-17T00:00:00Z,ZECUSDT|2026-02-16T23:45:00Z,2026-02-17T00:00:00Z,294.0,6.0,0,closed,realized,2026-02-17T00:10:59Z,291.25928571428574,stop_1m,,,-0.009322157434402234,-0.010510614201457713,,,-0.009322157434402234,-0.010510614201457713,10,0,1,0,0,atr,2.740714285714282,1.75,1.0,8,3,1,2026-02-17T00:10:59Z,100.0,-1.0510614201457713,-0.010510614201457713,2026-02
rank32b-tradoorusdt-f6fd0af05f81c3e1,TRADOORUSDT,long,official_close,2026-02-17T04:00:00Z,2026-02-17T04:15:00Z,TRADOORUSDT|2026-02-17T04:00:00Z,2026-02-17T04:15:00Z,1.362,6.0,0,closed,realized,2026-02-17T06:15:59Z,1.377,timeout_1m,,,0.011013215859030812,0.009800363964757475,,,0.011013215859030812,0.009800363964757475,120,0,0,1,0,atr,0.017499999999999977,1.75,1.0,8,3,1,2026-02-17T06:15:59Z,40.0,0.392014558590299,0.009800363964757475,2026-02
rank32b-beatusdt-e88d17c4f65d199d,BEATUSDT,short,official_close,2026-02-17T12:30:00Z,2026-02-17T12:45:00Z,BEATUSDT|2026-02-17T12:30:00Z,2026-02-17T12:45:00Z,0.249,6.0,0,closed,realized,2026-02-17T12:55:59Z,0.25207142857142856,stop_1m,,,-0.01233505450372907,-0.013519896878944282,,,-0.01233505450372907,-0.013519896878944282,10,0,1,0,0,atr,0.003071428571428576,1.75,1.0,8,3,1,2026-02-17T12:55:59Z,40.0,-0.5407958751577713,-0.013519896878944282,2026-02
rank32b-zecusdt-89e8bb7514c3f287,ZECUSDT,short,official_close,2026-02-17T12:45:00Z,2026-02-17T13:00:00Z,ZECUSDT|2026-02-17T12:45:00Z,2026-02-17T13:00:00Z,286.94,6.0,0,closed,realized,2026-02-17T13:19:59Z,290.5592857142857,stop_1m,,,-0.012613388563064376,-0.013797897037608697,,,-0.012613388563064376,-0.013797897037608697,19,0,1,0,0,atr,3.6192857142857116,1.75,1.0,8,3,1,2026-02-17T13:19:59Z,100.0,-1.3797897037608697,-0.013797897037608697,2026-02
rank32b-dotusdt-1355511c1e9554f6,DOTUSDT,long,official_close,2026-02-17T13:45:00Z,2026-02-17T14:00:00Z,DOTUSDT|2026-02-17T13:45:00Z,2026-02-17T14:00:00Z,1.372,6.0,0,closed,realized,2026-02-17T14:38:59Z,1.3649285714285715,stop_1m,,,-0.005154102457309517,-0.006347559389837776,,,-0.005154102457309517,-0.006347559389837776,38,0,1,0,0,atr,0.007071428571428554,1.75,1.0,8,3,1,2026-02-17T14:38:59Z,100.0,-0.6347559389837776,-0.006347559389837776,2026-02
rank32b-dogeusdt-6a215f1ef0c57baa,DOGEUSDT,short,official_close,2026-02-17T14:30:00Z,2026-02-17T14:45:00Z,DOGEUSDT|2026-02-17T14:30:00Z,2026-02-17T14:45:00Z,0.09903,6.0,0,closed,realized,2026-02-17T15:08:59Z,0.09972428571428572,stop_1m,,,-0.007010862509196469,-0.008202091998095962,,,-0.007010862509196469,-0.008202091998095962,23,0,1,0,0,atr,0.0006942857142857127,1.75,1.0,8,3,1,2026-02-17T15:08:59Z,100.0,-0.8202091998095962,-0.008202091998095962,2026-02
rank32b-aaveusdt-7dcc7140fdad90f9,AAVEUSDT,long,official_close,2026-02-17T15:30:00Z,2026-02-17T15:45:00Z,AAVEUSDT|2026-02-17T15:30:00Z,2026-02-17T15:45:00Z,126.24,6.0,0,closed,realized,2026-02-17T16:02:59Z,128.33499999999998,target_1m,,,0.016595373891001186,0.015375825416666489,,,0.016595373891001186,0.015375825416666489,17,1,0,0,0,atr,1.1971428571428555,1.75,1.0,8,3,1,2026-02-17T16:02:59Z,100.0,1.5375825416666489,0.015375825416666489,2026-02
rank32b-beatusdt-8d8dee00d4b63b50,BEATUSDT,short,official_close,2026-02-17T16:00:00Z,2026-02-17T16:15:00Z,BEATUSDT|2026-02-17T16:00:00Z,2026-02-17T16:15:00Z,0.2485,6.0,0,closed,realized,2026-02-17T16:29:59Z,0.2530857142857143,stop_1m,,,-0.018453578614544552,-0.019631080963495418,,,-0.018453578614544552,-0.019631080963495418,14,0,1,0,0,atr,0.0045857142857142945,1.75,1.0,8,3,1,2026-02-17T16:29:59Z,40.0,-0.7852432385398167,-0.019631080963495418,2026-02
rank32b-turbousdt-c7f64d26316ccaa0,TURBOUSDT,short,official_close,2026-02-17T16:15:00Z,2026-02-17T16:30:00Z,TURBOUSDT|2026-02-17T16:15:00Z,2026-02-17T16:30:00Z,0.0010984,6.0,0,closed,realized,2026-02-17T16:36:59Z,0.001110807142857143,stop_1m,,,-0.011295650816772529,-0.012481740102226802,,,-0.011295650816772529,-0.012481740102226802,6,0,1,0,0,atr,1.2407142857142853e-05,1.75,1.0,8,3,1,2026-02-17T16:36:59Z,40.0,-0.49926960408907206,-0.012481740102226802,2026-02
rank32b-beatusdt-b4aa78bbb8451ae3,BEATUSDT,short,official_close,2026-02-17T16:30:00Z,2026-02-17T16:45:00Z,BEATUSDT|2026-02-17T16:30:00Z,2026-02-17T16:45:00Z,0.2493,6.0,0,closed,realized,2026-02-17T17:14:59Z,0.2407375,target_1m,,,0.034346169273967164,0.03310532623545903,,,0.034346169273967164,0.03310532623545903,29,1,0,0,0,atr,0.004892857142857145,1.75,1.0,8,3,1,2026-02-17T17:14:59Z,40.0,1.3242130494183613,0.03310532623545903,2026-02
rank32b-fartcoinusdt-bdfcf4146126a473,FARTCOINUSDT,short,official_close,2026-02-17T17:30:00Z,2026-02-17T17:45:00Z,FARTCOINUSDT|2026-02-17T17:30:00Z,2026-02-17T17:45:00Z,0.1936,6.0,0,closed,realized,2026-02-17T18:20:59Z,0.1968,stop_1m,,,-0.016528925619834656,-0.017708736859504137,,,-0.016528925619834656,-0.017708736859504137,35,0,1,0,0,atr,0.0031999999999999967,1.75,1.0,8,3,1,2026-02-17T18:20:59Z,40.0,-0.7083494743801655,-0.017708736859504137,2026-02
rank32b-turbousdt-b022946125997faf,TURBOUSDT,short,official_close,2026-02-17T17:00:00Z,2026-02-17T17:15:00Z,TURBOUSDT|2026-02-17T17:00:00Z,2026-02-17T17:15:00Z,0.0010942,6.0,0,closed,realized,2026-02-17T18:40:59Z,0.0011085285714285715,stop_1m,,,-0.01309502049768918,-0.014278951187299382,,,-0.01309502049768918,-0.014278951187299382,85,0,1,0,0,atr,1.4328571428571428e-05,1.75,1.0,8,3,1,2026-02-17T18:40:59Z,40.0,-0.5711580474919753,-0.014278951187299382,2026-02
