timestamp,upper_side_return,lower_side_return,gross_paper_spread,one_way_turnover,low_cost_drag,mid_cost_drag,low_cost_net_spread,mid_cost_net_spread,n_upper_with_label,n_lower_with_label,label_status,cum_gross_spread,cum_low_cost_net,cum_mid_cost_net
2026-05-14 14:00:00+00:00,0.006621865438498478,-0.009867293952795675,0.016489159391294153,0.1875,0.00013125,0.00028125000000000003,0.016357909391294154,0.016207909391294153,8,8,AVAILABLE,-0.016118568576429015,-0.017868568576429024,-0.019868568576429036
2026-05-14 15:00:00+00:00,0.0019239436263181683,0.01223121486733856,-0.010307271241020391,0.3125,0.00021875,0.00046875,-0.010526021241020391,-0.010776021241020391,8,8,AVAILABLE,-0.026425839817449406,-0.028394589817449415,-0.030644589817449427
2026-05-14 16:00:00+00:00,0.0007424342320472704,-0.004194837005554938,0.004937271237602209,0.375,0.0002625,0.0005625000000000001,0.004674771237602209,0.004374771237602208,8,8,AVAILABLE,-0.021488568579847198,-0.023719818579847205,-0.02626981857984722
2026-05-14 17:00:00+00:00,0.0008006604283311985,-0.002125983959143145,0.0029266443874743434,0.1875,0.00013125,0.00028125000000000003,0.0027953943874743435,0.002645394387474343,8,8,AVAILABLE,-0.018561924192372854,-0.02092442419237286,-0.023624424192372876
2026-05-14 18:00:00+00:00,0.002227543268871361,2.8440489835176996e-05,0.002199102779036184,0.25,0.000175,0.000375,0.0020241027790361844,0.0018241027790361843,8,8,AVAILABLE,-0.01636282141333667,-0.018900321413336675,-0.021800321413336692
2026-05-14 19:00:00+00:00,-0.0019246156104677989,0.0008849386010541041,-0.002809554211521903,0.0625,4.375e-05,9.375e-05,-0.002853304211521903,-0.002903304211521903,8,8,AVAILABLE,-0.019172375624858573,-0.021753625624858577,-0.024703625624858595
2026-05-14 20:00:00+00:00,0.0003306250048301651,0.0018402569735471025,-0.0015096319687169374,0.125,8.75e-05,0.0001875,-0.0015971319687169373,-0.0016971319687169373,8,8,AVAILABLE,-0.02068200759357551,-0.023350757593575515,-0.026400757593575533
2026-05-14 21:00:00+00:00,0.0008882027290796624,0.0033282380897881256,-0.0024400353607084632,0.1875,0.00013125,0.00028125000000000003,-0.002571285360708463,-0.0027212853607084635,8,8,AVAILABLE,-0.023122042954283974,-0.025922042954283978,-0.029122042954283996
2026-05-14 22:00:00+00:00,-0.00011797763359624319,3.097447091376937e-05,-0.00014895210451001256,0.25,0.000175,0.000375,-0.0003239521045100126,-0.0005239521045100126,8,8,AVAILABLE,-0.023270995058793986,-0.02624599505879399,-0.02964599505879401
2026-05-14 23:00:00+00:00,-0.002802974017185683,-0.0025878923329338555,-0.00021508168425182772,0.1875,0.00013125,0.00028125000000000003,-0.0003463316842518277,-0.0004963316842518278,8,8,AVAILABLE,-0.023486076743045814,-0.02659232674304582,-0.030142326743045837
2026-05-15 00:00:00+00:00,0.001312901175175095,-0.0029880086799731684,0.004300909855148263,0.1875,0.00013125,0.00028125000000000003,0.004169659855148263,0.004019659855148263,8,8,AVAILABLE,-0.01918516688789755,-0.022422666887897555,-0.026122666887897574
2026-05-15 01:00:00+00:00,-0.0034009240257764223,-0.0012506316618396199,-0.0021502923639368024,0.125,8.75e-05,0.0001875,-0.0022377923639368023,-0.0023377923639368026,8,8,AVAILABLE,-0.021335459251834353,-0.024660459251834358,-0.028460459251834377
2026-05-15 02:00:00+00:00,0.0021499141792996196,-0.0006681775728543463,0.002818091752153966,0.125,8.75e-05,0.0001875,0.002730591752153966,0.0026305917521539657,8,8,AVAILABLE,-0.018517367499680387,-0.021929867499680393,-0.02582986749968041
2026-05-15 03:00:00+00:00,-0.0015583618678693331,-0.0012914417508512396,-0.0002669201170180935,0.25,0.000175,0.000375,-0.0004419201170180935,-0.0006419201170180935,8,8,AVAILABLE,-0.01878428761669848,-0.022371787616698488,-0.026471787616698505
2026-05-15 04:00:00+00:00,-0.0023861546390840788,0.005739762285059742,-0.008125916924143821,0.0625,4.375e-05,9.375e-05,-0.008169666924143821,-0.008219666924143821,8,8,AVAILABLE,-0.0269102045408423,-0.03054145454084231,-0.034691454540842326
2026-05-15 05:00:00+00:00,-0.004853730485502819,0.03270859940148407,-0.03756232988698689,0.0625,4.375e-05,9.375e-05,-0.037606079886986894,-0.03765607988698689,8,8,AVAILABLE,-0.06447253442782919,-0.0681475344278292,-0.07234753442782921
2026-05-15 06:00:00+00:00,0.0034554951118692667,-0.021605522492949898,0.025061017604819165,0.1875,0.00013125,0.00028125000000000003,0.024929767604819165,0.024779767604819165,8,8,AVAILABLE,-0.03941151682301002,-0.04321776682301003,-0.047567766823010046
2026-05-15 07:00:00+00:00,0.00221938800654653,0.005655302349400204,-0.0034359143428536743,0.25,0.000175,0.000375,-0.003610914342853674,-0.003810914342853674,8,8,AVAILABLE,-0.042847431165863696,-0.04682868116586371,-0.05137868116586372
2026-05-15 08:00:00+00:00,-0.0022937962687197694,-9.220956048243412e-05,-0.0022015867082373353,0.25,0.000175,0.000375,-0.002376586708237335,-0.002576586708237335,8,8,AVAILABLE,-0.04504901787410103,-0.049205267874101045,-0.05395526787410106
2026-05-15 09:00:00+00:00,-0.0011524294642582047,-0.003384219885566586,0.0022317904213083814,0.0625,4.375e-05,9.375e-05,0.0021880404213083814,0.0021380404213083813,8,8,AVAILABLE,-0.04281722745279265,-0.047017227452792666,-0.05181722745279267
2026-05-15 10:00:00+00:00,0.00173558054994577,0.004394863994718494,-0.002659283444772724,0.125,8.75e-05,0.0001875,-0.002746783444772724,-0.002846783444772724,8,8,AVAILABLE,-0.045476510897565374,-0.04976401089756539,-0.054664010897565396
2026-05-15 11:00:00+00:00,-0.0012291399828322433,-0.0049543949414921,0.003725254958659857,0.125,8.75e-05,0.0001875,0.003637754958659857,0.003537754958659857,8,8,AVAILABLE,-0.04175125593890552,-0.04612625593890553,-0.05112625593890554
2026-05-15 12:00:00+00:00,-0.003416605377422499,0.013468592704433499,-0.016885198081855998,0.125,8.75e-05,0.0001875,-0.016972698081856,-0.017072698081856,8,8,AVAILABLE,-0.058636454020761515,-0.06309895402076153,-0.06819895402076154
2026-05-15 13:00:00+00:00,-0.01141192610728449,0.011310522460182652,-0.022722448567467142,0.0625,4.375e-05,9.375e-05,-0.02276619856746714,-0.022816198567467142,8,8,AVAILABLE,-0.08135890258822866,-0.08586515258822867,-0.09101515258822868
2026-05-15 14:00:00+00:00,0.0013726776982956393,-0.006922197278469523,0.008294874976765162,0.125,8.75e-05,0.0001875,0.008207374976765162,0.008107374976765162,8,8,AVAILABLE,-0.0730640276114635,-0.07765777761146352,-0.0829077776114635
2026-05-15 15:00:00+00:00,0.0012134207862126642,0.0023434683552347596,-0.0011300475690220954,0.1875,0.00013125,0.00028125000000000003,-0.0012612975690220955,-0.0014112975690220954,8,8,AVAILABLE,-0.0741940751804856,-0.07891907518048562,-0.0843190751804856
2026-05-15 16:00:00+00:00,0.003060887332767853,-0.0017149434241229417,0.004775830756890795,0.25,0.000175,0.000375,0.004600830756890795,0.0044008307568907945,8,8,AVAILABLE,-0.0694182444235948,-0.07431824442359482,-0.07991824442359481
2026-05-15 17:00:00+00:00,0.001626076431697758,-0.009720131239820733,0.01134620767151849,0.25,0.000175,0.000375,0.01117120767151849,0.01097120767151849,8,8,AVAILABLE,-0.05807203675207631,-0.06314703675207632,-0.06894703675207632
2026-05-15 18:00:00+00:00,-0.0015347639642270747,0.003738718694768363,-0.0052734826589954376,0.125,8.75e-05,0.0001875,-0.0053609826589954375,-0.005460982658995438,8,8,AVAILABLE,-0.06334551941107175,-0.06850801941107176,-0.07440801941107175
