factor_id,symbol,selected_rows,missing_rows,missing_rate
rsi_14h,SUIUSDT,17064,14,0.00082
rsi_14h,LTCUSDT,17064,14,0.00082
rsi_14h,WLDUSDT,17064,14,0.00082
rsi_14h,NEARUSDT,17136,14,0.000817
rsi_14h,BNBUSDT,17808,14,0.000786
rsi_14h,AVAXUSDT,17808,14,0.000786
rsi_14h,BTCUSDT,17808,14,0.000786
rsi_14h,ENAUSDT,17808,14,0.000786
rsi_14h,LINKUSDT,17808,14,0.000786
rsi_14h,XRPUSDT,17808,14,0.000786
rsi_14h,SOLUSDT,17808,14,0.000786
rsi_14h,ETHUSDT,17808,14,0.000786
rsi_14h,ADAUSDT,17808,14,0.000786
rsi_14h,1000PEPEUSDT,17808,14,0.000786
rsi_14h,DOGEUSDT,17808,14,0.000786
rsi_14h,PROVEUSDT,720,0,0.0
rsi_14h,PROMPTUSDT,744,0,0.0
rsi_14h,POWERUSDT,2208,0,0.0
rsi_14h,MONUSDT,1488,0,0.0
rsi_14h,PUMPBTCUSDT,744,0,0.0
rsi_14h,PUMPUSDT,6552,0,0.0
rsi_14h,RAREUSDT,2928,0,0.0
rsi_14h,REDUSDT,1464,0,0.0
rsi_14h,MMTUSDT,744,0,0.0
rsi_14h,RESOLVUSDT,1488,0,0.0
rsi_14h,MEWUSDT,2184,0,0.0
rsi_14h,MEUSDT,744,0,0.0
rsi_14h,RAVEUSDT,1488,0,0.0
rsi_14h,NILUSDT,289,0,0.0
rsi_14h,NMRUSDT,1464,0,0.0
rsi_14h,NOMUSDT,744,0,0.0
rsi_14h,NIGHTUSDT,744,0,0.0
rsi_14h,NXPCUSDT,1464,0,0.0
rsi_14h,NEIROUSDT,7296,0,0.0
rsi_14h,MYXUSDT,1464,0,0.0
rsi_14h,ONTUSDT,720,0,0.0
rsi_14h,MUSDT,1488,0,0.0
rsi_14h,OPENUSDT,744,0,0.0
rsi_14h,OPNUSDT,720,0,0.0
rsi_14h,ORCAUSDT,2208,0,0.0
rsi_14h,MOODENGUSDT,4416,0,0.0
rsi_14h,PAXGUSDT,5377,0,0.0
rsi_14h,MUBARAKUSDT,2184,0,0.0
rsi_14h,PENDLEUSDT,1464,0,0.0
rsi_14h,PENGUUSDT,8257,0,0.0
rsi_14h,MOVEUSDT,2136,0,0.0
rsi_14h,PHAUSDT,720,0,0.0
rsi_14h,PIEVERSEUSDT,2232,0,0.0
rsi_14h,PIPPINUSDT,4368,0,0.0
rsi_14h,PIXELUSDT,720,0,0.0
rsi_14h,PLAYUSDT,289,0,0.0
rsi_14h,PNUTUSDT,6576,0,0.0
rsi_14h,POPCATUSDT,4368,0,0.0
rsi_14h,RIVERUSDT,3624,0,0.0
rsi_14h,ZKUSDT,2232,0,0.0
rsi_14h,ZORAUSDT,720,0,0.0
rsi_14h,TRUMPUSDT,10513,0,0.0
rsi_14h,4USDT,720,0,0.0
rsi_14h,AAVEUSDT,15601,0,0.0
rsi_14h,ACHUSDT,744,0,0.0
rsi_14h,ACTUSDT,3648,0,0.0
rsi_14h,AERGOUSDT,744,0,0.0
rsi_14h,AIGENSYNUSDT,289,0,0.0
rsi_14h,AIOTUSDT,744,0,0.0
rsi_14h,AIXBTUSDT,672,0,0.0
rsi_14h,ALCHUSDT,1464,0,0.0
rsi_14h,ALGOUSDT,744,0,0.0
rsi_14h,TURBOUSDT,4440,0,0.0
rsi_14h,ALPINEUSDT,744,0,0.0
rsi_14h,ANIMEUSDT,744,0,0.0
rsi_14h,APEUSDT,2208,0,0.0
rsi_14h,API3USDT,1440,0,0.0
rsi_14h,APTUSDT,5136,0,0.0
rsi_14h,ARCUSDT,2208,0,0.0
rsi_14h,ARIAUSDT,744,0,0.0
rsi_14h,ARKUSDT,720,0,0.0
rsi_14h,ASTERUSDT,5377,0,0.0
rsi_14h,ATUSDT,744,0,0.0
rsi_14h,AUCTIONUSDT,720,0,0.0
rsi_14h,AVNTUSDT,1464,0,0.0
rsi_14h,AXSUSDT,1416,0,0.0
rsi_14h,AZTECUSDT,744,0,0.0
rsi_14h,ALLOUSDT,289,0,0.0
rsi_14h,ROBOUSDT,720,0,0.0
rsi_14h,RUNEUSDT,1416,0,0.0
rsi_14h,RVNUSDT,744,0,0.0
rsi_14h,SAGAUSDT,3217,0,0.0
rsi_14h,SAHARAUSDT,2208,0,0.0
rsi_14h,SANDUSDT,1488,0,0.0
rsi_14h,TRUSTUSDT,744,0,0.0
rsi_14h,TRUTHUSDT,744,0,0.0
rsi_14h,TRXUSDT,7992,0,0.0
rsi_14h,TSTUSDT,744,0,0.0
rsi_14h,MEMEUSDT,720,0,0.0
rsi_14h,UAIUSDT,720,0,0.0
rsi_14h,UBUSDT,1033,0,0.0
rsi_14h,SOMIUSDT,744,0,0.0
rsi_14h,ZILUSDT,744,0,0.0
rsi_14h,VIRTUALUSDT,6504,0,0.0
rsi_14h,VVVUSDT,2497,0,0.0
rsi_14h,WCTUSDT,2208,0,0.0
rsi_14h,WLFIUSDT,4344,0,0.0
rsi_14h,XAUTUSDT,744,0,0.0
rsi_14h,XLMUSDT,5377,0,0.0
rsi_14h,XMRUSDT,672,0,0.0
rsi_14h,XNYUSDT,720,0,0.0
rsi_14h,XPINUSDT,720,0,0.0
rsi_14h,XPLUSDT,4368,0,0.0
rsi_14h,ZBTUSDT,1488,0,0.0
rsi_14h,ZECUSDT,5377,0,0.0
rsi_14h,ZENUSDT,2232,0,0.0
rsi_14h,ZEREBROUSDT,744,0,0.0
rsi_14h,USUALUSDT,1416,0,0.0
rsi_14h,TREEUSDT,720,0,0.0
rsi_14h,BABYUSDT,744,0,0.0
rsi_14h,BANANAS31USDT,2208,0,0.0
rsi_14h,BARDUSDT,1464,0,0.0
rsi_14h,BASEDUSDT,744,0,0.0
rsi_14h,BASUSDT,720,0,0.0
rsi_14h,BEATUSDT,2449,0,0.0
rsi_14h,BERAUSDT,2880,0,0.0
rsi_14h,BIGTIMEUSDT,1464,0,0.0
rsi_14h,BILLUSDT,289,0,0.0
rsi_14h,BIOUSDT,3169,0,0.0
rsi_14h,BIRBUSDT,744,0,0.0
rsi_14h,BLESSUSDT,720,0,0.0
rsi_14h,LABUSDT,289,0,0.0
rsi_14h,BROCCOLI714USDT,672,0,0.0
rsi_14h,BRUSDT,720,0,0.0
rsi_14h,BSBUSDT,1033,0,0.0
rsi_14h,BULLAUSDT,1488,0,0.0
rsi_14h,BUSDT,289,0,0.0
rsi_14h,CAKEUSDT,2184,0,0.0
rsi_14h,CATIUSDT,1464,0,0.0
rsi_14h,CFXUSDT,744,0,0.0
rsi_14h,CGPTUSDT,672,0,0.0
rsi_14h,CHIPUSDT,1033,0,0.0
rsi_14h,CKBUSDT,744,0,0.0
rsi_14h,CLOUSDT,672,0,0.0
rsi_14h,COAIUSDT,720,0,0.0
rsi_14h,COOKIEUSDT,720,0,0.0
rsi_14h,BREVUSDT,672,0,0.0
rsi_14h,0GUSDT,1488,0,0.0
rsi_14h,1000LUNCUSDT,744,0,0.0
rsi_14h,1000RATSUSDT,2952,0,0.0
rsi_14h,1MBABYDOGEUSDT,2208,0,0.0
rsi_14h,2ZUSDT,720,0,0.0
rsi_14h,SEIUSDT,3696,0,0.0
rsi_14h,SENTUSDT,672,0,0.0
rsi_14h,SIGNUSDT,720,0,0.0
rsi_14h,SIRENUSDT,2208,0,0.0
rsi_14h,SKLUSDT,720,0,0.0
rsi_14h,SKYAIUSDT,1033,0,0.0
rsi_14h,AGLDUSDT,672,0,0.0
rsi_14h,SOONUSDT,1464,0,0.0
rsi_14h,SOPHUSDT,744,0,0.0
rsi_14h,TRADOORUSDT,1488,0,0.0
rsi_14h,SPELLUSDT,672,0,0.0
rsi_14h,SPKUSDT,2208,0,0.0
rsi_14h,SPXUSDT,744,0,0.0
rsi_14h,STABLEUSDT,744,0,0.0
rsi_14h,STBLUSDT,744,0,0.0
rsi_14h,STOUSDT,744,0,0.0
rsi_14h,STRKUSDT,1488,0,0.0
rsi_14h,STXUSDT,744,0,0.0
rsi_14h,SUNUSDT,1464,0,0.0
rsi_14h,SUSDT,744,0,0.0
rsi_14h,SWARMSUSDT,1416,0,0.0
rsi_14h,TAOUSDT,11185,0,0.0
rsi_14h,TAUSDT,744,0,0.0
rsi_14h,TNSRUSDT,744,0,0.0
rsi_14h,SPACEUSDT,744,0,0.0
rsi_14h,HUSDT,2208,0,0.0
rsi_14h,HYPERUSDT,744,0,0.0
rsi_14h,HYPEUSDT,8329,0,0.0
rsi_14h,ICPUSDT,744,0,0.0
rsi_14h,INITUSDT,2208,0,0.0
rsi_14h,INJUSDT,3961,0,0.0
rsi_14h,IOUSDT,2952,0,0.0
rsi_14h,IPUSDT,2880,0,0.0
rsi_14h,JELLYJELLYUSDT,1488,0,0.0
rsi_14h,JUPUSDT,1416,0,0.0
rsi_14h,KAITOUSDT,2184,0,0.0
rsi_14h,KATUSDT,744,0,0.0
rsi_14h,KERNELUSDT,744,0,0.0
rsi_14h,COWUSDT,744,0,0.0
rsi_14h,KITEUSDT,2208,0,0.0
rsi_14h,ZROUSDT,3672,0,0.0
rsi_14h,LAUSDT,744,0,0.0
rsi_14h,LAYERUSDT,2928,0,0.0
rsi_14h,LIGHTUSDT,1416,0,0.0
rsi_14h,LINEAUSDT,744,0,0.0
rsi_14h,LISTAUSDT,1488,0,0.0
rsi_14h,LITUSDT,672,0,0.0
rsi_14h,LPTUSDT,1464,0,0.0
rsi_14h,LUNA2USDT,744,0,0.0
rsi_14h,LYNUSDT,720,0,0.0
rsi_14h,MAGICUSDT,1464,0,0.0
rsi_14h,MASKUSDT,1464,0,0.0
rsi_14h,MELANIAUSDT,672,0,0.0
rsi_14h,KGENUSDT,720,0,0.0
rsi_14h,CRVUSDT,8760,0,0.0
rsi_14h,CUSDT,744,0,0.0
rsi_14h,DASHUSDT,1705,0,0.0
rsi_14h,DIAUSDT,720,0,0.0
rsi_14h,DOGSUSDT,3217,0,0.0
rsi_14h,DUSKUSDT,672,0,0.0
rsi_14h,EDENUSDT,289,0,0.0
rsi_14h,EDGEUSDT,744,0,0.0
rsi_14h,EIGENUSDT,1464,0,0.0
rsi_14h,ENJUSDT,744,0,0.0
rsi_14h,ENSOUSDT,2136,0,0.0
rsi_14h,ERAUSDT,744,0,0.0
rsi_14h,ESPUSDT,744,0,0.0
rsi_14h,EVAAUSDT,720,0,0.0
rsi_14h,HUMAUSDT,744,0,0.0
rsi_14h,FFUSDT,720,0,0.0
rsi_14h,FHEUSDT,1416,0,0.0
rsi_14h,FIDAUSDT,289,0,0.0
rsi_14h,FOLKSUSDT,744,0,0.0
rsi_14h,GASUSDT,744,0,0.0
rsi_14h,GIGGLEUSDT,2208,0,0.0
rsi_14h,GOATUSDT,3600,0,0.0
rsi_14h,GUNUSDT,744,0,0.0
rsi_14h,HAEDALUSDT,720,0,0.0
rsi_14h,HBARUSDT,6552,0,0.0
rsi_14h,HEMIUSDT,744,0,0.0
rsi_14h,HIVEUSDT,672,0,0.0
rsi_14h,HMSTRUSDT,1464,0,0.0
rsi_14h,HOMEUSDT,744,0,0.0
rsi_14h,FARTCOINUSDT,11640,0,0.0
tech_atr,UMAUSDT,719,14,0.019471
tech_atr,EDUUSDT,719,14,0.019471
tech_atr,JTOUSDT,719,14,0.019471
tech_atr,ARUSDT,719,14,0.019471
tech_atr,REZUSDT,1439,14,0.009729
tech_atr,PYTHUSDT,1439,14,0.009729
tech_atr,AEVOUSDT,1463,14,0.009569
tech_atr,WUSDT,1463,14,0.009569
tech_atr,BBUSDT,1463,14,0.009569
tech_atr,ETHFIUSDT,2927,14,0.004783
tech_atr,JASMYUSDT,2927,14,0.004783
tech_atr,GALAUSDT,3599,14,0.00389
tech_atr,LDOUSDT,3671,14,0.003814
tech_atr,ENSUSDT,3695,14,0.003789
tech_atr,NOTUSDT,4391,14,0.003188
tech_atr,TONUSDT,4680,14,0.002991
tech_atr,BOMEUSDT,5135,14,0.002726
tech_atr,TRBUSDT,5135,14,0.002726
tech_atr,1000SATSUSDT,5135,14,0.002726
tech_atr,1000FLOKIUSDT,5135,14,0.002726
tech_atr,ETCUSDT,5159,14,0.002714
tech_atr,PEOPLEUSDT,5855,14,0.002391
tech_atr,OPUSDT,7343,14,0.001907
tech_atr,FETUSDT,8063,14,0.001736
tech_atr,ORDIUSDT,8087,14,0.001731
tech_atr,ARBUSDT,8831,14,0.001585
tech_atr,ONDOUSDT,9048,14,0.001547
tech_atr,TIAUSDT,9479,14,0.001477
tech_atr,1000SHIBUSDT,10943,14,0.001279
tech_atr,1000BONKUSDT,11615,14,0.001205
tech_atr,UNIUSDT,12648,14,0.001107
tech_atr,BCHUSDT,14904,14,0.000939
tech_atr,FILUSDT,15624,14,0.000896
tech_atr,WIFUSDT,16031,14,0.000873
tech_atr,DOTUSDT,16344,14,0.000857
tech_atr,SUIUSDT,17064,14,0.00082
tech_atr,LTCUSDT,17064,14,0.00082
tech_atr,WLDUSDT,17064,14,0.00082
tech_atr,NEARUSDT,17136,14,0.000817
tech_atr,BNBUSDT,17808,14,0.000786
tech_atr,AVAXUSDT,17808,14,0.000786
tech_atr,BTCUSDT,17808,14,0.000786
tech_atr,ENAUSDT,17808,14,0.000786
tech_atr,LINKUSDT,17808,14,0.000786
tech_atr,XRPUSDT,17808,14,0.000786
tech_atr,SOLUSDT,17808,14,0.000786
tech_atr,ETHUSDT,17808,14,0.000786
tech_atr,ADAUSDT,17808,14,0.000786
tech_atr,1000PEPEUSDT,17808,14,0.000786
tech_atr,DOGEUSDT,17808,14,0.000786
tech_atr,PROVEUSDT,720,0,0.0
tech_atr,PROMPTUSDT,744,0,0.0
tech_atr,POWERUSDT,2208,0,0.0
tech_atr,MONUSDT,1488,0,0.0
tech_atr,PUMPBTCUSDT,744,0,0.0
tech_atr,PUMPUSDT,6552,0,0.0
tech_atr,RAREUSDT,2928,0,0.0
tech_atr,REDUSDT,1464,0,0.0
tech_atr,MMTUSDT,744,0,0.0
tech_atr,RESOLVUSDT,1488,0,0.0
tech_atr,MEWUSDT,2184,0,0.0
tech_atr,MEUSDT,744,0,0.0
tech_atr,RAVEUSDT,1488,0,0.0
tech_atr,NILUSDT,289,0,0.0
tech_atr,NMRUSDT,1464,0,0.0
tech_atr,NOMUSDT,744,0,0.0
tech_atr,NIGHTUSDT,744,0,0.0
tech_atr,NXPCUSDT,1464,0,0.0
tech_atr,NEIROUSDT,7296,0,0.0
tech_atr,MYXUSDT,1464,0,0.0
tech_atr,ONTUSDT,720,0,0.0
tech_atr,MUSDT,1488,0,0.0
tech_atr,OPENUSDT,744,0,0.0
tech_atr,OPNUSDT,720,0,0.0
tech_atr,ORCAUSDT,2208,0,0.0
tech_atr,MOODENGUSDT,4416,0,0.0
tech_atr,PAXGUSDT,5377,0,0.0
tech_atr,MUBARAKUSDT,2184,0,0.0
tech_atr,PENDLEUSDT,1464,0,0.0
tech_atr,PENGUUSDT,8257,0,0.0
tech_atr,MOVEUSDT,2136,0,0.0
tech_atr,PHAUSDT,720,0,0.0
tech_atr,PIEVERSEUSDT,2232,0,0.0
tech_atr,PIPPINUSDT,4368,0,0.0
tech_atr,PIXELUSDT,720,0,0.0
tech_atr,PLAYUSDT,289,0,0.0
tech_atr,PNUTUSDT,6576,0,0.0
tech_atr,POPCATUSDT,4368,0,0.0
tech_atr,RIVERUSDT,3624,0,0.0
tech_atr,ZKUSDT,2232,0,0.0
tech_atr,ZORAUSDT,720,0,0.0
tech_atr,TRUMPUSDT,10513,0,0.0
tech_atr,4USDT,720,0,0.0
tech_atr,AAVEUSDT,15601,0,0.0
tech_atr,ACHUSDT,744,0,0.0
tech_atr,ACTUSDT,3648,0,0.0
tech_atr,AERGOUSDT,744,0,0.0
tech_atr,AIGENSYNUSDT,289,0,0.0
tech_atr,AIOTUSDT,744,0,0.0
tech_atr,AIXBTUSDT,672,0,0.0
tech_atr,ALCHUSDT,1464,0,0.0
tech_atr,ALGOUSDT,744,0,0.0
tech_atr,TURBOUSDT,4440,0,0.0
tech_atr,ALPINEUSDT,744,0,0.0
tech_atr,ANIMEUSDT,744,0,0.0
tech_atr,APEUSDT,2208,0,0.0
tech_atr,API3USDT,1440,0,0.0
tech_atr,APTUSDT,5136,0,0.0
tech_atr,ARCUSDT,2208,0,0.0
tech_atr,ARIAUSDT,744,0,0.0
tech_atr,ARKUSDT,720,0,0.0
tech_atr,ASTERUSDT,5377,0,0.0
tech_atr,ATUSDT,744,0,0.0
tech_atr,AUCTIONUSDT,720,0,0.0
tech_atr,AVNTUSDT,1464,0,0.0
tech_atr,AXSUSDT,1416,0,0.0
tech_atr,AZTECUSDT,744,0,0.0
tech_atr,ALLOUSDT,289,0,0.0
tech_atr,ROBOUSDT,720,0,0.0
tech_atr,RUNEUSDT,1416,0,0.0
tech_atr,RVNUSDT,744,0,0.0
tech_atr,SAGAUSDT,3217,0,0.0
tech_atr,SAHARAUSDT,2208,0,0.0
tech_atr,SANDUSDT,1488,0,0.0
tech_atr,TRUSTUSDT,744,0,0.0
tech_atr,TRUTHUSDT,744,0,0.0
tech_atr,TRXUSDT,7992,0,0.0
tech_atr,TSTUSDT,744,0,0.0
tech_atr,MEMEUSDT,720,0,0.0
tech_atr,UAIUSDT,720,0,0.0
tech_atr,UBUSDT,1033,0,0.0
tech_atr,SOMIUSDT,744,0,0.0
tech_atr,ZILUSDT,744,0,0.0
tech_atr,VIRTUALUSDT,6504,0,0.0
tech_atr,VVVUSDT,2497,0,0.0
tech_atr,WCTUSDT,2208,0,0.0
tech_atr,WLFIUSDT,4344,0,0.0
tech_atr,XAUTUSDT,744,0,0.0
tech_atr,XLMUSDT,5377,0,0.0
tech_atr,XMRUSDT,672,0,0.0
tech_atr,XNYUSDT,720,0,0.0
tech_atr,XPINUSDT,720,0,0.0
tech_atr,XPLUSDT,4368,0,0.0
tech_atr,ZBTUSDT,1488,0,0.0
tech_atr,ZECUSDT,5377,0,0.0
tech_atr,ZENUSDT,2232,0,0.0
tech_atr,ZEREBROUSDT,744,0,0.0
tech_atr,USUALUSDT,1416,0,0.0
tech_atr,TREEUSDT,720,0,0.0
tech_atr,BABYUSDT,744,0,0.0
tech_atr,BANANAS31USDT,2208,0,0.0
tech_atr,BARDUSDT,1464,0,0.0
tech_atr,BASEDUSDT,744,0,0.0
tech_atr,BASUSDT,720,0,0.0
tech_atr,BEATUSDT,2449,0,0.0
tech_atr,BERAUSDT,2880,0,0.0
tech_atr,BIGTIMEUSDT,1464,0,0.0
tech_atr,BILLUSDT,289,0,0.0
tech_atr,BIOUSDT,3169,0,0.0
tech_atr,BIRBUSDT,744,0,0.0
tech_atr,BLESSUSDT,720,0,0.0
tech_atr,LABUSDT,289,0,0.0
tech_atr,BROCCOLI714USDT,672,0,0.0
tech_atr,BRUSDT,720,0,0.0
tech_atr,BSBUSDT,1033,0,0.0
tech_atr,BULLAUSDT,1488,0,0.0
tech_atr,BUSDT,289,0,0.0
tech_atr,CAKEUSDT,2184,0,0.0
tech_atr,CATIUSDT,1464,0,0.0
tech_atr,CFXUSDT,744,0,0.0
tech_atr,CGPTUSDT,672,0,0.0
tech_atr,CHIPUSDT,1033,0,0.0
tech_atr,CKBUSDT,744,0,0.0
tech_atr,CLOUSDT,672,0,0.0
tech_atr,COAIUSDT,720,0,0.0
tech_atr,COOKIEUSDT,720,0,0.0
tech_atr,BREVUSDT,672,0,0.0
tech_atr,0GUSDT,1488,0,0.0
tech_atr,1000LUNCUSDT,744,0,0.0
tech_atr,1000RATSUSDT,2952,0,0.0
tech_atr,1MBABYDOGEUSDT,2208,0,0.0
tech_atr,2ZUSDT,720,0,0.0
tech_atr,SEIUSDT,3696,0,0.0
tech_atr,SENTUSDT,672,0,0.0
tech_atr,SIGNUSDT,720,0,0.0
tech_atr,SIRENUSDT,2208,0,0.0
tech_atr,SKLUSDT,720,0,0.0
tech_atr,SKYAIUSDT,1033,0,0.0
tech_atr,AGLDUSDT,672,0,0.0
tech_atr,SOONUSDT,1464,0,0.0
tech_atr,SOPHUSDT,744,0,0.0
tech_atr,TRADOORUSDT,1488,0,0.0
tech_atr,SPELLUSDT,672,0,0.0
tech_atr,SPKUSDT,2208,0,0.0
tech_atr,SPXUSDT,744,0,0.0
tech_atr,STABLEUSDT,744,0,0.0
tech_atr,STBLUSDT,744,0,0.0
tech_atr,STOUSDT,744,0,0.0
tech_atr,STRKUSDT,1488,0,0.0
tech_atr,STXUSDT,744,0,0.0
tech_atr,SUNUSDT,1464,0,0.0
tech_atr,SUSDT,744,0,0.0
tech_atr,SWARMSUSDT,1416,0,0.0
tech_atr,TAOUSDT,11185,0,0.0
tech_atr,TAUSDT,744,0,0.0
tech_atr,TNSRUSDT,744,0,0.0
tech_atr,SPACEUSDT,744,0,0.0
tech_atr,HUSDT,2208,0,0.0
tech_atr,HYPERUSDT,744,0,0.0
tech_atr,HYPEUSDT,8329,0,0.0
tech_atr,ICPUSDT,744,0,0.0
tech_atr,INITUSDT,2208,0,0.0
tech_atr,INJUSDT,3961,0,0.0
tech_atr,IOUSDT,2952,0,0.0
tech_atr,IPUSDT,2880,0,0.0
tech_atr,JELLYJELLYUSDT,1488,0,0.0
tech_atr,JUPUSDT,1416,0,0.0
tech_atr,KAITOUSDT,2184,0,0.0
tech_atr,KATUSDT,744,0,0.0
tech_atr,KERNELUSDT,744,0,0.0
tech_atr,COWUSDT,744,0,0.0
tech_atr,KITEUSDT,2208,0,0.0
tech_atr,ZROUSDT,3672,0,0.0
tech_atr,LAUSDT,744,0,0.0
tech_atr,LAYERUSDT,2928,0,0.0
tech_atr,LIGHTUSDT,1416,0,0.0
tech_atr,LINEAUSDT,744,0,0.0
tech_atr,LISTAUSDT,1488,0,0.0
tech_atr,LITUSDT,672,0,0.0
tech_atr,LPTUSDT,1464,0,0.0
tech_atr,LUNA2USDT,744,0,0.0
tech_atr,LYNUSDT,720,0,0.0
tech_atr,MAGICUSDT,1464,0,0.0
tech_atr,MASKUSDT,1464,0,0.0
tech_atr,MELANIAUSDT,672,0,0.0
tech_atr,KGENUSDT,720,0,0.0
tech_atr,CRVUSDT,8760,0,0.0
tech_atr,CUSDT,744,0,0.0
tech_atr,DASHUSDT,1705,0,0.0
tech_atr,DIAUSDT,720,0,0.0
tech_atr,DOGSUSDT,3217,0,0.0
tech_atr,DUSKUSDT,672,0,0.0
tech_atr,EDENUSDT,289,0,0.0
tech_atr,EDGEUSDT,744,0,0.0
tech_atr,EIGENUSDT,1464,0,0.0
tech_atr,ENJUSDT,744,0,0.0
tech_atr,ENSOUSDT,2136,0,0.0
tech_atr,ERAUSDT,744,0,0.0
tech_atr,ESPUSDT,744,0,0.0
tech_atr,EVAAUSDT,720,0,0.0
tech_atr,HUMAUSDT,744,0,0.0
tech_atr,FFUSDT,720,0,0.0
tech_atr,FHEUSDT,1416,0,0.0
tech_atr,FIDAUSDT,289,0,0.0
tech_atr,FOLKSUSDT,744,0,0.0
tech_atr,GASUSDT,744,0,0.0
tech_atr,GIGGLEUSDT,2208,0,0.0
tech_atr,GOATUSDT,3600,0,0.0
tech_atr,GUNUSDT,744,0,0.0
tech_atr,HAEDALUSDT,720,0,0.0
tech_atr,HBARUSDT,6552,0,0.0
tech_atr,HEMIUSDT,744,0,0.0
tech_atr,HIVEUSDT,672,0,0.0
tech_atr,HMSTRUSDT,1464,0,0.0
tech_atr,HOMEUSDT,744,0,0.0
tech_atr,FARTCOINUSDT,11640,0,0.0
tech_macd,0GUSDT,1488,0,0.0
tech_macd,1000BONKUSDT,11615,0,0.0
tech_macd,1000FLOKIUSDT,5135,0,0.0
tech_macd,1000LUNCUSDT,744,0,0.0
tech_macd,1000PEPEUSDT,17808,0,0.0
tech_macd,1000RATSUSDT,2952,0,0.0
tech_macd,1000SATSUSDT,5135,0,0.0
tech_macd,1000SHIBUSDT,10943,0,0.0
tech_macd,1MBABYDOGEUSDT,2208,0,0.0
tech_macd,2ZUSDT,720,0,0.0
tech_macd,4USDT,720,0,0.0
tech_macd,AAVEUSDT,15601,0,0.0
tech_macd,ACHUSDT,744,0,0.0
tech_macd,ACTUSDT,3648,0,0.0
tech_macd,ADAUSDT,17808,0,0.0
tech_macd,AERGOUSDT,744,0,0.0
tech_macd,AEVOUSDT,1463,0,0.0
tech_macd,AGLDUSDT,672,0,0.0
tech_macd,AIGENSYNUSDT,289,0,0.0
tech_macd,AIOTUSDT,744,0,0.0
tech_macd,AIXBTUSDT,672,0,0.0
tech_macd,ALCHUSDT,1464,0,0.0
tech_macd,ALGOUSDT,744,0,0.0
tech_macd,ALLOUSDT,289,0,0.0
tech_macd,ALPINEUSDT,744,0,0.0
tech_macd,ANIMEUSDT,744,0,0.0
tech_macd,APEUSDT,2208,0,0.0
tech_macd,API3USDT,1440,0,0.0
tech_macd,APTUSDT,5136,0,0.0
tech_macd,ARBUSDT,8831,0,0.0
tech_macd,ARCUSDT,2208,0,0.0
tech_macd,ARIAUSDT,744,0,0.0
tech_macd,ARKUSDT,720,0,0.0
tech_macd,ARUSDT,719,0,0.0
tech_macd,ASTERUSDT,5377,0,0.0
tech_macd,ATUSDT,744,0,0.0
tech_macd,AUCTIONUSDT,720,0,0.0
tech_macd,AVAXUSDT,17808,0,0.0
tech_macd,AVNTUSDT,1464,0,0.0
tech_macd,AXSUSDT,1416,0,0.0
tech_macd,AZTECUSDT,744,0,0.0
tech_macd,BABYUSDT,744,0,0.0
tech_macd,BANANAS31USDT,2208,0,0.0
tech_macd,BARDUSDT,1464,0,0.0
tech_macd,BASEDUSDT,744,0,0.0
tech_macd,BASUSDT,720,0,0.0
tech_macd,BBUSDT,1463,0,0.0
tech_macd,BCHUSDT,14904,0,0.0
tech_macd,BEATUSDT,2449,0,0.0
tech_macd,BERAUSDT,2880,0,0.0
tech_macd,BIGTIMEUSDT,1464,0,0.0
tech_macd,BILLUSDT,289,0,0.0
tech_macd,BIOUSDT,3169,0,0.0
tech_macd,BIRBUSDT,744,0,0.0
tech_macd,BLESSUSDT,720,0,0.0
tech_macd,BNBUSDT,17808,0,0.0
tech_macd,BOMEUSDT,5135,0,0.0
tech_macd,BREVUSDT,672,0,0.0
tech_macd,BROCCOLI714USDT,672,0,0.0
tech_macd,BRUSDT,720,0,0.0
tech_macd,BSBUSDT,1033,0,0.0
tech_macd,BTCUSDT,17808,0,0.0
tech_macd,BULLAUSDT,1488,0,0.0
tech_macd,BUSDT,289,0,0.0
tech_macd,CAKEUSDT,2184,0,0.0
tech_macd,CATIUSDT,1464,0,0.0
tech_macd,CFXUSDT,744,0,0.0
tech_macd,CGPTUSDT,672,0,0.0
tech_macd,CHIPUSDT,1033,0,0.0
tech_macd,CKBUSDT,744,0,0.0
tech_macd,CLOUSDT,672,0,0.0
tech_macd,COAIUSDT,720,0,0.0
tech_macd,COOKIEUSDT,720,0,0.0
tech_macd,COWUSDT,744,0,0.0
tech_macd,CRVUSDT,8760,0,0.0
tech_macd,CUSDT,744,0,0.0
tech_macd,DASHUSDT,1705,0,0.0
tech_macd,DIAUSDT,720,0,0.0
tech_macd,DOGEUSDT,17808,0,0.0
tech_macd,DOGSUSDT,3217,0,0.0
tech_macd,DOTUSDT,16344,0,0.0
tech_macd,DUSKUSDT,672,0,0.0
tech_macd,EDENUSDT,289,0,0.0
tech_macd,EDGEUSDT,744,0,0.0
tech_macd,EDUUSDT,719,0,0.0
tech_macd,EIGENUSDT,1464,0,0.0
tech_macd,ENAUSDT,17808,0,0.0
tech_macd,ENJUSDT,744,0,0.0
tech_macd,ENSOUSDT,2136,0,0.0
tech_macd,ENSUSDT,3695,0,0.0
tech_macd,ERAUSDT,744,0,0.0
tech_macd,ESPUSDT,744,0,0.0
tech_macd,ETCUSDT,5159,0,0.0
tech_macd,ETHFIUSDT,2927,0,0.0
