factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
wq101_alpha34,wq101,conditional,1h,2025-05,4,Q5,5.565e-05,0.0001632,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-06,0,Q1,-0.00024709,-5.144e-05,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-06,1,Q2,-0.00018171,-0.00013335,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-06,2,Q3,-4.974e-05,1.437e-05,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-06,3,Q4,-4.466e-05,3.529e-05,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-06,4,Q5,-6.759e-05,-1.563e-05,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-07,0,Q1,0.00022905,0.00071853,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-07,1,Q2,0.00016141,0.00031998,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-07,2,Q3,0.00020441,0.00051542,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-07,3,Q4,0.00024832,0.00028171,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-07,4,Q5,0.00037234,0.00039411,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-08,0,Q1,0.00015848,3.741e-05,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-08,1,Q2,0.00015513,0.00048345,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-08,2,Q3,5.377e-05,0.00016156,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-08,3,Q4,3.4e-06,0.00011368,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-08,4,Q5,0.00014867,0.00035612,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-09,0,Q1,7.672e-05,0.00044502,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-09,1,Q2,-2.126e-05,0.00030789,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-09,2,Q3,8.54e-05,0.00025153,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-09,3,Q4,6.625e-05,0.00032707,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-09,4,Q5,0.00014534,0.00025676,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-10,0,Q1,-0.00016959,0.00017021,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-10,1,Q2,-0.00022296,-1.372e-05,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-10,2,Q3,-8.413e-05,0.00024532,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-10,3,Q4,-2.668e-05,0.00019283,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-10,4,Q5,-0.00022175,0.00015784,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-11,0,Q1,-0.00018034,9.012e-05,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-11,1,Q2,-0.00024924,-1.384e-05,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-11,2,Q3,-2.639e-05,0.00026254,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-11,3,Q4,-0.00016646,0.00019211,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-11,4,Q5,-0.00021103,0.00010711,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-12,0,Q1,6.4e-06,0.0001549,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-12,1,Q2,-7.344e-05,0.00012793,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-12,2,Q3,-5.861e-05,0.00018904,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-12,3,Q4,-7.21e-05,0.00027657,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2025-12,4,Q5,-4.681e-05,0.00028756,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-01,0,Q1,-0.00013875,5.4e-07,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-01,1,Q2,-0.00011521,0.00013374,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-01,2,Q3,-0.00015521,0.00010364,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-01,3,Q4,-0.00014073,0.00028362,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-01,4,Q5,-4.587e-05,0.00034709,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-02,0,Q1,-0.00010224,-9.104e-05,672,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-02,1,Q2,-0.00013123,-0.00011822,672,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-02,2,Q3,-2.499e-05,-4.428e-05,672,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-02,3,Q4,-0.00011803,-5.719e-05,672,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-02,4,Q5,-0.00011047,-4.342e-05,672,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-03,0,Q1,3.478e-05,-5.175e-05,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-03,1,Q2,-3.073e-05,-0.00020259,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-03,2,Q3,2.866e-05,-0.00017099,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-03,3,Q4,-9.092e-05,6.636e-05,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-03,4,Q5,-2.11e-06,-9.361e-05,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-04,0,Q1,0.00066469,0.00055835,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-04,1,Q2,0.0003239,0.00019502,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-04,2,Q3,0.00014516,-2.754e-05,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-04,3,Q4,0.00034382,0.00026356,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-04,4,Q5,0.00016125,0.00021025,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-05,0,Q1,-0.00010746,0.0001698,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-05,1,Q2,8.245e-05,0.00042518,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-05,2,Q3,0.00013926,0.00049709,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-05,3,Q4,1.474e-05,9.052e-05,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-05,4,Q5,0.00026784,0.00046701,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-06,0,Q1,-0.00029261,0.00016753,288,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-06,1,Q2,-0.0002361,-0.00032752,288,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-06,2,Q3,-0.00058119,-8.681e-05,288,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-06,3,Q4,-0.00048591,-2.664e-05,288,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,1h,2026-06,4,Q5,-0.00018247,-0.00012662,288,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-06,0,Q1,-0.00142896,-0.00049134,714,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-06,1,Q2,-0.00131799,-0.00040521,714,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-06,2,Q3,-0.00139344,-0.00017209,714,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-06,3,Q4,-0.00139869,-0.00016853,714,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-06,4,Q5,-0.00124074,-0.00020013,714,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-07,0,Q1,-8.945e-05,0.0007642,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-07,1,Q2,-8.047e-05,0.00076759,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-07,2,Q3,-0.00016098,0.00086676,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-07,3,Q4,-0.00018602,0.00100504,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-07,4,Q5,-0.00041328,0.00096177,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-08,0,Q1,-0.00084964,0.00023023,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-08,1,Q2,-0.00081545,0.00074811,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-08,2,Q3,-0.00057976,0.00081858,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-08,3,Q4,-0.00082645,0.00120018,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-08,4,Q5,-0.00050868,0.00102172,744,,DIRECTION_UNKNOWN
