factor_name,category,expected_direction,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,t_stat,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,formula_proxy,required_columns,lookback_window,notes,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
q158_resi_20h,alpha158_rolling_regression,conditional,24h,-0.01379053,-0.01379053,0.15614354,0.15614354,-0.08832,-0.08832,-0.08832,-11.7717,0.4625,0.4625,17765,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 RESI20: Resi(close,20) / close; latest residual from rolling linear trend normalized by current close",close,20,"Alpha158 RESI20: Resi(close,20) / close; latest residual from rolling linear trend normalized by current close",0.00074985,0.00012879,0.00062105,3.1762,0.5015,0.00176479,0.21608737,0.0061134,-0.00420118,0.6,25,per_bar_mean_x_bars_per_year
q158_resi_20h,alpha158_rolling_regression,conditional,72h,-0.00781195,-0.00781195,0.15107238,0.15107238,-0.05171,-0.05171,-0.05171,-6.8829,0.4768,0.4768,17717,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 RESI20: Resi(close,20) / close; latest residual from rolling linear trend normalized by current close",close,20,"Alpha158 RESI20: Resi(close,20) / close; latest residual from rolling linear trend normalized by current close",0.00190059,0.00089795,0.00100264,2.7565,0.5034,0.00302688,0.12821232,0.01048541,-0.00584638,0.64,25,per_bar_mean_x_bars_per_year
q158_imax_20h,alpha158_rolling_position,conditional,1h,0.00897629,0.00897629,0.11782757,0.11782757,0.076182,0.076182,0.076182,10.1602,0.5364,0.5364,17787,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMAX20: IdxMax(high,20) / 20; bars since latest 20h high, scaled by window",high,20,"Alpha158 IMAX20: IdxMax(high,20) / 20; bars since latest 20h high, scaled by window",-3.346e-05,3.997e-05,-7.343e-05,-2.3928,0.4967,0.00019184,-0.73685373,0.00066455,-0.00232933,0.4,25,per_bar_mean_x_bars_per_year
q158_imax_20h,alpha158_rolling_position,conditional,4h,0.01307592,0.01307592,0.12028081,0.12028081,0.108712,0.108712,0.108712,14.4978,0.5473,0.5473,17785,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMAX20: IdxMax(high,20) / 20; bars since latest 20h high, scaled by window",high,20,"Alpha158 IMAX20: IdxMax(high,20) / 20; bars since latest 20h high, scaled by window",-0.00013423,0.00011596,-0.00025019,-4.0742,0.4969,0.00073426,-0.66360126,0.00254356,-0.00718351,0.36,25,per_bar_mean_x_bars_per_year
q158_imax_20h,alpha158_rolling_position,conditional,24h,0.00891392,0.00891392,0.1224947,0.1224947,0.07277,0.07277,0.07277,9.6992,0.5293,0.5293,17765,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMAX20: IdxMax(high,20) / 20; bars since latest 20h high, scaled by window",high,20,"Alpha158 IMAX20: IdxMax(high,20) / 20; bars since latest 20h high, scaled by window",-0.00050682,0.00047197,-0.00097879,-5.9632,0.4905,0.0035442,-0.49860925,0.01227748,-0.03184386,0.24,25,per_bar_mean_x_bars_per_year
q158_imax_20h,alpha158_rolling_position,conditional,72h,0.00235836,0.00235836,0.11554241,0.11554241,0.020411,0.020411,0.020411,2.7168,0.5045,0.5045,17717,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMAX20: IdxMax(high,20) / 20; bars since latest 20h high, scaled by window",high,20,"Alpha158 IMAX20: IdxMax(high,20) / 20; bars since latest 20h high, scaled by window",-0.00145474,0.00226897,-0.00372371,-11.9535,0.4768,0.00593758,-0.48438722,0.02056839,-0.0951787,0.28,25,per_bar_mean_x_bars_per_year
q158_imin_20h,alpha158_rolling_position,conditional,1h,-0.00789046,-0.00789046,0.11623405,0.11623405,-0.067884,-0.067884,-0.067884,-9.0457,0.4735,0.4735,17756,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMIN20: IdxMin(low,20) / 20; bars since latest 20h low, scaled by window",low,20,"Alpha158 IMIN20: IdxMin(low,20) / 20; bars since latest 20h low, scaled by window",3.231e-05,-4e-05,7.23e-05,2.4163,0.5098,0.00018741,0.70954413,0.00064922,-0.00059613,0.72,25,per_bar_mean_x_bars_per_year
q158_imin_20h,alpha158_rolling_position,conditional,4h,-0.01141324,-0.01141324,0.11910188,0.11910188,-0.095828,-0.095828,-0.095828,-12.7685,0.4614,0.4614,17754,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMIN20: IdxMin(low,20) / 20; bars since latest 20h low, scaled by window",low,20,"Alpha158 IMIN20: IdxMin(low,20) / 20; bars since latest 20h low, scaled by window",0.00015914,-0.00017456,0.0003337,5.5014,0.5173,0.00073512,0.84222579,0.00254654,-0.00131544,0.76,25,per_bar_mean_x_bars_per_year
q158_imin_20h,alpha158_rolling_position,conditional,24h,-0.01377994,-0.01377994,0.11992229,0.11992229,-0.114907,-0.114907,-0.114907,-15.3021,0.4557,0.4557,17734,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMIN20: IdxMin(low,20) / 20; bars since latest 20h low, scaled by window",low,20,"Alpha158 IMIN20: IdxMin(low,20) / 20; bars since latest 20h low, scaled by window",0.00068823,-0.00049233,0.00118056,7.4357,0.5095,0.00260999,0.51326985,0.00904128,-0.00309261,0.72,25,per_bar_mean_x_bars_per_year
q158_imin_20h,alpha158_rolling_position,conditional,72h,-0.00834016,-0.00834016,0.11570342,0.11570342,-0.072082,-0.072082,-0.072082,-9.5861,0.4705,0.4705,17686,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMIN20: IdxMin(low,20) / 20; bars since latest 20h low, scaled by window",low,20,"Alpha158 IMIN20: IdxMin(low,20) / 20; bars since latest 20h low, scaled by window",0.00192836,-0.00075675,0.00268511,8.75,0.5213,0.00716669,0.35594841,0.02482615,-0.02016238,0.76,25,per_bar_mean_x_bars_per_year
q158_imxd_20h,alpha158_rolling_position,conditional,1h,0.01074397,0.01074397,0.12186283,0.12186283,0.088164,0.088164,0.088164,11.7583,0.5354,0.5354,17787,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMXD20: (IdxMax(high,20)-IdxMin(low,20)) / 20; relative recency of high versus low",high|low,20,"Alpha158 IMXD20: (IdxMax(high,20)-IdxMin(low,20)) / 20; relative recency of high versus low",-3.897e-05,5.339e-05,-9.235e-05,-2.9049,0.4938,0.00020002,-0.9161698,0.00069288,-0.00268231,0.32,25,per_bar_mean_x_bars_per_year
q158_imxd_20h,alpha158_rolling_position,conditional,4h,0.01583179,0.01583179,0.12455942,0.12455942,0.127102,0.127102,0.127102,16.9504,0.5539,0.5539,17785,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMXD20: (IdxMax(high,20)-IdxMin(low,20)) / 20; relative recency of high versus low",high|low,20,"Alpha158 IMXD20: (IdxMax(high,20)-IdxMin(low,20)) / 20; relative recency of high versus low",-0.00019804,0.00016586,-0.0003639,-5.6356,0.4916,0.00080163,-0.93445441,0.00277693,-0.0107565,0.36,25,per_bar_mean_x_bars_per_year
q158_imxd_20h,alpha158_rolling_position,conditional,24h,0.01385415,0.01385415,0.12813713,0.12813713,0.10812,0.10812,0.10812,14.4108,0.5471,0.5471,17765,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMXD20: (IdxMax(high,20)-IdxMin(low,20)) / 20; relative recency of high versus low",high|low,20,"Alpha158 IMXD20: (IdxMax(high,20)-IdxMin(low,20)) / 20; relative recency of high versus low",-0.00060134,0.00067856,-0.0012799,-7.4456,0.488,0.00361385,-0.60507669,0.01251876,-0.04012819,0.32,25,per_bar_mean_x_bars_per_year
q158_imxd_20h,alpha158_rolling_position,conditional,72h,0.00603169,0.00603169,0.12025243,0.12025243,0.050159,0.050159,0.050159,6.6764,0.5159,0.5159,17717,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMXD20: (IdxMax(high,20)-IdxMin(low,20)) / 20; relative recency of high versus low",high|low,20,"Alpha158 IMXD20: (IdxMax(high,20)-IdxMin(low,20)) / 20; relative recency of high versus low",-0.00169759,0.00247888,-0.00417647,-12.9263,0.4698,0.00706887,-0.55036436,0.02448729,-0.10808871,0.28,25,per_bar_mean_x_bars_per_year
