factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
wq101_alpha65,wq101,conditional,24h,1,Q2,-0.00014025,0.0009511,3280851,17706,DIRECTION_UNKNOWN
wq101_alpha65,wq101,conditional,24h,2,Q3,-0.00090567,0.00056107,3280851,17706,DIRECTION_UNKNOWN
wq101_alpha65,wq101,conditional,24h,3,Q4,-0.000193,0.00100539,3280851,17706,DIRECTION_UNKNOWN
wq101_alpha65,wq101,conditional,24h,4,Q5,-0.00020512,0.00074064,3280851,17706,DIRECTION_UNKNOWN
wq101_alpha65,wq101,conditional,72h,0,Q1,-0.00101463,-0.00064734,3268083,17658,DIRECTION_UNKNOWN
wq101_alpha65,wq101,conditional,72h,1,Q2,-0.00051562,0.00122971,3268083,17658,DIRECTION_UNKNOWN
wq101_alpha65,wq101,conditional,72h,2,Q3,-0.00228523,-0.00307839,3268083,17658,DIRECTION_UNKNOWN
wq101_alpha65,wq101,conditional,72h,3,Q4,-0.00092027,0.00051907,3268083,17658,DIRECTION_UNKNOWN
wq101_alpha65,wq101,conditional,72h,4,Q5,-0.00106428,-0.00046923,3268083,17658,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,1h,0,Q1,-5.897e-05,-2.363e-05,966936,17716,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,1h,1,Q2,-9.1e-06,0.0,966936,17459,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,1h,2,Q3,-9.61e-06,5.482e-05,966936,17406,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,1h,3,Q4,-9.68e-06,9.114e-05,966936,17459,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,1h,4,Q5,3.159e-05,0.00017881,966936,16875,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,4h,0,Q1,-4.954e-05,0.00012212,966558,17713,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,4h,1,Q2,4.086e-05,-3.1e-05,966558,17456,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,4h,2,Q3,1.314e-05,0.0002338,966558,17403,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,4h,3,Q4,3.058e-05,0.00021942,966558,17456,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,4h,4,Q5,3.306e-05,0.00019833,966558,16872,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,24h,0,Q1,-0.00082105,-0.00063431,964161,17693,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,24h,1,Q2,0.00078497,-0.00019672,964161,17436,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,24h,2,Q3,0.00053416,4.65e-05,964161,17383,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,24h,3,Q4,0.00027281,9.887e-05,964161,17436,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,24h,4,Q5,0.00089646,0.0001172,964161,16852,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,72h,0,Q1,-0.00215187,-0.00265617,958845,17645,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,72h,1,Q2,0.00249538,-0.00167575,958845,17388,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,72h,2,Q3,0.0011413,-0.0015566,958845,17335,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,72h,3,Q4,0.0009033,-0.00013551,958845,17388,DIRECTION_UNKNOWN
wq101_alpha68,wq101,conditional,72h,4,Q5,0.0015435,-0.00334085,958845,16804,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,1h,0,Q1,-3.983e-05,0.00015483,2586802,17717,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,1h,1,Q2,-3.384e-05,0.00017556,2586802,17717,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,1h,2,Q3,-4.519e-05,0.00017954,2586802,17717,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,1h,3,Q4,5.26e-06,0.00023926,2586802,17717,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,1h,4,Q5,8.62e-06,0.00018494,2586802,17717,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,4h,0,Q1,-0.00015095,0.00046412,2586121,17714,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,4h,1,Q2,-0.00012293,0.00068304,2586121,17714,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,4h,2,Q3,-0.00012221,0.00045032,2586121,17714,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,4h,3,Q4,8.94e-06,0.00054298,2586121,17714,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,4h,4,Q5,-7.75e-06,0.00054272,2586121,17714,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,24h,0,Q1,-0.00079424,0.00044644,2581598,17694,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,24h,1,Q2,-0.00036163,0.00055815,2581598,17694,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,24h,2,Q3,-0.00057048,0.00085965,2581598,17694,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,24h,3,Q4,0.00027241,0.00123122,2581598,17694,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,24h,4,Q5,-0.00016291,0.00061504,2581598,17694,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,72h,0,Q1,-0.00202677,-0.00094,2570910,17646,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,72h,1,Q2,-0.00113622,0.00060593,2570910,17646,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,72h,2,Q3,-0.00140189,-0.00219714,2570910,17646,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,72h,3,Q4,-0.00020442,0.00094178,2570910,17646,DIRECTION_UNKNOWN
wq101_alpha74,wq101,conditional,72h,4,Q5,0.00026423,-0.00052442,2570910,17646,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,1h,0,Q1,-2.225e-05,0.00018734,2363540,17746,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,1h,1,Q2,-3.49e-06,0.00012377,2363540,17746,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,1h,2,Q3,-3.013e-05,0.00010539,2363540,17746,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,1h,3,Q4,1.74e-06,0.0002545,2363540,17746,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,1h,4,Q5,-7.09e-06,0.00021328,2363540,17746,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,4h,0,Q1,-6.497e-05,0.00044554,2362891,17743,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,4h,1,Q2,-1.984e-05,0.00056474,2362891,17743,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,4h,2,Q3,-0.00012259,0.0004193,2362891,17743,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,4h,3,Q4,3.79e-06,0.00065311,2362891,17743,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,4h,4,Q5,-5.787e-05,0.00063561,2362891,17743,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,24h,0,Q1,-0.00057948,0.00027553,2358677,17723,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,24h,1,Q2,0.00013957,0.00100739,2358677,17723,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,24h,2,Q3,-0.00039908,0.00064165,2358677,17723,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,24h,3,Q4,-2.96e-06,0.00136314,2358677,17723,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,24h,4,Q5,-0.00046752,0.00077961,2358677,17723,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,72h,0,Q1,-0.00073286,-0.00232219,2348486,17675,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,72h,1,Q2,-0.00024726,0.00100327,2348486,17675,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,72h,2,Q3,-0.00108222,-0.0020048,2348486,17675,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,72h,3,Q4,-0.00091685,-0.0002866,2348486,17675,DIRECTION_UNKNOWN
wq101_alpha75,wq101,conditional,72h,4,Q5,-0.00164964,-0.00025307,2348486,17675,DIRECTION_UNKNOWN
