factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
wq101_alpha37,wq101,conditional,4h,2,Q3,-8.119e-05,0.00065137,3253069,17604,DIRECTION_UNKNOWN
wq101_alpha37,wq101,conditional,4h,3,Q4,-4.552e-05,0.00060958,3253069,17604,DIRECTION_UNKNOWN
wq101_alpha37,wq101,conditional,4h,4,Q5,-6.801e-05,0.00051633,3253069,17604,DIRECTION_UNKNOWN
wq101_alpha37,wq101,conditional,24h,0,Q1,0.00022692,0.00106693,3247749,17584,DIRECTION_UNKNOWN
wq101_alpha37,wq101,conditional,24h,1,Q2,-0.00032872,0.00073983,3247749,17584,DIRECTION_UNKNOWN
wq101_alpha37,wq101,conditional,24h,2,Q3,-0.00031913,0.00103625,3247749,17584,DIRECTION_UNKNOWN
wq101_alpha37,wq101,conditional,24h,3,Q4,-0.00055858,0.00095232,3247749,17584,DIRECTION_UNKNOWN
wq101_alpha37,wq101,conditional,24h,4,Q5,-0.00036324,0.00088003,3247749,17584,DIRECTION_UNKNOWN
wq101_alpha37,wq101,conditional,72h,0,Q1,0.00109462,0.00069101,3234981,17536,DIRECTION_UNKNOWN
wq101_alpha37,wq101,conditional,72h,1,Q2,-0.00082981,-0.00034938,3234981,17536,DIRECTION_UNKNOWN
wq101_alpha37,wq101,conditional,72h,2,Q3,-0.00115007,-0.00055249,3234981,17536,DIRECTION_UNKNOWN
wq101_alpha37,wq101,conditional,72h,3,Q4,-0.00147672,-0.00084544,3234981,17536,DIRECTION_UNKNOWN
wq101_alpha37,wq101,conditional,72h,4,Q5,-0.00101949,-0.00058015,3234981,17536,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,1h,0,Q1,-2.97e-06,0.00019023,3313569,17798,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,1h,1,Q2,-7.233e-05,0.00010354,3313569,17798,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,1h,2,Q3,-5.225e-05,0.00014041,3313569,17798,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,1h,3,Q4,4e-08,0.00019375,3313569,17798,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,1h,4,Q5,7.352e-05,0.00031447,3313569,17798,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,4h,0,Q1,8.427e-05,0.00064394,3312762,17795,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,4h,1,Q2,-0.00018638,0.00040118,3312762,17795,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,4h,2,Q3,-0.00017906,0.00046406,3312762,17795,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,4h,3,Q4,-7.23e-05,0.00051914,3312762,17795,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,4h,4,Q5,0.0001215,0.00069302,3312762,17795,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,24h,0,Q1,0.00059301,0.00149431,3307419,17775,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,24h,1,Q2,-0.00063805,0.00110649,3307419,17775,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,24h,2,Q3,-0.00075671,0.00088725,3307419,17775,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,24h,3,Q4,-0.00061932,0.00089715,3307419,17775,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,24h,4,Q5,0.00017827,0.00078211,3307419,17775,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,72h,0,Q1,0.00172218,0.00204163,3294651,17727,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,72h,1,Q2,-0.00204848,-0.00060739,3294651,17727,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,72h,2,Q3,-0.00224827,-0.00159621,3294651,17727,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,72h,3,Q4,-0.00180962,-0.00145765,3294651,17727,DIRECTION_UNKNOWN
wq101_alpha38,wq101,conditional,72h,4,Q5,0.00023672,0.00050129,3294651,17727,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,1h,0,Q1,-2.28e-06,0.00024309,3278947,17803,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,1h,1,Q2,-1.332e-05,0.00018764,3278947,17803,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,1h,2,Q3,-1.691e-05,0.00016425,3278947,17803,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,1h,3,Q4,-1.919e-05,0.00019723,3278947,17803,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,1h,4,Q5,-5.83e-06,0.00021069,3278947,17803,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,4h,0,Q1,2.395e-05,0.00062036,3278153,17800,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,4h,1,Q2,-1.01e-05,0.00060055,3278153,17800,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,4h,2,Q3,-8.067e-05,0.00058846,3278153,17800,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,4h,3,Q4,-6.053e-05,0.00059634,3278153,17800,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,4h,4,Q5,-0.00010979,0.0004503,3278153,17800,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,24h,0,Q1,0.00012334,0.00083502,3272849,17780,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,24h,1,Q2,-0.00016602,0.00119559,3272849,17780,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,24h,2,Q3,-0.00038358,0.00115105,3272849,17780,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,24h,3,Q4,-0.00055773,0.00097023,3272849,17780,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,24h,4,Q5,-0.00030151,0.00103799,3272849,17780,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,72h,0,Q1,0.00035042,0.00091401,3260159,17732,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,72h,1,Q2,-0.00045004,0.0003813,3260159,17732,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,72h,2,Q3,-0.00122413,-0.0002668,3260159,17732,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,72h,3,Q4,-0.0015971,-0.00082421,3260159,17732,DIRECTION_UNKNOWN
wq101_alpha44,wq101,conditional,72h,4,Q5,-0.00155361,-0.0005278,3260159,17732,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,1h,0,Q1,-2.612e-05,0.00019588,3293135,17783,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,1h,1,Q2,4.69e-06,0.00021793,3293135,17783,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,1h,2,Q3,-1.281e-05,0.00023763,3293135,17783,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,1h,3,Q4,-2.294e-05,0.00014522,3293135,17783,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,1h,4,Q5,-5.69e-06,0.00015973,3293135,17783,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,4h,0,Q1,-1.85e-05,0.0005374,3292338,17780,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,4h,1,Q2,-2.302e-05,0.00062058,3292338,17780,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,4h,2,Q3,-5.301e-05,0.00055144,3292338,17780,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,4h,3,Q4,-7.646e-05,0.00063404,3292338,17780,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,4h,4,Q5,-9.216e-05,0.00054759,3292338,17780,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,24h,0,Q1,-0.00011989,0.00124815,3287036,17760,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,24h,1,Q2,-0.00023494,0.00128091,3287036,17760,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,24h,2,Q3,-0.00045194,0.0006908,3287036,17760,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,24h,3,Q4,-0.00022619,0.00122126,3287036,17760,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,24h,4,Q5,-0.00040213,0.00077542,3287036,17760,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,72h,0,Q1,-0.00025664,0.00014618,3274288,17712,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,72h,1,Q2,-0.00114296,-0.00048626,3274288,17712,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,72h,2,Q3,-0.00130853,-0.00111667,3274288,17712,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,72h,3,Q4,-0.0010361,-0.00025115,3274288,17712,DIRECTION_UNKNOWN
wq101_alpha45,wq101,conditional,72h,4,Q5,-0.001153,0.00018481,3274288,17712,DIRECTION_UNKNOWN
