factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
wq101_alpha18,wq101,conditional,1h,LONG_SHORT,Long-Short,-2.559e-05,,,17798,DIRECTION_UNKNOWN,2.79e-06,2.838e-05,-2.559e-05,-0.8647,0.4955,0.00017052,-0.22874754,0.00059071,-0.00121992,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha18,wq101,conditional,4h,LONG_SHORT,Long-Short,-0.00016762,,,17795,DIRECTION_UNKNOWN,-3.899e-05,0.00012863,-0.00016762,-2.8207,0.4872,0.0006507,-0.37115546,0.00225408,-0.00552931,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha18,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00099578,,,17775,DIRECTION_UNKNOWN,-0.00043836,0.00055742,-0.00099578,-6.3993,0.4759,0.00254958,-0.36057263,0.00883199,-0.02304329,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha18,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00140789,,,17727,DIRECTION_UNKNOWN,-0.00054357,0.00086432,-0.00140789,-4.8618,0.4777,0.00460384,-0.1604851,0.01594818,-0.02925056,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha19,wq101,conditional,1h,LONG_SHORT,Long-Short,-3.359e-05,,,17557,DIRECTION_UNKNOWN,3.56e-06,3.714e-05,-3.359e-05,-0.9766,0.5022,0.0001649,-0.32583006,0.00057122,-0.00151916,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha19,wq101,conditional,4h,LONG_SHORT,Long-Short,-0.0001755,,,17554,DIRECTION_UNKNOWN,1.065e-05,0.00018616,-0.0001755,-2.5234,0.4922,0.0005566,-0.41748366,0.0019281,-0.00531561,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha19,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00114657,,,17534,DIRECTION_UNKNOWN,0.00011593,0.0012625,-0.00114657,-6.4367,0.4823,0.00299637,-0.49819327,0.01037971,-0.03790112,0.32,25,per_bar_mean_x_bars_per_year
wq101_alpha19,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00272637,,,17486,DIRECTION_UNKNOWN,0.00086197,0.00358834,-0.00272637,-8.143,0.4871,0.00713986,-0.36270294,0.02473321,-0.08108119,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha20,wq101,conditional,1h,LONG_SHORT,Long-Short,5.69e-06,,,17806,DIRECTION_UNKNOWN,-1.629e-05,-2.198e-05,5.69e-06,0.235,0.5048,0.00012668,0.03092134,0.00043884,-0.00044976,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha20,wq101,conditional,4h,LONG_SHORT,Long-Short,-1.189e-05,,,17803,DIRECTION_UNKNOWN,-4.232e-05,-3.043e-05,-1.189e-05,-0.2407,0.5091,0.0003878,-0.04208268,0.00134339,-0.00151709,0.6,25,per_bar_mean_x_bars_per_year
wq101_alpha20,wq101,conditional,24h,LONG_SHORT,Long-Short,0.00016318,,,17783,DIRECTION_UNKNOWN,7.98e-06,-0.0001552,0.00016318,1.2258,0.52,0.00206083,0.05666638,0.00713891,-0.00708138,0.68,25,per_bar_mean_x_bars_per_year
wq101_alpha20,wq101,conditional,72h,LONG_SHORT,Long-Short,0.00118967,,,17735,DIRECTION_UNKNOWN,6.873e-05,-0.00112094,0.00118967,4.6076,0.5349,0.00606421,0.15229216,0.02100704,-0.01990076,0.76,25,per_bar_mean_x_bars_per_year
wq101_alpha22,wq101,conditional,1h,LONG_SHORT,Long-Short,2.893e-05,,,17788,DIRECTION_UNKNOWN,1.27e-06,-2.765e-05,2.893e-05,1.1128,0.5053,0.00012767,0.26071016,0.00044227,-0.00043889,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha22,wq101,conditional,4h,LONG_SHORT,Long-Short,-5.71e-06,,,17785,DIRECTION_UNKNOWN,-5.753e-05,-5.182e-05,-5.71e-06,-0.1083,0.4977,0.00038698,-0.00306908,0.00134055,-0.00251833,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha22,wq101,conditional,24h,LONG_SHORT,Long-Short,0.00012551,,,17765,DIRECTION_UNKNOWN,-0.00015917,-0.00028468,0.00012551,0.916,0.5011,0.00053927,0.04165809,0.0018681,-0.001661,0.6,25,per_bar_mean_x_bars_per_year
wq101_alpha22,wq101,conditional,72h,LONG_SHORT,Long-Short,-4.373e-05,,,17717,DIRECTION_UNKNOWN,-0.00067543,-0.00063169,-4.373e-05,-0.1645,0.5017,0.00076345,-0.01348152,0.00264468,-0.00403068,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha26,wq101,conditional,1h,LONG_SHORT,Long-Short,-4.88e-06,,,17797,DIRECTION_UNKNOWN,-1.042e-05,-5.53e-06,-4.88e-06,-0.1719,0.5053,0.00011801,-0.08351199,0.00040881,-0.00065154,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha26,wq101,conditional,4h,LONG_SHORT,Long-Short,3.83e-06,,,17794,DIRECTION_UNKNOWN,-7.924e-05,-8.307e-05,3.83e-06,0.0663,0.5141,0.00043771,0.00719669,0.00151629,-0.00236946,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha26,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.0004512,,,17774,DIRECTION_UNKNOWN,-0.00046602,-1.482e-05,-0.0004512,-2.9613,0.5091,0.00234751,-0.23519621,0.008132,-0.01886828,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha26,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00238534,,,17726,DIRECTION_UNKNOWN,-0.00181359,0.00057175,-0.00238534,-8.1746,0.4967,0.00621717,-0.33870868,0.02153691,-0.07673551,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha27,wq101,conditional,1h,LONG_SHORT,Long-Short,3e-05,,,17777,DIRECTION_UNKNOWN,-3.212e-05,-5.434e-05,3e-05,0.6533,0.4988,0.00019342,0.18707604,0.00067002,-0.00063464,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha27,wq101,conditional,4h,LONG_SHORT,Long-Short,7.525e-05,,,17774,DIRECTION_UNKNOWN,-9.896e-05,-0.00016539,7.525e-05,0.8207,0.507,0.00070849,0.15489811,0.00245429,-0.00219838,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha27,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.0001289,,,17754,DIRECTION_UNKNOWN,-0.00050249,-0.00035366,-0.0001289,-0.5013,0.521,0.00389811,-0.01067923,0.01350346,-0.01165921,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha27,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00173954,,,17706,DIRECTION_UNKNOWN,-0.00103504,0.00067787,-0.00173954,-3.0224,0.5208,0.01329746,-0.13886054,0.04606376,-0.08123868,0.52,25,per_bar_mean_x_bars_per_year
