factor_name,category,expected_direction,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,t_stat,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,formula_proxy,required_columns,lookback_window,notes,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
q158_open_close_1h,alpha158_price,conditional,24h,0.01532585,0.01532585,0.15539517,0.15539517,0.098625,0.098625,0.098625,13.1519,0.5393,0.5393,17783,186.2,3315993,8e-05,False,DIRECTION_UNKNOWN,"Alpha158 OPEN1: Ref(open,1) / close; previous open normalized by current close from Alpha158 price feature block",open|close,2,"Alpha158 OPEN1: Ref(open,1) / close; previous open normalized by current close from Alpha158 price feature block",0.00027937,0.00090663,-0.00062726,-3.2375,0.4939,0.00178617,-0.27938375,0.00618746,-0.02028836,0.4,25,per_bar_mean_x_bars_per_year
q158_open_close_1h,alpha158_price,conditional,72h,0.00670849,0.00670849,0.14789467,0.14789467,0.04536,0.04536,0.04536,6.0407,0.5216,0.5216,17735,186.2,3315993,8e-05,False,DIRECTION_UNKNOWN,"Alpha158 OPEN1: Ref(open,1) / close; previous open normalized by current close from Alpha158 price feature block",open|close,2,"Alpha158 OPEN1: Ref(open,1) / close; previous open normalized by current close from Alpha158 price feature block",0.00070525,0.00268806,-0.00198281,-5.4823,0.488,0.00435063,-0.25290537,0.01507102,-0.04879743,0.44,25,per_bar_mean_x_bars_per_year
q158_high_close_1h,alpha158_price,conditional,1h,0.0194971,0.0194971,0.17152685,0.17152685,0.113668,0.113668,0.113668,15.1673,0.5541,0.5541,17805,186.2,3315993,8e-05,False,DIRECTION_UNKNOWN,"Alpha158 HIGH1: Ref(high,1) / close; previous high normalized by current close from Alpha158 price feature block",high|close,2,"Alpha158 HIGH1: Ref(high,1) / close; previous high normalized by current close from Alpha158 price feature block",6.121e-05,-1.114e-05,7.236e-05,1.6903,0.5136,0.00031864,0.6944766,0.00110381,-0.00076353,0.44,25,per_bar_mean_x_bars_per_year
q158_high_close_1h,alpha158_price,conditional,4h,0.00776689,0.00776689,0.16716511,0.16716511,0.046462,0.046462,0.046462,6.1994,0.5194,0.5194,17803,186.2,3315993,8e-05,False,DIRECTION_UNKNOWN,"Alpha158 HIGH1: Ref(high,1) / close; previous high normalized by current close from Alpha158 price feature block",high|close,2,"Alpha158 HIGH1: Ref(high,1) / close; previous high normalized by current close from Alpha158 price feature block",0.00011885,4.564e-05,7.321e-05,0.8962,0.5054,0.0008243,0.17436602,0.00285546,-0.00391356,0.6,25,per_bar_mean_x_bars_per_year
q158_high_close_1h,alpha158_price,conditional,24h,-0.01863945,-0.01863945,0.16257797,0.16257797,-0.114649,-0.114649,-0.114649,-15.2888,0.4516,0.4516,17783,186.2,3315993,8e-05,False,DIRECTION_UNKNOWN,"Alpha158 HIGH1: Ref(high,1) / close; previous high normalized by current close from Alpha158 price feature block",high|close,2,"Alpha158 HIGH1: Ref(high,1) / close; previous high normalized by current close from Alpha158 price feature block",0.00071902,0.00037664,0.00034239,1.6983,0.4907,0.0024139,0.11184608,0.00836199,-0.01061103,0.52,25,per_bar_mean_x_bars_per_year
q158_high_close_1h,alpha158_price,conditional,72h,-0.02993574,-0.02993574,0.15598502,0.15598502,-0.191914,-0.191914,-0.191914,-25.5578,0.4116,0.4116,17735,186.2,3315993,8e-05,False,DIRECTION_UNKNOWN,"Alpha158 HIGH1: Ref(high,1) / close; previous high normalized by current close from Alpha158 price feature block",high|close,2,"Alpha158 HIGH1: Ref(high,1) / close; previous high normalized by current close from Alpha158 price feature block",0.00197085,0.00110129,0.00086956,2.3071,0.4835,0.00713738,0.10151015,0.02472462,-0.02245634,0.64,25,per_bar_mean_x_bars_per_year
q158_low_close_1h,alpha158_price,conditional,1h,0.04776262,0.04776262,0.15975281,0.15975281,0.298978,0.298978,0.298978,39.8943,0.6366,0.6366,17805,186.2,3315993,8e-05,False,DIRECTION_UNKNOWN,"Alpha158 LOW1: Ref(low,1) / close; previous low normalized by current close from Alpha158 price feature block",low|close,2,"Alpha158 LOW1: Ref(low,1) / close; previous low normalized by current close from Alpha158 price feature block",8.236e-05,1.707e-05,6.529e-05,1.6103,0.5229,0.00030424,0.5665225,0.00105391,-0.00090257,0.6,25,per_bar_mean_x_bars_per_year
q158_low_close_1h,alpha158_price,conditional,4h,0.04717886,0.04717886,0.15908822,0.15908822,0.296558,0.296558,0.296558,39.5691,0.6294,0.6294,17803,186.2,3315993,8e-05,False,DIRECTION_UNKNOWN,"Alpha158 LOW1: Ref(low,1) / close; previous low normalized by current close from Alpha158 price feature block",low|close,2,"Alpha158 LOW1: Ref(low,1) / close; previous low normalized by current close from Alpha158 price feature block",9.292e-05,0.00016086,-6.794e-05,-0.849,0.5123,0.00079785,-0.16786953,0.00276383,-0.00453098,0.4,25,per_bar_mean_x_bars_per_year
q158_low_close_1h,alpha158_price,conditional,24h,0.04321755,0.04321755,0.15686774,0.15686774,0.275503,0.275503,0.275503,36.7391,0.6188,0.6188,17783,186.2,3315993,8e-05,False,DIRECTION_UNKNOWN,"Alpha158 LOW1: Ref(low,1) / close; previous low normalized by current close from Alpha158 price feature block",low|close,2,"Alpha158 LOW1: Ref(low,1) / close; previous low normalized by current close from Alpha158 price feature block",8.517e-05,0.00113954,-0.00105437,-5.3398,0.5076,0.00285195,-0.4401215,0.00987943,-0.03684184,0.32,25,per_bar_mean_x_bars_per_year
q158_low_close_1h,alpha158_price,conditional,72h,0.03949771,0.03949771,0.15081784,0.15081784,0.26189,0.26189,0.26189,34.8767,0.6109,0.6109,17735,186.2,3315993,8e-05,False,DIRECTION_UNKNOWN,"Alpha158 LOW1: Ref(low,1) / close; previous low normalized by current close from Alpha158 price feature block",low|close,2,"Alpha158 LOW1: Ref(low,1) / close; previous low normalized by current close from Alpha158 price feature block",3.672e-05,0.00337964,-0.00334292,-8.8711,0.5009,0.00866599,-0.42286647,0.03001987,-0.09954839,0.44,25,per_bar_mean_x_bars_per_year
