factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
q158_cntp_20h,alpha158_rolling,positive,24h,LONG_SHORT,Long-Short,0.00139036,,,17764,COMPUTED,0.00083086,-0.0005595,0.00139036,8.7223,0.5255,0.00342407,0.59516058,0.01186132,-0.00548894,0.64,25,per_bar_mean_x_bars_per_year
q158_cntp_20h,alpha158_rolling,positive,72h,LONG_SHORT,Long-Short,0.00371283,,,17716,COMPUTED,0.00261529,-0.00109754,0.00371283,11.8085,0.5289,0.00841532,0.47290268,0.02915153,-0.01272502,0.6,25,per_bar_mean_x_bars_per_year
q158_cntn_20h,alpha158_rolling,negative,1h,LONG_SHORT,Long-Short,1.623e-05,,,17787,COMPUTED,1.525e-05,-9.8e-07,1.623e-05,0.5414,0.5005,0.0002076,0.22272073,0.00071915,-0.00075683,0.48,25,per_bar_mean_x_bars_per_year
q158_cntn_20h,alpha158_rolling,negative,4h,LONG_SHORT,Long-Short,0.00021425,,,17784,COMPUTED,0.00015048,-6.377e-05,0.00021425,3.5128,0.5074,0.00079955,0.55731858,0.00276974,-0.00180834,0.56,25,per_bar_mean_x_bars_per_year
q158_cntn_20h,alpha158_rolling,negative,24h,LONG_SHORT,Long-Short,0.0013357,,,17764,COMPUTED,0.00083428,-0.00050142,0.0013357,8.3835,0.5196,0.00349478,0.5736168,0.01210629,-0.00688284,0.72,25,per_bar_mean_x_bars_per_year
q158_cntn_20h,alpha158_rolling,negative,72h,LONG_SHORT,Long-Short,0.00404646,,,17716,COMPUTED,0.00278895,-0.00125751,0.00404646,13.1454,0.5348,0.0077082,0.50396262,0.02670198,-0.01015275,0.72,25,per_bar_mean_x_bars_per_year
q158_sumd_20h,alpha158_rolling,positive,1h,LONG_SHORT,Long-Short,9.544e-05,,,17787,COMPUTED,6.489e-05,-3.055e-05,9.544e-05,2.6248,0.5038,0.00023177,0.95868137,0.00080289,-0.00030251,0.68,25,per_bar_mean_x_bars_per_year
q158_sumd_20h,alpha158_rolling,positive,4h,LONG_SHORT,Long-Short,0.00041639,,,17784,COMPUTED,0.00022274,-0.00019365,0.00041639,5.6646,0.5125,0.00089043,1.04472299,0.00308454,-0.00113494,0.72,25,per_bar_mean_x_bars_per_year
q158_sumd_20h,alpha158_rolling,positive,24h,LONG_SHORT,Long-Short,0.00166663,,,17764,COMPUTED,0.00105665,-0.00060998,0.00166663,8.7767,0.519,0.00481014,0.7654391,0.0166628,-0.00759315,0.72,25,per_bar_mean_x_bars_per_year
q158_sumd_20h,alpha158_rolling,positive,72h,LONG_SHORT,Long-Short,0.00499311,,,17716,COMPUTED,0.00312001,-0.00187311,0.00499311,14.4216,0.5327,0.00957818,0.64450932,0.0331798,-0.01765823,0.68,25,per_bar_mean_x_bars_per_year
