factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-06,2,Q3,-0.00015409,-0.00011069,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-06,3,Q4,-0.0001264,-0.0003745,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-06,4,Q5,-0.00013281,5.461e-05,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-07,0,Q1,0.00014998,0.00022064,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-07,1,Q2,0.00018217,0.00042179,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-07,2,Q3,0.00030639,0.00040321,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-07,3,Q4,0.00022668,0.00025607,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-07,4,Q5,0.0003571,0.00048481,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-08,0,Q1,3.628e-05,2.92e-05,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-08,1,Q2,2.181e-05,0.00024674,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-08,2,Q3,2.026e-05,0.00024862,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-08,3,Q4,9.709e-05,0.0003146,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-08,4,Q5,0.00035395,0.00041136,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-09,0,Q1,-4.87e-06,0.00023758,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-09,1,Q2,-2.531e-05,0.00032317,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-09,2,Q3,-0.00010777,3.407e-05,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-09,3,Q4,0.00021566,0.00033546,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-09,4,Q5,0.0002843,0.00045601,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-10,0,Q1,-0.00014217,0.00025673,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-10,1,Q2,-0.00027278,0.00017104,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-10,2,Q3,-0.00017135,0.00028264,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-10,3,Q4,-0.00016758,0.00024387,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-10,4,Q5,1.347e-05,0.00030371,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-11,0,Q1,-0.00031438,3.296e-05,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-11,1,Q2,-0.00015368,5.128e-05,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-11,2,Q3,-0.00028862,-0.0003412,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-11,3,Q4,-0.00012964,0.00012877,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-11,4,Q5,4.229e-05,0.00034057,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-12,0,Q1,-2.817e-05,0.0002912,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-12,1,Q2,-2.727e-05,0.00022797,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-12,2,Q3,-0.00011932,6.981e-05,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-12,3,Q4,-0.00013006,-2.995e-05,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-12,4,Q5,5.235e-05,0.00024808,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-01,0,Q1,-0.00021529,0.00017476,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-01,1,Q2,-0.00016211,0.00024316,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-01,2,Q3,-0.00014844,9.373e-05,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-01,3,Q4,-0.00010752,0.00021319,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-01,4,Q5,3.518e-05,7.95e-05,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-02,0,Q1,-0.00010499,-0.0001027,672,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-02,1,Q2,-4.021e-05,-9.268e-05,672,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-02,2,Q3,-0.00010184,7.08e-06,672,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-02,3,Q4,-0.00018829,-0.00012018,672,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-02,4,Q5,-4.844e-05,-3.527e-05,672,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-03,0,Q1,-2.295e-05,-0.00020089,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-03,1,Q2,4.903e-05,-0.00013171,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-03,2,Q3,-1.042e-05,-8.65e-06,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-03,3,Q4,-7.301e-05,2.817e-05,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-03,4,Q5,-3.45e-06,-0.0001339,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-04,0,Q1,0.00031355,0.00039021,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-04,1,Q2,0.00028953,0.00014782,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-04,2,Q3,0.00024295,0.00010144,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-04,3,Q4,0.00040578,0.00024213,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-04,4,Q5,0.00038945,0.00050044,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-05,0,Q1,0.00013401,0.00046543,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-05,1,Q2,0.00010345,0.00042018,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-05,2,Q3,8.755e-05,0.00040716,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-05,3,Q4,1.075e-05,0.00020293,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-05,4,Q5,5.727e-05,0.00036211,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-06,0,Q1,-0.00057187,0.00019638,288,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-06,1,Q2,-0.00028409,-4.879e-05,288,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-06,2,Q3,-0.00033257,-0.00023849,288,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-06,3,Q4,-0.00044591,0.000161,288,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2026-06,4,Q5,-0.00013857,-0.00020467,288,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-06,0,Q1,-0.00184762,-0.00057102,700,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-06,1,Q2,-0.0016107,-0.00078702,700,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-06,2,Q3,-0.00153135,-0.00054026,700,,COMPUTED
