asset,mode,market_cost_bps,net_ret,confirmed_at_close,preview_only,lead_minutes,entry_improve_bps
LINK-USD,preview_unclosed15m_fixed_hold_corrected,6.0,-0.004856279629589899,1,0,9.0,-10.767739851407221
LINK-USD,preview_unclosed15m_fixed_hold_corrected,6.0,-0.015982399510939604,1,0,14.0,66.49506649506476
LINK-USD,preview_unclosed15m_fixed_hold_corrected,6.0,-0.012607849240093394,1,0,12.0,64.51612903225711
LINK-USD,preview_unclosed15m_fixed_hold_corrected,6.0,0.0040951509903000005,1,0,14.0,86.84863523573227
LINK-USD,preview_unclosed15m_fixed_hold_corrected,6.0,0.009084730403011498,1,0,4.0,-7.750221434897897
LINK-USD,preview_unclosed15m_fixed_hold_corrected,6.0,0.002241437034896654,1,0,4.0,32.2293843076249
LINK-USD,preview_unclosed15m_fixed_hold_corrected,6.0,-0.0017540978438991273,1,0,12.0,23.315199289442035
LINK-USD,preview_unclosed15m_fixed_hold_corrected,6.0,0.0032351460905346574,1,0,14.0,29.239766081869956
LINK-USD,preview_unclosed15m_fixed_hold_corrected,6.0,0.006730843670048392,1,0,14.0,-3.3072428618674543
LINK-USD,preview_unclosed15m_fixed_hold_corrected,6.0,0.024274897171248533,1,0,14.0,269.87186755867975
LINK-USD,preview_unclosed15m_fixed_hold_corrected,6.0,0.008746065770859568,1,0,13.0,37.9136029411753
LINK-USD,preview_unclosed15m_fixed_hold_corrected,6.0,0.007106392099792025,1,0,9.0,49.23952292373413
LINK-USD,preview_unclosed15m_fixed_hold_corrected,6.0,0.0026517752699226627,0,1,12.0,-16.066838046273624
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.011653433948518588,1,0,5.0,22.716209638162788
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.002016454252836697,0,1,13.0,-16.89868833990471
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.0012730050921435643,1,0,14.0,30.809145451597963
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.0007371233721726878,1,0,10.0,6.854009595613775
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.0062816322876591,0,1,12.0,-14.057413435928368
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.0039186586520677524,0,1,9.0,-1.4796182584886353
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.009286598891352416,1,0,7.0,53.954175905395196
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.015123025844930638,1,0,14.0,69.95066637213831
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.0007660045784885217,1,0,7.0,45.05813953488369
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.011888243948398491,1,0,2.0,29.714451369764472
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.006481148641796386,1,0,10.0,23.180007243752687
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.007542401393314968,1,0,6.0,4.448728405130886
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.010238580907244277,1,0,10.0,19.59749755031215
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.004108460859062579,0,1,7.0,-73.43574372424166
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.00358232360943167,1,0,13.0,52.41966117146557
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.012577447910357309,1,0,10.0,73.98367782777804
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.0035073164537828827,0,1,13.0,-24.941425440253575
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.008824977474402695,1,0,14.0,27.3785078713229
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.004710765319985821,1,0,6.0,47.19342152306183
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.012200056195038167,1,0,5.0,2.1448487881614575
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.001838908358728908,1,0,13.0,34.949759720401815
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.011279623164170305,1,0,14.0,35.75337468077366
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.06224499526135463,1,0,10.0,22.650884115154035
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.006798039665970812,1,0,14.0,0.7732755954226178
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.0022804541262133604,1,0,14.0,36.54080389768666
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.01758079819277114,0,1,7.0,-6.508298080051267
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.021081280983078265,1,0,12.0,64.06617468169617
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.009751992985386204,1,0,4.0,25.887265135700055
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.0017489788726513522,1,0,0.0,0.0
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.0004026017006231175,1,0,13.0,39.72614318316303
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.002434097168239724,1,0,8.0,-32.28484457153402
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.00857290531082755,1,0,3.0,-3.0867373186538316
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.00807455010814695,0,1,13.0,-24.65837871160059
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.004615068965517111,0,1,12.0,-53.558553919044186
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.008220863949843338,0,1,14.0,-33.32639033534646
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.028645194468641222,1,0,12.0,87.87346221441172
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.0036045348917155273,1,0,7.0,69.8980176463837
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.00839208592677343,1,0,9.0,14.87414187643088
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.004924369334836531,1,0,7.0,29.312288613305704
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.010934301217038644,1,0,11.0,47.329276538201626
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.0038094326530612177,1,0,12.0,19.274376417233174
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.005889418923630929,1,0,10.0,11.63737926219044
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.01778875017494741,1,0,0.0,0.0
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.00957513880918226,1,0,10.0,52.88461538461631
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.027917380687203952,0,1,9.0,-3.5532393698922693
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.01290477599557538,1,0,12.0,27.654867256636795
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.003931788448393592,1,0,1.0,-23.866348448686736
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.004156962785933582,1,0,1.0,-2.2755717373978968
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.016853917736620927,1,0,6.0,55.987202925045224
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.004489756891661978,1,0,4.0,-7.9347086828385205
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.00962439725553521,1,0,8.0,5.7690088842754506
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.00548080369810422,1,0,14.0,15.14092709061332
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.004726829495675489,0,1,13.0,-5.616084465911442
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.008740441967717283,0,1,10.0,-4.392225760403434
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.0064016818181817925,1,0,8.0,54.994388327720415
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.012702624871531398,1,0,13.0,56.2700964630225
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.005652713147410449,1,0,9.0,-10.767739851407221
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.01676992857142856,1,0,14.0,66.49506649506476
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.013398079020979003,1,0,12.0,64.51612903225711
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.003291553462666519,1,0,14.0,86.84863523573227
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.008277139614703444,1,0,4.0,-7.750221434897897
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.00143932307179373,1,0,4.0,32.2293843076249
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,-0.002553014100144302,1,0,12.0,23.315199289442035
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.002432236842105251,1,0,14.0,29.239766081869956
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.005925136744596271,1,0,14.0,-3.3072428618674543
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.02345514938721438,1,0,14.0,269.87186755867975
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.007938746022662313,1,0,13.0,37.9136029411753
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.006300384615384624,1,0,9.0,49.23952292373413
LINK-USD,preview_unclosed15m_fixed_hold_corrected,10.0,0.0018493329048840934,0,1,12.0,-16.066838046273624
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.01064102126841493,1,0,5.0,22.716209638162788
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.0010136857849845082,0,1,13.0,-16.89868833990471
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.002272481631910628,1,0,14.0,30.809145451597963
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.00026436480466074386,1,0,10.0,6.854009595613775
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.007276096441254598,0,1,12.0,-14.057413435928368
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.004915487552711206,0,1,9.0,-1.4796182584886353
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.008276554822616244,1,0,7.0,53.954175905395196
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.01410714096900123,1,0,14.0,69.95066637213831
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.001765988499273341,1,0,7.0,45.05813953488369
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.01087559628206991,1,0,2.0,29.714451369764472
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.007475413129300779,1,0,10.0,23.180007243752687
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.006534102831097677,1,0,6.0,4.448728405130886
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.00922758414202951,1,0,10.0,19.59749755031215
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.005105099815052472,0,1,7.0,-73.43574372424166
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.0025779880970375757,1,0,13.0,52.41966117146557
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.013565611523319143,1,0,10.0,73.98367782777804
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.002503056004837134,0,1,13.0,-24.941425440253575
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.007815395373530487,1,0,14.0,27.3785078713229
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.005706801519484994,1,0,6.0,47.19342152306183
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.011187096482448089,1,0,5.0,2.1448487881614575
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.0008363175700192294,1,0,13.0,34.949759720401815
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.010267584575396338,1,0,14.0,35.75337468077366
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.06118195305095897,1,0,10.0,22.650884115154035
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.005790486024124464,1,0,14.0,0.7732755954226178
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.0012774214603559209,1,0,14.0,36.54080389768666
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.016562453699935142,0,1,7.0,-6.508298080051267
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.020059433380338776,1,0,12.0,64.06617468169617
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.00874148317327772,1,0,4.0,25.887265135700055
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.0027479790814195493,1,0,0.0,0.0
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.0014029492970195623,1,0,13.0,39.72614318316303
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.001430910744031344,1,0,8.0,-32.28484457153402
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.009565076471798939,1,0,3.0,-3.0867373186538316
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.007065718997837145,0,1,13.0,-24.65837871160059
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.003609699932691335,0,1,12.0,-53.558553919044186
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.0072118864158832174,0,1,14.0,-33.32639033534646
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.027615777275697084,1,0,12.0,87.87346221441172
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.0026001771513692873,1,0,7.0,69.8980176463837
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.007382937042334392,1,0,9.0,14.87414187643088
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.0059201917700111295,1,0,7.0,29.312288613305704
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.00992260820937596,1,0,11.0,47.329276538201626
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.0048063708616779,1,0,12.0,19.274376417233174
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.0048827745844473025,1,0,10.0,11.63737926219044
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.016770197574061063,1,0,0.0,0.0
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.008564805983979351,1,0,10.0,52.88461538461631
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.026888691854265456,0,1,9.0,-3.5532393698922693
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.011891111034292079,1,0,12.0,27.654867256636795
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.0049286042093869,1,0,1.0,-23.866348448686736
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.005153553203595895,1,0,1.0,-2.2755717373978968
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.01783780167026472,1,0,6.0,55.987202925045224
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.005486014265456696,1,0,4.0,-7.9347086828385205
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.008614015134917219,1,0,8.0,5.7690088842754506
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.006476069281311614,1,0,14.0,15.14092709061332
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.0037213486184433098,0,1,13.0,-5.616084465911442
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.007730944465795808,0,1,10.0,-4.392225760403434
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.005394524831650038,1,0,8.0,54.994388327720415
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.011689162213086801,1,0,13.0,56.2700964630225
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.00664780669215026,1,0,9.0,-10.767739851407221
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.017753896557271553,1,0,14.0,66.49506649506476
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.014385421386946207,1,0,12.0,64.51612903225711
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.0022875089386422687,1,0,14.0,86.84863523573227
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.007268105762843424,1,0,4.0,-7.750221434897897
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.0004371321682596907,1,0,4.0,32.2293843076249
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,-0.003551209670256239,1,0,12.0,23.315199289442035
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.0014290522796187588,1,0,14.0,29.239766081869956
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.004918456660785164,1,0,14.0,-3.3072428618674543
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.02243092613448172,1,0,14.0,269.87186755867975
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.006930050818358957,1,0,13.0,37.9136029411753
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.005293329002079128,1,0,9.0,49.23952292373413
LINK-USD,preview_unclosed15m_fixed_hold_corrected,15.0,0.000846731683804558,0,1,12.0,-16.066838046273624
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.009629115428201107,1,0,5.0,22.716209638162788
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,1.1419328880490909e-05,0,1,13.0,-16.89868833990471
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0032714578079534595,1,0,14.0,30.809145451597963
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0012653516106924112,1,0,10.0,6.854009595613775
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.00827006274045572,0,1,12.0,-14.057413435928368
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.005911817415106935,0,1,9.0,-1.4796182584886353
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.007267016407982219,1,0,7.0,53.954175905395196
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.013091764671232076,1,0,14.0,69.95066637213831
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0027654718023256697,1,0,7.0,45.05813953488369
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.009863455573271507,1,0,2.0,29.714451369764472
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.008469179862368614,1,0,10.0,23.180007243752687
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.005526309049136646,1,0,6.0,4.448728405130886
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.00821709350786115,1,0,10.0,19.59749755031215
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.006101239827885685,0,1,7.0,-73.43574372424166
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0015741553808947817,1,0,13.0,52.41966117146557
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.01455328043609927,1,0,10.0,73.98367782777804
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0014992983145640792,0,1,13.0,-24.941425440253575
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.006806318695487423,1,0,14.0,27.3785078713229
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.006702339077583108,1,0,6.0,47.19342152306183
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.010174643883606116,1,0,5.0,2.1448487881614575
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.00016577129589312456,1,0,13.0,34.949759720401815
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.009256052639232237,1,0,14.0,35.75337468077366
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.060119443026900976,1,0,10.0,22.650884115154035
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.00478343678960802,1,0,14.0,0.7732755954226178
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0002748909385112963,1,0,14.0,36.54080389768666
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.015544619016607086,0,1,7.0,-6.508298080051267
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.019038097340854376,1,0,12.0,64.06617468169617
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.007731479248434425,1,0,4.0,25.887265135700055
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0037464791649268747,1,0,0.0,0.0
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0024027960936184867,1,0,13.0,39.72614318316303
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.00042822654081065004,1,0,8.0,-32.28484457153402
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.010556750926307146,1,0,3.0,-3.0867373186538316
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.00605739293439056,0,1,13.0,-24.65837871160059
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0026048342135238656,0,1,12.0,-53.558553919044186
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.006203414002090124,0,1,14.0,-33.32639033534646
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.02658687543554006,1,0,12.0,87.87346221441172
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0015963222184025572,1,0,7.0,69.8980176463837
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.00637429336384443,1,0,9.0,14.87414187643088
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.006915515670800398,1,0,7.0,29.312288613305704
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0089114216813162,1,0,11.0,47.329276538201626
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.005802809977324186,1,0,12.0,19.274376417233174
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.00387663419737283,1,0,10.0,11.63737926219044
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.01575215488686732,1,0,0.0,0.0
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.007554978957436953,1,0,10.0,52.88461538461631
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.02586051800947864,0,1,9.0,-3.5532393698922693
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.010877953539822904,1,0,12.0,27.654867256636795
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.005924920938710332,1,0,1.0,-23.866348448686736
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.00614964470240098,1,0,1.0,-2.2755717373978968
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.018821193046244744,1,0,6.0,55.987202925045224
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.006481772887124371,1,0,4.0,-7.9347086828385205
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.007604138837638441,1,0,8.0,5.7690088842754506
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.007470836608907905,1,0,14.0,15.14092709061332
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0027163711108615374,0,1,13.0,-5.616084465911442
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.00672195234435069,0,1,10.0,-4.392225760403434
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.004387872053872144,1,0,8.0,54.994388327720415
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.010676206920178233,1,0,13.0,56.2700964630225
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.007642402067406184,1,0,9.0,-10.767739851407221
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.018737371943371994,1,0,14.0,66.49506649506476
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.015372269463869492,1,0,12.0,64.51612903225711
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0012839670651929591,1,0,14.0,86.84863523573227
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0062595770593445454,1,0,4.0,-7.750221434897897
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0005645570126694421,1,0,4.0,32.2293843076249
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.004548905517930413,1,0,12.0,23.315199289442035
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.00042636993718869753,1,0,14.0,29.239766081869956
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.003912280546978231,1,0,14.0,-3.3072428618674543
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.021407215634316135,1,0,14.0,269.87186755867975
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.005921860592880801,1,0,13.0,37.9136029411753
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0042867775467776426,1,0,9.0,49.23952292373413
LINK-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.00015536760925460857,0,1,12.0,-16.066838046273624
BCH-USD,official_close_fixed_hold_corrected,6.0,-0.0023659638965823904,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.005493797293468106,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.015609694708770938,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.0008130559395467252,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,-0.003527883395923137,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.004603363911381386,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.0086653234262426,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.008896145022280644,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,-0.01427774817789218,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.002646851373510506,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.0016753329636713943,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,-0.0005030823407089491,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.0035644659877980267,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,-0.01116827326994918,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,-0.004570795949117468,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,-0.013120262772118307,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.0035663968898227427,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,-0.008413351312908435,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.007826100596317387,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.014161006141852672,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.008501282075527472,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.005089182481201604,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.02605304826217636,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.001163531640769211,1,0,0.0,0.0
BCH-USD,official_close_fixed_hold_corrected,6.0,0.0037260885220160578,1,0,0.0,0.0
